mmer1	mmer2
147	689
267	783
517	748
542	731
348	649
236	658
123	720
148	608
0	735
35	586
151	763
209	664
17	734
55	648
425	607
161	659
66	589
250	739
504	768
326	778
280	661
109	672
179	605
17	595
205	622
211	567
422	640
68	704
265	661
207	613
436	571
555	725
268	708
407	780
114	620
350	568
345	709
16	572
156	576
414	769
83	699
26	586
215	770
478	630
94	592
343	637
367	659
520	711
510	645
468	726
22	572
300	772
20	650
189	651
89	566
227	675
4	682
290	614
324	577
61	604
122	662
373	673
255	563
63	590
351	625
476	613
140	719
519	685
341	661
391	710
237	746
415	628
42	682
170	572
435	706
326	742
234	674
54	682
358	603
129	683
364	652
144	717
512	757
162	618
518	768
537	744
513	713
9	672
441	576
527	582
147	718
396	653
383	692
38	584
276	774
203	764
498	681
505	700
369	777
81	733
53	782
79	781
82	675
426	582
1	610
549	652
236	656
523	600
189	560
493	607
500	602
483	727
219	579
301	687
108	600
111	677
410	744
535	590
288	739
445	626
233	774
522	625
444	658
453	689
524	681
180	766
374	622
280	767
310	587
547	561
335	671
296	711
551	656
385	654
309	674
199	668
550	599
333	776
506	697
121	667
389	714
158	696
455	753
521	745
539	596
290	582
72	742
377	595
370	747
291	744
452	722
453	733
557	564
153	696
231	722
544	712
72	683
241	573
465	741
527	663
104	589
273	694
487	719
559	715
106	781
33	663
12	584
451	692
210	737
18	612
524	659
25	686
73	680
75	762
466	686
173	665
272	646
10	562
91	615
127	767
228	570
160	754
340	707
219	705
288	693
400	623
58	668
461	782
495	578
483	734
214	710
541	588
195	666
252	626
337	633
74	639
76	614
59	692
417	634
478	654
190	564
100	568
469	748
462	561
359	581
336	583
239	724
130	710
59	574
357	728
141	777
44	675
193	619
128	679
245	752
173	721
558	693
559	591
47	700
494	700
253	666
343	775
106	698
537	780
555	616
302	740
294	641
304	783
204	669
135	627
554	569
449	567
480	646
293	629
10	594
392	631
517	648
475	635
177	632
121	728
111	580
490	695
153	756
256	732
492	616
61	665
463	749
254	691
261	723
431	592
295	699
136	737
366	746
15	724
397	605
125	689
327	750
263	711
116	655
178	698
138	724
434	664
349	778
69	775
372	591
218	753
493	620
279	710
395	606
190	763
239	703
557	636
339	576
71	600
70	779
474	660
523	658
238	573
432	738
5	751
466	657
362	608
520	667
489	691
164	664
214	683
115	638
313	628
445	772
317	712
543	633
292	716
6	766
319	606
301	730
209	617
287	684
401	644
191	723
474	750
427	580
281	716
163	770
342	621
533	666
286	726
306	629
488	775
418	765
479	578
396	638
277	565
169	594
32	776
87	765
297	579
404	765
538	647
307	651
364	737
482	752
142	598
386	644
331	644
464	671
554	562
289	667
508	702
266	663
286	618
361	725
308	640
424	611
491	579
545	628
371	579
143	748
303	721
134	754
390	661
428	745
472	563
33	633
232	603
320	719
339	703
73	701
243	616
28	669
487	571
499	713
424	756
224	629
166	704
128	639
258	568
139	697
54	561
52	631
265	666
544	684
526	641
193	653
450	614
383	759
102	762
179	757
123	692
293	644
324	598
393	667
43	739
105	694
381	751
336	695
74	585
116	566
387	617
363	635
21	701
4	575
371	743
129	597
242	569
380	594
134	757
443	768
347	609
351	560
392	684
438	653
37	568
31	648
438	713
320	643
185	573
42	591
355	593
207	690
534	720
277	659
309	637
41	567
137	631
32	571
479	686
406	638
237	781
240	608
168	729
411	705
20	599
200	662
388	611
225	571
495	648
384	613
551	750
368	634
470	625
435	688
79	692
378	717
540	577
328	729
27	749
348	675
441	745
14	751
204	720
312	783
223	607
437	744
464	601
231	678
482	628
409	733
158	624
38	585
299	761
211	729
356	668
475	730
201	685
160	731
163	669
314	728
81	634
414	602
275	636
416	623
558	724
328	589
198	657
378	630
501	758
532	708
420	673
374	624
486	738
64	650
103	650
415	758
43	604
77	779
99	593
175	576
184	773
549	637
412	583
323	760
172	584
546	679
165	569
12	636
366	643
212	594
217	732
457	701
334	642
178	702
188	682
349	680
247	627
251	755
93	681
198	671
44	670
318	584
430	713
166	682
62	572
83	606
29	656
107	779
514	677
454	605
39	638
90	572
257	624
442	564
376	769
70	603
556	734
253	575
446	627
154	783
65	756
167	766
2	663
182	727
502	705
112	771
380	702
188	776
508	657
93	660
446	652
244	706
11	627
375	631
439	601
222	746
97	566
443	746
220	647
459	677
394	759
51	683
109	740
498	753
58	664
531	576
402	611
330	620
481	778
246	625
541	756
452	761
417	591
398	773
266	647
442	676
47	641
30	661
460	621
462	694
365	684
186	597
496	778
103	642
118	597
200	758
439	745
519	602
469	741
410	707
346	676
218	672
267	780
531	730
161	742
91	691
490	637
352	693
299	662
69	590
130	705
269	759
87	678
480	743
3	720
248	691
226	779
547	651
331	587
208	685
195	680
540	570
434	748
497	754
171	766
525	659
459	710
256	621
135	571
423	629
536	762
186	641
553	580
175	592
360	626
369	563
353	577
46	588
329	670
295	650
302	601
344	667
228	751
230	697
399	655
306	602
274	753
358	663
242	673
48	733
125	771
337	574
363	600
276	583
440	684
342	596
232	686
494	732
260	630
262	634
180	693
37	679
507	685
471	739
64	693
2	718
260	593
212	714
222	767
5	641
368	650
201	605
98	777
539	697
224	734
354	596
384	665
88	574
92	567
314	620
145	675
353	562
458	688
196	722
332	666
473	623
8	776
65	654
394	766
311	739
350	745
132	591
412	665
408	615
53	718
196	646
310	608
22	685
327	640
382	615
13	716
437	758
284	648
113	583
210	563
16	662
40	656
526	722
176	688
456	734
122	750
145	740
552	752
308	589
318	605
183	671
254	607
202	619
283	752
556	678
213	750
529	695
182	700
7	733
206	604
167	608
258	582
245	749
150	740
399	578
484	596
507	575
448	736
238	770
85	762
489	672
505	777
298	699
450	738
203	687
246	719
461	626
543	588
75	567
333	725
470	690
325	565
473	701
124	730
303	725
14	763
530	609
476	652
208	717
0	635
80	781
284	639
390	635
181	609
456	747
294	746
235	760
264	616
221	772
263	780
18	619
148	752
84	714
338	782
511	561
528	720
90	713
304	585
205	584
423	561
463	690
39	716
501	674
45	640
82	697
504	698
60	672
398	736
138	581
194	662
397	574
66	622
117	725
96	645
449	711
112	772
447	753
486	729
496	747
170	771
26	578
259	655
77	587
285	606
316	612
360	731
52	719
552	775
341	636
548	593
433	560
404	617
405	639
60	656
285	614
548	691
373	594
151	743
513	618
146	645
192	658
165	643
259	741
454	627
35	757
355	683
191	603
127	615
137	780
250	714
289	665
516	624
34	779
391	642
315	580
451	580
428	714
511	618
528	767
107	631
226	743
192	590
157	711
187	770
325	564
503	762
468	599
425	581
344	628
356	622
133	721
183	610
25	770
19	731
388	645
281	702
56	699
354	658
430	655
85	698
372	654
199	707
110	625
330	721
31	669
419	601
149	652
525	771
181	562
156	728
86	612
117	699
223	783
234	651
433	636
120	690
271	619
80	716
422	686
477	678
197	604
352	644
518	775
485	758
367	709
321	618
11	639
444	777
370	611
312	624
50	751
481	756
460	742
19	688
292	590
278	712
229	754
217	695
36	574
169	731
49	633
413	629
385	579
436	709
275	782
241	651
379	742
287	703
322	738
506	623
187	730
499	680
202	681
447	707
41	649
248	595
98	749
76	660
365	709
379	622
323	673
514	569
440	649
155	705
296	726
126	616
119	640
94	601
240	694
13	744
279	632
252	735
409	679
413	582
497	587
168	767
216	747
261	573
345	670
113	565
84	620
213	754
152	653
206	727
63	695
143	637
96	772
273	588
40	586
177	643
418	597
536	741
174	680
55	634
68	670
361	565
515	602
9	617
420	660
502	611
71	712
307	585
243	646
340	706
419	649
376	717
272	773
141	600
521	597
530	621
317	563
233	726
34	778
102	660
164	709
101	577
155	764
427	681
15	621
86	570
270	735
550	688
484	581
315	771
131	677
282	633
467	632
262	763
24	604
458	603
278	668
386	657
255	765
133	722
159	689
157	676
244	673
140	585
57	593
56	698
142	623
411	598
503	674
300	677
534	632
21	732
321	732
406	610
375	599
313	612
389	586
274	700
381	566
500	759
50	773
57	612
27	687
97	735
332	757
100	575
545	736
150	690
152	570
403	782
329	679
455	654
532	708
49	564
247	748
429	760
51	566
522	764
1	674
401	760
509	642
421	721
533	657
283	737
89	738
403	723
194	606
512	763
3	595
136	702
184	768
268	670
492	613
357	646
529	568
538	614
46	723
400	717
291	581
78	560
45	664
124	595
516	562
431	632
105	609
542	723
510	687
162	760
395	776
465	645
104	560
114	610
131	569
48	755
387	728
297	701
477	761
316	729
159	773
88	577
36	613
229	596
24	676
421	694
335	587
429	706
110	669
359	724
221	747
305	676
118	755
101	647
249	575
23	649
28	768
264	617
322	761
235	638
225	642
509	706
249	583
408	615
467	718
271	678
99	708
515	769
362	696
282	764
95	626
132	755
62	740
67	712
126	781
485	643
491	764
382	565
457	619
78	668
416	653
472	726
334	727
405	635
270	592
230	570
426	774
120	718
215	759
535	610
553	671
488	743
220	630
115	735
144	727
139	592
216	708
546	715
377	761
7	607
448	586
146	687
227	774
67	599
319	589
172	741
30	715
95	769
407	598
23	765
251	655
154	598
149	774
471	703
393	689
29	704
6	737
8	736
174	630
197	696
92	703
311	707
171	769
432	696
346	573
257	749
119	647
338	704
176	704
305	715
402	588
347	578
298	736
