mmer1	mmer2
66	623
376	636
112	581
0	756
396	617
79	604
278	613
537	588
315	685
407	689
367	590
500	644
368	691
487	620
250	726
210	699
3	715
525	722
459	747
353	717
394	638
128	741
443	563
241	771
506	740
186	618
99	615
297	722
433	568
415	732
239	675
23	756
535	782
554	576
480	724
36	625
429	609
557	632
4	625
420	724
527	767
553	633
91	621
337	675
350	706
163	753
407	777
526	760
485	657
142	737
216	774
502	681
550	718
173	607
328	669
403	639
289	623
199	565
466	777
168	579
539	592
488	688
126	641
95	759
321	597
154	685
515	601
18	569
131	684
138	593
415	682
454	610
431	645
287	603
432	761
188	763
285	606
365	706
446	633
529	593
503	654
28	612
122	596
82	763
442	633
2	601
474	710
190	715
548	588
167	721
529	683
225	769
19	619
202	647
269	719
419	642
522	766
47	709
238	655
237	697
444	597
343	617
97	564
510	713
508	764
396	748
512	580
322	684
222	776
48	728
34	665
151	588
231	667
134	721
165	689
116	736
46	686
84	728
227	723
89	779
455	753
240	638
342	655
402	703
55	768
46	664
131	726
525	562
440	654
81	624
439	637
543	662
94	594
428	604
92	650
170	601
215	775
33	783
15	659
142	582
113	611
549	710
338	717
439	778
241	599
125	580
41	609
13	730
425	597
314	662
497	563
209	753
213	561
301	751
253	570
196	631
134	769
412	773
60	672
224	652
32	610
422	628
558	626
211	652
170	754
450	581
329	632
88	744
305	723
156	622
12	605
520	614
487	736
420	712
106	755
458	574
493	714
228	767
484	662
436	729
162	620
8	688
189	655
189	728
199	595
125	749
171	577
235	710
448	625
29	660
511	727
238	634
28	670
505	610
512	766
311	743
539	695
491	639
54	737
16	570
56	703
180	707
408	748
532	757
65	674
83	697
288	717
358	602
7	779
15	703
82	638
72	752
247	619
300	731
509	765
526	653
272	681
96	567
438	630
443	674
521	588
219	564
273	720
35	686
371	697
349	710
140	750
467	667
123	637
374	774
11	627
362	735
247	781
45	653
496	673
91	708
466	714
250	743
392	608
244	653
221	613
183	651
387	727
470	634
225	712
240	685
559	723
193	708
311	709
298	770
211	757
244	745
373	759
551	599
217	712
330	647
248	753
132	656
384	632
293	670
473	696
469	625
402	610
414	600
111	676
98	578
322	579
30	650
352	771
167	716
212	774
23	702
41	621
509	696
447	714
545	754
115	740
283	746
133	678
177	722
290	718
313	605
510	720
355	740
123	758
516	762
306	598
19	601
359	612
173	686
456	669
200	730
150	660
451	751
177	727
285	720
513	597
77	566
534	661
363	751
536	587
14	573
370	679
143	638
12	701
237	694
87	680
379	649
68	595
90	718
389	738
71	642
558	585
108	608
112	665
66	600
137	574
544	660
527	728
372	707
330	567
410	740
249	711
536	594
35	668
103	746
531	640
266	600
378	629
220	705
395	581
463	767
60	618
301	752
271	589
479	673
166	772
331	762
254	634
130	626
358	688
376	704
460	734
382	776
429	762
308	583
264	615
197	768
51	562
261	772
251	706
156	584
495	600
266	682
385	574
269	664
284	757
155	654
344	672
490	771
481	632
255	589
147	646
184	780
100	764
271	620
324	643
218	734
319	708
78	657
157	747
121	611
482	584
355	620
98	731
514	571
205	629
337	646
404	696
9	733
327	669
464	750
272	572
102	578
17	700
265	585
242	733
122	675
80	567
149	664
460	621
43	702
411	671
551	580
485	636
344	592
198	611
55	651
97	605
226	666
231	754
214	783
261	678
321	699
391	702
286	769
480	579
413	635
305	671
145	663
263	577
264	702
215	560
20	569
411	623
29	608
135	766
477	634
111	677
259	768
181	763
34	670
347	775
346	773
318	659
49	673
175	777
50	616
212	622
342	725
390	719
315	723
198	778
537	631
451	752
453	703
219	667
8	583
222	611
161	727
501	659
522	589
393	778
502	724
447	755
380	735
519	692
57	767
507	730
441	620
398	716
318	675
292	571
106	643
434	646
479	748
486	645
24	762
294	692
26	729
359	694
45	634
475	590
357	739
75	575
550	594
312	741
59	605
221	733
246	739
253	745
268	636
201	643
542	682
532	568
117	700
217	571
195	721
79	648
155	721
554	676
279	626
262	780
164	764
161	682
504	618
6	608
419	607
159	734
101	574
235	656
179	658
90	721
556	698
417	631
69	576
454	752
416	722
304	631
559	621
528	622
489	714
497	649
74	759
95	630
184	638
432	747
21	677
230	599
232	666
267	672
43	567
453	713
461	745
499	754
523	582
406	628
52	739
248	561
274	568
85	586
226	676
85	783
352	717
39	658
120	564
400	560
9	644
397	640
461	617
143	619
22	718
67	749
351	779
10	687
42	579
393	775
455	711
27	626
197	760
185	572
70	588
118	576
483	749
76	693
88	596
136	776
105	570
348	700
540	765
5	695
75	731
280	653
25	657
425	566
64	645
332	646
341	573
207	734
62	752
176	660
31	574
282	765
320	684
356	781
534	640
273	769
399	767
274	633
465	641
186	724
3	635
463	658
507	565
370	647
331	642
528	732
149	575
33	603
14	758
449	711
169	628
483	627
298	699
351	714
185	600
492	768
61	760
44	779
4	716
129	715
83	706
141	683
194	709
405	626
118	751
339	648
206	566
42	691
119	709
38	782
448	667
302	671
383	572
446	677
333	662
410	642
144	736
96	584
62	596
557	693
68	671
39	598
54	598
546	577
335	749
228	673
523	705
516	650
187	605
364	606
508	644
204	687
129	633
239	592
312	613
31	606
214	563
319	770
190	645
386	763
491	593
58	761
362	715
232	604
44	665
258	669
159	773
555	586
540	711
141	591
430	576
433	573
555	570
236	708
369	569
174	637
151	756
176	564
340	630
484	663
71	678
327	607
369	759
300	640
496	772
437	771
277	674
206	611
204	591
24	692
504	683
69	635
258	692
494	578
533	597
445	694
146	693
422	589
223	581
486	697
256	594
203	566
138	658
1	652
553	772
93	624
213	583
421	636
343	690
229	729
347	641
126	694
323	746
366	659
158	656
467	568
53	674
242	596
245	780
280	689
172	678
338	726
325	750
243	739
73	637
165	766
373	734
257	682
208	729
108	583
314	722
179	686
84	687
117	595
110	612
146	585
256	587
281	599
114	576
306	640
336	760
64	751
187	657
336	565
320	776
57	764
494	728
160	609
281	650
147	560
254	623
473	681
405	573
401	635
245	709
423	758
478	777
284	647
234	705
38	765
191	725
378	668
174	602
89	729
316	718
296	570
457	621
297	680
457	738
413	644
546	776
395	669
277	782
157	575
450	659
360	696
482	665
139	680
328	743
394	742
388	756
371	648
356	740
515	590
148	563
218	661
1	615
418	741
339	697
505	739
175	691
538	635
384	698
326	596
501	750
192	717
74	693
397	769
86	742
530	735
291	582
234	691
518	602
498	594
360	744
40	748
67	712
307	781
538	705
464	584
279	643
114	560
357	642
109	653
468	661
408	773
93	700
470	690
180	664
282	707
76	781
107	585
70	731
556	704
427	755
549	654
102	670
363	609
191	713
255	755
73	781
65	641
423	733
313	593
292	571
196	695
162	698
81	603
548	774
291	672
144	578
107	737
121	619
99	582
364	595
341	655
490	590
385	732
418	617
488	569
288	725
158	656
163	627
323	783
391	720
309	737
530	701
421	684
294	713
458	716
302	741
169	591
325	667
150	704
178	744
153	649
310	660
381	617
349	561
275	661
367	672
209	746
223	561
202	607
442	756
116	771
317	649
0	681
365	598
132	676
103	706
276	685
50	639
475	680
434	773
145	726
524	599
374	584
259	775
535	727
263	738
148	699
200	604
444	685
449	652
303	775
172	628
435	768
120	701
229	613
195	743
476	651
353	782
220	592
471	745
476	705
77	778
399	693
477	736
61	587
380	604
519	679
270	730
56	636
136	619
465	637
224	586
287	716
249	591
324	668
398	614
119	723
345	757
22	655
260	644
140	598
427	577
441	639
552	582
278	687
296	657
541	741
168	742
154	704
381	663
350	675
499	643
246	580
389	616
203	688
290	616
153	730
72	587
58	678
26	663
346	779
481	735
127	623
316	732
513	629
547	615
334	774
333	578
489	664
348	565
152	719
472	738
531	579
431	683
406	688
335	761
317	764
392	724
492	639
130	651
257	735
135	593
456	754
21	575
542	562
207	560
372	747
53	589
375	770
437	699
160	624
452	613
205	628
262	580
474	747
544	648
500	608
268	761
412	612
417	571
495	737
208	758
5	651
51	703
309	745
286	562
375	760
295	765
520	681
152	690
436	616
16	694
37	606
329	700
416	778
52	742
377	624
164	680
230	631
299	702
386	629
260	654
18	673
409	755
86	692
188	677
275	656
295	780
115	625
345	758
518	736
387	648
7	695
469	573
10	630
30	759
32	601
404	624
47	761
340	698
308	715
426	569
332	690
233	665
233	572
166	561
92	710
383	662
514	668
468	614
87	603
105	684
183	763
361	712
368	587
326	677
252	732
49	683
267	627
498	770
113	691
59	646
37	748
124	622
401	602
541	618
182	629
2	652
533	720
478	674
40	713
227	766
201	565
503	689
307	618
552	750
181	661
354	725
506	686
493	707
171	783
133	757
430	701
210	563
354	666
216	671
517	592
409	753
13	708
511	782
424	668
109	647
426	696
17	777
270	743
236	627
128	695
63	676
462	609
252	690
137	567
139	701
25	770
293	585
193	612
182	726
382	564
334	562
445	679
547	742
462	591
403	622
361	689
310	566
94	603
543	744
124	614
452	586
428	666
36	577
471	738
265	632
414	731
283	568
194	630
390	606
517	572
11	749
377	610
20	711
6	780
424	649
110	602
243	719
303	575
80	581
521	707
289	725
459	772
101	645
388	590
100	733
440	670
438	614
27	762
400	615
304	663
63	650
127	679
48	586
435	641
104	704
366	698
472	658
545	687
379	583
192	744
524	746
104	679
299	719
276	607
178	616
251	666
78	595
