mmer1	mmer2
42	390
208	284
205	345
19	322
240	359
246	380
154	359
149	356
199	296
100	333
223	302
59	388
51	368
149	326
254	302
67	377
164	336
89	332
153	323
147	352
249	315
246	318
128	294
161	373
210	366
276	378
140	327
243	330
26	289
32	348
157	335
50	282
232	311
59	339
271	323
266	296
10	365
245	350
24	328
151	352
134	367
1	303
15	387
96	291
159	295
139	349
72	304
136	306
70	280
224	363
252	320
2	331
274	343
178	319
148	328
174	345
124	344
79	347
252	355
76	285
244	309
207	315
61	370
152	350
155	368
182	324
5	281
259	322
77	293
104	300
104	365
120	292
6	325
131	386
272	314
53	371
132	343
144	376
188	316
271	298
56	318
214	348
222	368
75	287
245	283
9	285
89	385
68	343
66	333
143	307
153	362
114	319
242	290
134	388
75	297
43	338
135	312
90	287
96	357
229	374
212	346
30	305
260	313
1	280
78	371
230	363
216	379
250	300
218	391
146	327
111	324
158	382
73	381
113	371
97	340
190	382
171	304
264	361
123	334
189	385
88	311
183	284
199	308
229	308
106	283
85	337
97	312
86	317
56	384
35	351
277	313
221	345
45	369
136	359
80	313
34	379
118	310
216	353
71	362
31	348
238	321
55	314
27	382
70	331
211	291
113	321
73	298
226	318
39	301
82	367
257	326
112	315
150	350
181	305
83	388
203	344
22	356
141	384
54	309
204	294
270	354
58	341
187	372
166	286
233	329
221	330
53	335
38	385
14	358
129	389
241	383
144	325
47	374
37	280
175	373
83	284
196	293
95	288
88	364
211	285
141	290
72	381
224	387
234	291
184	281
186	320
34	369
188	357
45	289
27	326
167	342
241	321
4	342
8	289
102	321
206	339
85	291
77	390
232	320
168	384
114	311
171	345
165	369
267	362
100	287
158	306
55	346
172	286
248	281
214	361
215	305
23	324
60	373
84	385
9	346
81	387
195	378
223	322
233	353
186	358
240	328
119	366
235	351
160	341
226	332
212	327
249	315
29	317
173	323
135	375
7	292
133	386
273	315
200	294
198	303
64	300
239	281
61	378
62	300
107	346
145	371
111	311
279	353
200	359
13	377
127	380
279	326
140	316
236	378
8	329
243	333
94	307
137	374
181	337
65	318
206	295
101	325
82	300
36	376
220	358
99	316
123	317
278	324
260	334
49	337
21	313
259	332
194	302
213	327
26	334
115	331
52	365
63	342
244	332
147	337
76	356
190	375
74	317
247	379
92	319
176	391
222	390
81	391
263	307
275	385
94	298
202	382
177	293
273	312
265	294
207	333
20	387
205	303
237	330
210	382
42	378
131	357
90	296
187	298
184	306
201	358
185	391
79	364
160	330
219	351
6	312
125	355
60	335
161	290
277	301
157	347
143	313
40	310
4	282
17	372
191	353
18	355
148	326
2	388
177	316
156	371
84	287
116	302
93	318
80	314
262	375
109	297
254	356
132	340
225	370
197	383
262	321
235	331
197	309
215	287
120	352
225	347
172	361
47	299
117	355
194	338
228	383
265	310
142	361
3	339
193	328
0	341
28	369
12	353
255	309
266	354
121	355
121	356
87	293
167	319
237	307
272	290
50	288
179	308
91	390
142	308
256	387
103	295
16	329
257	365
208	341
24	361
12	349
274	352
17	364
174	349
126	316
117	366
105	384
69	297
49	292
3	364
74	347
169	283
217	388
65	360
164	335
32	389
268	390
250	308
180	337
11	342
112	334
36	340
10	285
220	306
78	289
98	301
5	306
105	319
191	328
64	317
30	383
196	304
28	320
173	283
269	302
122	357
192	343
86	339
91	334
33	284
103	311
130	324
39	314
238	359
69	386
71	350
57	391
20	374
48	360
101	292
108	349
170	352
21	367
267	370
227	348
51	338
33	373
201	345
183	375
151	369
276	379
156	358
38	349
155	320
14	338
126	333
54	339
270	346
44	325
95	343
92	366
180	386
251	377
145	360
230	363
185	329
166	322
163	288
261	336
269	291
67	365
139	305
253	386
263	383
46	285
133	362
41	304
192	375
209	280
219	366
195	292
124	280
57	303
278	364
110	282
35	332
256	296
231	297
98	330
234	338
106	293
52	281
189	336
150	305
7	373
178	329
119	283
169	323
40	295
15	367
110	363
213	377
118	295
31	351
102	290
146	379
231	299
129	376
138	374
130	354
37	372
236	298
248	363
107	340
162	380
239	341
163	354
227	336
255	282
154	380
193	384
25	303
16	348
168	350
125	342
41	372
116	282
99	344
13	362
175	380
247	284
109	344
122	354
242	288
165	288
63	335
19	377
182	312
176	304
115	310
217	323
23	310
264	331
0	307
159	299
204	286
261	370
152	372
29	289
11	368
43	340
198	367
68	294
203	314
25	296
179	389
93	309
268	381
251	347
228	357
108	389
58	368
18	299
170	376
258	336
162	370
218	301
44	360
128	327
127	299
138	360
46	301
62	325
87	381
253	376
275	389
66	322
202	344
209	297
48	351
22	381
137	286
258	286
