mmer1	mmer2
75	163
59	152
100	151
21	174
34	173
139	183
90	192
70	194
129	144
67	169
78	144
14	194
95	155
85	149
20	147
0	150
112	161
38	155
32	185
92	141
18	145
96	177
72	157
91	163
23	143
86	144
126	180
127	188
54	181
59	180
117	164
79	182
139	150
77	147
7	193
4	162
129	170
119	180
96	142
108	165
60	193
40	171
125	171
115	156
56	170
52	189
55	195
58	178
76	154
89	187
64	168
80	152
0	181
40	189
10	177
52	147
8	183
16	175
107	149
105	150
87	179
65	172
68	185
57	188
43	158
84	159
71	192
35	188
118	159
80	186
104	157
102	143
124	176
66	161
30	167
53	146
92	169
12	155
48	173
119	148
120	140
28	145
82	182
77	192
61	184
6	149
68	175
138	140
94	143
39	189
51	142
25	166
71	146
16	140
26	168
15	145
100	151
135	187
97	178
105	167
93	192
29	190
13	151
84	183
118	177
108	148
114	187
136	154
123	156
83	170
43	179
121	187
9	195
86	160
28	150
4	157
2	179
6	154
130	149
60	191
78	164
133	178
9	179
102	182
120	190
44	187
1	168
79	141
27	162
14	157
123	194
72	152
17	168
36	191
41	191
47	159
45	158
69	154
115	183
93	149
132	165
7	158
64	173
128	148
20	167
5	151
116	162
48	140
33	159
133	143
134	190
21	160
91	172
11	190
18	181
104	177
66	186
88	176
56	189
58	164
99	185
121	173
34	182
101	147
30	146
3	195
44	146
131	156
49	167
97	152
24	170
39	159
50	171
15	156
70	167
5	188
46	162
110	148
112	184
29	173
116	143
62	160
76	146
2	193
55	153
98	161
37	180
111	156
138	185
57	153
134	175
95	188
90	151
65	176
124	158
37	144
31	195
125	169
54	174
25	163
85	172
27	162
82	194
117	193
51	194
101	153
126	163
63	160
8	171
106	174
81	191
13	193
42	154
11	170
103	190
10	166
103	176
63	186
1	185
128	140
49	141
99	152
111	164
107	164
114	169
137	150
132	172
94	179
98	184
113	176
131	184
137	174
32	166
136	142
81	155
122	177
19	147
47	155
88	175
23	174
69	165
67	181
22	157
110	178
130	144
24	161
36	175
74	165
33	181
41	186
31	161
122	142
109	180
106	182
22	178
12	191
89	145
87	166
35	168
45	189
135	163
109	195
53	158
26	171
38	141
50	165
3	160
61	145
17	169
74	183
62	184
42	186
127	148
113	141
83	142
75	153
46	192
73	166
73	153
19	172
