mmer1	mmer2
1097	1551
1107	1170
905	1165
676	1384
651	1149
1002	1202
695	1538
1046	1541
684	1294
774	1530
894	1312
118	1317
79	1306
509	1296
134	1151
15	1425
1027	1146
534	1415
274	1424
1097	1457
1042	1188
306	1395
855	1531
1031	1347
970	1409
499	1143
562	1529
507	1512
622	1496
237	1497
10	1244
1094	1183
711	1173
643	1145
152	1172
34	1510
970	1485
160	1388
616	1330
729	1448
455	1525
60	1182
329	1447
719	1150
644	1446
1057	1336
225	1268
797	1471
649	1429
72	1564
879	1202
108	1325
66	1161
773	1242
437	1228
418	1359
1048	1227
46	1249
240	1371
748	1413
217	1350
900	1311
348	1511
920	1128
22	1223
1057	1517
938	1344
263	1350
397	1265
693	1467
435	1508
352	1397
19	1372
811	1387
255	1185
252	1567
279	1352
652	1539
376	1439
474	1464
336	1322
293	1207
655	1155
298	1407
593	1502
30	1124
393	1505
1108	1214
1002	1345
1011	1166
341	1259
543	1181
888	1415
1096	1526
860	1419
234	1300
532	1509
1026	1139
578	1144
534	1303
9	1354
84	1498
145	1355
49	1333
920	1288
907	1412
633	1397
377	1442
91	1229
657	1532
406	1140
251	1447
695	1430
372	1221
944	1445
614	1343
1045	1456
846	1513
273	1144
918	1406
872	1273
226	1489
57	1465
274	1239
506	1130
860	1208
280	1432
209	1242
911	1556
876	1455
202	1479
516	1470
1050	1323
802	1125
1103	1153
124	1485
56	1361
548	1372
905	1187
1041	1277
1092	1360
490	1334
937	1188
339	1372
1051	1363
673	1512
698	1374
816	1390
334	1290
134	1514
561	1281
22	1361
314	1531
312	1462
815	1504
601	1478
922	1230
230	1400
523	1225
806	1122
229	1431
138	1317
790	1322
372	1324
1118	1495
666	1163
239	1373
332	1218
890	1260
305	1531
20	1187
292	1140
380	1446
915	1267
167	1494
213	1480
928	1177
355	1312
646	1321
843	1231
908	1178
443	1406
137	1464
712	1198
1028	1125
925	1338
923	1269
98	1320
561	1540
937	1405
807	1309
363	1519
866	1419
206	1299
267	1463
949	1307
1013	1179
148	1328
48	1212
1037	1406
117	1241
1029	1472
407	1408
479	1334
550	1306
778	1507
725	1450
890	1460
18	1276
566	1409
219	1189
331	1339
405	1218
821	1194
1054	1530
146	1503
963	1416
752	1549
480	1206
62	1282
1044	1559
579	1354
845	1502
921	1459
170	1376
384	1439
916	1434
521	1346
307	1559
167	1185
585	1295
81	1339
524	1195
715	1553
125	1211
94	1156
1088	1310
313	1516
256	1397
675	1414
855	1416
403	1440
211	1428
105	1466
952	1432
871	1166
831	1322
636	1319
599	1426
238	1418
644	1512
211	1298
985	1341
145	1475
796	1492
605	1527
390	1234
722	1226
225	1307
955	1318
591	1461
448	1522
215	1519
459	1210
315	1493
499	1352
954	1331
1095	1295
382	1433
658	1293
421	1200
541	1315
742	1454
799	1378
703	1220
1086	1499
276	1154
44	1275
473	1513
692	1435
679	1235
473	1411
945	1461
827	1123
475	1184
1077	1463
105	1199
367	1271
522	1308
1017	1142
552	1192
782	1185
337	1382
200	1257
360	1200
170	1150
597	1139
526	1161
1100	1425
462	1274
155	1512
490	1449
759	1347
50	1137
223	1401
662	1291
371	1135
502	1280
885	1358
972	1417
275	1313
8	1326
515	1418
521	1334
835	1424
922	1548
707	1266
104	1456
1105	1447
583	1215
464	1321
582	1150
392	1380
1019	1129
126	1160
1007	1247
602	1349
237	1298
773	1374
529	1127
396	1344
878	1555
652	1413
98	1549
1034	1283
295	1484
43	1335
794	1352
358	1518
130	1535
602	1386
59	1528
1010	1387
6	1473
252	1239
895	1310
3	1325
397	1191
117	1405
452	1205
69	1478
980	1157
590	1248
160	1270
821	1243
666	1206
887	1407
516	1490
425	1423
383	1428
762	1351
360	1154
925	1288
525	1329
745	1311
478	1488
875	1554
520	1489
407	1397
205	1501
494	1515
1111	1234
1033	1148
689	1545
885	1560
315	1338
813	1416
741	1356
322	1231
563	1562
328	1403
63	1279
744	1145
440	1554
432	1264
1010	1186
680	1458
442	1252
948	1122
258	1365
226	1546
638	1280
309	1482
578	1172
384	1159
143	1491
596	1218
912	1170
1016	1398
112	1245
1009	1468
1104	1272
822	1224
848	1289
892	1560
898	1162
420	1330
720	1293
374	1176
519	1136
20	1390
755	1433
544	1316
818	1237
862	1349
1019	1301
943	1408
862	1181
164	1284
323	1469
1004	1409
148	1249
141	1496
951	1328
969	1134
319	1165
990	1486
1005	1175
305	1256
872	1209
62	1236
789	1460
594	1129
0	1353
366	1227
190	1396
188	1342
813	1379
1116	1494
95	1286
495	1496
456	1564
439	1177
520	1415
31	1547
865	1410
785	1137
368	1218
953	1425
1042	1412
438	1481
624	1233
570	1526
547	1364
877	1311
1078	1265
461	1484
83	1431
586	1238
151	1517
889	1285
587	1552
851	1206
613	1354
194	1500
842	1421
1089	1168
59	1238
595	1539
163	1430
554	1398
29	1335
548	1385
486	1370
451	1298
1038	1371
373	1407
140	1252
931	1457
57	1179
1008	1443
805	1234
243	1502
221	1507
476	1286
388	1487
1107	1385
113	1436
52	1168
706	1189
875	1146
171	1335
243	1131
202	1232
64	1165
456	1522
765	1120
446	1508
169	1267
1071	1530
849	1393
182	1384
260	1464
740	1369
325	1455
468	1285
35	1491
513	1278
637	1428
749	1510
758	1298
1052	1172
635	1543
995	1375
935	1506
936	1267
942	1468
1113	1282
