mmer1	mmer2
58	172
116	165
52	153
114	191
64	163
69	176
47	149
12	178
122	168
17	168
1	168
87	156
11	166
84	141
111	188
42	148
52	176
29	189
7	147
104	173
28	193
104	180
38	165
43	185
127	148
67	183
3	162
51	173
61	146
20	192
79	181
21	164
93	170
70	146
105	164
46	182
4	172
117	175
136	181
27	170
98	165
26	160
5	166
53	195
109	193
44	170
96	156
81	160
50	164
90	186
132	184
68	177
74	150
57	178
27	183
64	192
23	169
61	194
81	154
71	140
94	150
34	162
139	165
110	169
8	188
133	177
30	163
50	169
72	171
134	143
96	180
119	188
72	167
135	158
106	191
33	178
97	180
116	190
48	149
0	184
131	147
57	157
2	186
11	153
111	176
10	149
78	174
18	143
62	162
88	140
139	141
129	142
134	186
24	194
105	164
45	175
34	167
43	176
103	180
51	184
75	159
21	167
117	192
9	161
4	159
102	155
99	143
98	185
110	169
13	144
37	145
91	191
10	195
56	184
0	187
107	181
59	153
16	178
12	153
60	173
108	193
79	192
127	160
119	167
68	183
17	185
15	177
118	193
86	185
69	151
101	147
118	155
33	146
74	179
112	154
124	150
40	173
84	192
92	191
49	148
126	160
124	142
120	145
75	151
26	168
93	170
128	182
32	184
80	149
46	182
120	187
76	147
22	183
137	189
31	158
41	189
1	155
95	171
77	175
77	169
130	161
62	156
102	155
82	148
44	168
65	182
66	146
15	194
73	175
85	179
137	151
13	178
78	194
125	154
103	190
91	153
66	154
42	163
16	180
22	144
73	140
60	176
115	193
56	194
28	191
125	152
63	166
100	161
36	171
63	142
113	173
25	148
112	186
6	179
23	187
106	177
39	152
32	189
48	158
82	172
53	145
37	162
88	154
123	157
130	174
59	141
39	174
38	181
35	151
18	159
108	195
100	158
35	161
135	177
85	190
136	141
36	149
122	171
128	163
107	150
55	146
29	175
133	185
89	179
65	152
121	166
86	156
132	190
129	150
101	157
8	171
6	167
83	145
45	143
7	157
5	165
138	159
55	164
58	159
2	157
121	188
113	160
99	172
109	158
90	183
97	162
14	142
19	145
54	186
115	147
14	188
138	141
67	170
54	187
31	144
123	174
126	152
20	151
30	195
80	144
3	174
89	140
25	166
114	155
94	156
71	181
19	182
83	189
41	161
131	143
47	190
9	140
87	172
49	152
40	142
95	195
92	179
24	187
70	163
76	144
