mmer1	mmer2
133	178
113	163
101	156
6	149
77	146
75	152
125	183
28	170
139	172
71	160
108	158
83	189
63	193
49	157
25	154
136	141
91	181
32	178
81	150
85	158
48	187
64	195
17	154
119	169
85	153
106	166
5	141
5	170
13	153
72	170
81	156
87	192
33	186
100	180
78	189
35	193
24	163
138	153
123	158
116	146
118	191
37	168
66	141
52	152
6	174
7	142
70	180
22	169
111	185
46	165
32	157
1	181
53	150
9	179
11	190
89	167
75	163
111	195
86	151
34	144
93	159
45	171
100	141
35	192
41	193
65	176
132	164
56	174
1	172
95	159
104	142
69	148
82	168
76	150
15	191
4	191
99	173
109	190
40	187
66	179
107	175
8	150
44	189
84	143
56	155
91	169
106	154
22	148
87	167
41	181
112	165
134	177
128	187
47	182
110	186
21	186
62	163
61	182
125	180
94	162
131	161
65	156
19	163
122	185
27	160
126	175
123	146
64	152
14	173
129	161
68	188
124	148
118	176
122	185
39	181
92	158
115	173
119	147
103	188
0	143
58	160
107	150
46	152
124	168
99	183
136	160
51	195
96	171
39	188
29	149
57	184
57	151
3	159
30	158
121	156
137	166
67	162
139	174
110	182
89	166
10	168
109	151
45	149
108	165
48	178
25	190
101	145
82	183
96	171
19	164
79	187
34	194
0	149
23	140
133	147
8	176
50	182
29	167
98	144
60	184
30	157
55	171
28	174
94	167
17	162
21	147
103	174
31	187
74	144
73	166
43	140
71	177
90	143
80	154
131	164
77	145
3	145
20	160
88	177
67	141
15	188
42	169
73	178
116	155
86	195
53	168
83	142
97	179
127	183
49	149
70	184
50	191
114	155
26	195
90	184
62	146
115	140
74	175
10	185
61	189
129	156
2	181
37	148
68	143
128	162
130	144
24	182
92	193
33	146
20	142
102	161
126	143
72	153
55	183
76	159
130	157
69	161
12	170
54	147
44	180
114	151
60	165
42	191
79	175
132	161
54	142
43	145
18	147
63	184
135	173
97	157
121	145
112	155
13	188
27	170
134	166
84	175
23	193
31	162
18	178
58	192
88	172
105	177
52	140
36	186
59	167
102	194
104	164
127	165
11	151
113	173
120	194
80	153
26	164
120	194
117	177
38	192
93	176
40	194
14	179
9	140
117	190
105	172
47	169
138	148
7	186
36	189
95	172
16	179
38	154
2	152
137	192
59	176
16	171
135	144
78	155
4	185
12	190
51	159
98	180
