mmer1	mmer2
385	708
279	642
237	630
397	711
33	762
277	592
399	722
432	738
476	704
98	681
343	665
7	749
50	585
187	729
125	563
270	776
477	689
260	575
258	774
487	633
342	631
209	668
88	578
378	754
283	706
152	686
383	780
76	655
494	656
507	705
28	627
335	664
545	606
358	618
316	703
344	631
417	618
334	573
264	772
191	724
315	756
389	737
265	675
454	567
130	592
220	732
356	763
490	611
285	767
198	638
376	584
266	737
540	591
387	661
521	632
414	758
519	646
151	731
440	691
384	767
230	608
119	783
354	668
479	608
548	609
437	656
27	560
251	688
410	580
392	682
494	599
60	752
195	769
464	636
417	764
292	618
456	772
47	706
541	579
39	667
30	748
447	726
425	707
159	579
559	681
502	746
215	758
186	766
82	731
269	560
376	776
188	748
446	647
71	686
249	677
434	600
46	615
103	613
195	725
132	670
419	714
228	733
58	686
325	588
398	691
169	681
98	746
531	660
499	687
355	563
217	581
450	566
83	722
146	746
83	673
221	654
371	620
398	666
256	753
202	629
512	734
214	723
406	721
61	604
189	707
339	690
72	666
322	598
177	755
429	740
470	703
490	739
207	744
412	567
361	595
361	654
32	627
384	711
377	669
416	607
182	616
54	572
544	667
309	574
262	676
436	662
473	653
529	622
386	760
332	606
543	702
317	639
286	631
486	731
211	603
536	582
82	668
127	650
350	564
240	586
334	615
191	561
524	583
14	593
550	767
36	605
320	612
501	768
150	618
449	743
64	754
288	570
391	747
291	669
492	562
239	712
362	681
427	640
539	581
415	601
157	583
171	647
248	683
459	685
267	682
265	586
89	577
538	607
20	647
470	573
13	583
510	686
196	628
91	601
12	718
536	619
329	677
105	714
139	713
16	643
313	658
503	651
207	774
431	626
168	565
528	611
420	782
272	629
178	770
253	768
340	759
546	632
461	707
59	619
476	696
483	584
38	571
522	699
480	564
203	569
300	578
329	599
471	746
532	640
163	568
63	629
72	689
147	669
5	724
154	578
366	591
305	770
481	654
229	706
491	674
2	622
455	572
248	716
299	600
363	592
37	566
354	678
287	699
116	749
341	745
44	783
552	594
223	619
471	579
319	582
226	708
73	692
146	754
32	641
94	720
9	768
351	736
129	658
28	778
487	780
443	722
86	697
46	693
112	736
6	599
529	684
412	719
504	748
250	630
291	778
437	612
295	757
70	770
501	563
424	761
549	652
556	586
6	694
199	692
101	573
531	658
197	697
544	589
505	733
99	696
251	718
311	745
542	777
314	580
176	761
305	775
375	778
288	668
401	715
452	678
348	625
357	729
55	664
528	739
97	621
350	752
185	740
208	744
498	729
193	723
504	756
520	648
558	605
411	596
239	778
150	574
304	640
273	580
109	757
143	771
430	657
77	594
372	637
316	741
226	634
220	562
257	635
225	730
272	602
472	568
138	776
100	649
433	685
553	635
139	712
244	625
326	701
143	568
552	587
27	692
356	660
281	696
186	639
104	759
475	596
534	614
4	773
518	565
508	573
34	727
167	630
48	769
233	704
142	596
105	688
373	673
344	687
328	586
216	632
241	709
488	612
411	713
156	635
343	660
507	607
16	666
385	734
352	758
53	751
10	755
172	763
203	757
40	681
319	709
516	727
549	747
438	663
178	633
50	759
283	609
353	725
74	600
524	753
103	642
315	744
535	623
86	580
202	648
462	777
381	687
418	593
389	714
279	573
353	571
409	621
466	652
388	713
392	567
165	684
373	591
66	702
180	560
126	596
352	765
227	706
242	665
453	565
554	606
393	579
346	699
43	648
483	610
551	658
533	742
330	624
155	611
405	715
558	687
285	730
345	639
97	671
537	717
156	566
224	579
550	695
241	740
3	585
114	767
527	652
87	760
149	570
493	649
396	603
304	689
303	674
77	643
114	591
495	677
79	709
500	710
15	617
478	571
517	612
346	664
64	738
330	629
263	726
204	724
93	779
260	677
69	561
75	721
406	590
4	640
93	622
324	613
167	645
166	773
328	715
154	702
403	772
475	766
122	630
205	732
556	690
196	646
347	592
153	577
431	700
399	720
182	571
160	777
365	644
148	562
41	711
228	631
237	678
52	738
485	658
546	626
553	563
362	742
210	657
372	662
218	750
35	575
190	623
292	604
194	739
200	750
296	586
152	719
1	727
448	688
147	630
425	697
108	771
136	754
542	593
485	636
0	712
223	760
455	627
339	568
453	572
63	663
298	659
532	602
301	616
54	727
112	680
31	662
442	694
40	767
75	649
225	747
104	659
408	615
421	710
321	777
314	762
397	747
45	680
227	648
84	613
235	663
183	725
394	728
122	765
401	715
194	724
219	780
290	734
124	567
111	666
540	589
81	622
457	778
520	659
405	601
116	582
451	600
355	595
554	705
463	589
442	752
234	728
117	705
36	702
541	617
2	665
526	602
271	685
324	587
370	567
357	675
309	775
218	621
199	656
340	598
201	619
245	742
123	645
138	760
121	691
102	575
127	564
155	723
262	753
236	703
128	604
473	766
407	718
312	598
90	604
56	781
261	595
462	624
321	734
420	639
284	643
306	726
258	693
547	701
365	669
200	761
51	764
390	741
379	776
44	762
500	761
246	714
277	568
360	713
39	771
13	758
495	561
331	682
282	585
11	577
502	597
308	651
445	667
383	615
513	649
252	647
222	717
436	661
24	677
294	576
164	581
51	709
259	780
516	750
386	751
1	620
151	772
511	587
18	764
25	662
161	765
284	634
413	561
159	782
81	628
280	733
479	650
415	566
121	569
348	667
238	673
224	644
517	602
66	770
555	768
110	572
514	583
221	772
42	733
102	690
469	590
106	726
62	717
430	588
478	633
512	679
99	773
20	637
123	583
76	760
295	611
287	716
530	626
170	736
80	712
537	748
232	676
62	754
484	590
460	650
269	625
118	698
193	749
332	611
522	708
456	655
233	668
508	642
416	632
140	615
201	673
117	696
158	563
131	672
400	701
12	732
169	723
165	625
533	672
364	580
59	610
132	637
480	709
57	736
213	653
65	651
547	783
458	609
166	600
404	608
181	733
11	623
148	585
519	606
523	774
472	653
300	637
426	735
26	691
174	620
497	691
393	718
92	657
268	584
377	634
505	616
179	680
183	676
521	610
85	690
290	614
92	694
111	695
395	723
298	639
65	606
380	575
407	724
21	728
264	732
254	782
164	655
133	717
126	693
467	625
499	693
78	641
245	621
246	621
514	706
310	672
254	638
491	783
91	777
394	638
231	574
395	592
206	657
534	585
108	591
18	661
8	700
468	729
22	743
222	607
124	605
457	584
235	779
113	590
280	651
391	659
414	781
337	663
52	742
474	727
80	597
404	603
135	578
422	774
217	756
318	742
307	775
257	576
313	683
446	761
209	582
289	674
137	696
56	704
276	636
213	671
526	593
212	602
87	737
125	741
336	657
337	610
366	703
231	627
271	695
477	771
263	588
55	582
79	720
435	613
451	735
100	732
474	750
390	684
335	779
308	781
89	714
170	646
464	765
432	745
306	743
378	743
557	655
310	598
274	741
67	589
185	638
267	755
523	650
168	617
181	713
23	759
192	594
61	710
14	721
70	707
107	771
71	701
107	682
250	645
133	672
444	690
162	650
60	664
559	676
234	735
37	575
8	587
301	597
341	685
382	770
331	670
163	773
179	671
19	741
370	641
173	737
140	730
29	738
323	616
242	694
380	685
388	782
68	654
447	597
110	749
461	596
486	686
506	729
149	705
25	728
88	694
297	674
293	675
435	753
119	576
274	740
101	744
363	751
333	716
174	599
171	674
74	720
396	572
21	763
326	605
214	766
266	680
428	716
333	672
402	645
493	636
34	643
338	751
173	613
10	635
423	693
408	749
466	603
9	766
322	564
68	599
29	653
273	671
434	604
49	614
198	635
387	614
467	763
445	775
189	779
188	665
131	739
23	667
229	739
543	708
205	692
142	769
441	649
307	634
497	675
247	746
206	708
137	595
360	642
509	609
187	757
268	576
403	594
345	781
525	608
212	662
47	646
538	647
489	680
256	712
374	565
496	645
243	726
424	700
422	633
109	664
423	728
215	646
369	614
172	617
106	622
78	670
