mmer1	mmer2
460	1339
641	1560
113	1510
968	1369
440	1439
683	1539
464	1373
810	1408
623	1269
908	1240
922	1163
904	1163
106	1465
1048	1205
865	1535
494	1130
457	1181
310	1410
604	1244
800	1126
1110	1509
209	1245
346	1368
602	1295
929	1276
77	1247
677	1438
284	1220
915	1178
154	1240
165	1128
682	1520
1071	1463
134	1218
1006	1506
648	1367
892	1527
907	1444
723	1179
250	1278
170	1265
738	1201
1023	1371
985	1156
376	1137
640	1435
794	1433
621	1346
128	1395
991	1410
930	1318
648	1427
1010	1197
310	1374
661	1465
46	1365
875	1225
1090	1430
294	1386
1085	1214
1054	1173
180	1153
199	1127
671	1370
1013	1132
804	1428
474	1474
714	1278
96	1531
861	1143
13	1301
761	1210
80	1231
124	1291
188	1323
47	1320
205	1202
850	1368
340	1538
626	1431
1029	1138
866	1124
441	1152
667	1177
352	1378
808	1344
66	1309
460	1424
871	1272
714	1330
884	1404
574	1556
32	1466
470	1466
862	1443
83	1547
667	1153
153	1515
58	1496
27	1170
812	1140
44	1416
1091	1404
490	1468
630	1302
300	1351
386	1432
1085	1506
23	1403
688	1544
424	1379
966	1201
965	1521
751	1126
768	1308
298	1401
19	1249
454	1467
687	1206
807	1452
504	1337
813	1480
312	1135
367	1230
537	1485
274	1133
280	1404
673	1291
1108	1490
545	1552
343	1402
356	1137
543	1328
562	1426
474	1387
0	1472
858	1396
903	1388
264	1464
482	1445
35	1415
454	1505
368	1284
564	1224
700	1495
608	1519
1036	1559
624	1280
385	1552
622	1310
141	1267
273	1171
242	1450
735	1249
1078	1483
396	1377
208	1189
591	1211
988	1454
774	1216
494	1305
956	1362
710	1209
347	1403
982	1327
447	1238
953	1405
588	1355
357	1371
219	1381
602	1545
325	1431
64	1219
945	1485
989	1389
627	1181
767	1301
1019	1208
1002	1546
1033	1409
424	1411
465	1225
341	1548
785	1308
1009	1202
649	1301
543	1512
759	1483
271	1161
837	1172
345	1385
803	1446
181	1171
943	1367
128	1232
5	1267
829	1144
739	1556
342	1356
777	1145
998	1420
309	1266
934	1348
785	1261
74	1266
391	1130
1036	1559
578	1288
1079	1342
24	1198
621	1554
942	1178
323	1142
331	1192
476	1550
893	1434
958	1441
909	1283
229	1382
829	1487
486	1452
278	1557
1012	1529
838	1398
349	1554
948	1239
54	1451
311	1207
644	1189
124	1196
706	1398
772	1494
438	1295
57	1272
182	1336
296	1224
472	1565
857	1268
432	1544
477	1346
16	1136
251	1436
831	1157
980	1323
237	1554
3	1300
42	1243
1028	1353
456	1564
576	1232
695	1345
356	1307
956	1496
1002	1420
510	1532
57	1170
28	1426
521	1397
879	1185
397	1321
583	1128
585	1120
158	1335
1035	1282
468	1293
1057	1549
790	1351
923	1230
159	1415
1058	1485
1076	1510
817	1540
1089	1316
590	1405
559	1515
786	1157
738	1223
787	1237
442	1177
580	1192
40	1492
405	1506
167	1443
92	1379
992	1351
1043	1153
857	1135
633	1566
707	1219
911	1361
488	1440
98	1469
696	1361
239	1375
122	1147
317	1467
595	1550
788	1489
197	1360
503	1203
806	1392
892	1557
436	1423
964	1518
266	1482
977	1337
858	1458
127	1213
47	1530
824	1394
354	1332
984	1411
190	1451
411	1326
775	1341
197	1210
935	1245
949	1417
616	1153
309	1249
749	1469
931	1483
877	1171
257	1122
601	1409
374	1277
290	1475
314	1305
21	1369
705	1301
382	1302
627	1385
216	1215
392	1222
917	1393
76	1174
811	1284
176	1255
186	1434
267	1297
380	1424
525	1131
46	1293
333	1221
157	1363
109	1291
688	1518
394	1479
211	1417
674	1246
896	1514
1003	1169
458	1267
740	1371
404	1299
250	1341
334	1358
592	1218
945	1286
788	1269
521	1140
115	1225
90	1514
448	1398
769	1234
549	1274
689	1476
711	1196
52	1539
898	1391
1048	1215
538	1396
1104	1475
372	1476
1074	1485
54	1386
8	1406
872	1497
118	1140
218	1294
192	1413
843	1430
569	1177
28	1471
729	1394
1023	1141
874	1329
562	1274
878	1536
1068	1259
412	1483
162	1381
