mmer1	mmer2
494	585
430	678
193	564
443	600
34	734
314	714
264	723
524	697
524	655
353	635
350	690
106	622
73	643
463	569
278	764
33	561
27	642
28	728
434	576
212	778
37	776
235	714
84	628
267	682
217	759
500	699
552	665
187	659
481	711
86	611
393	718
546	641
347	607
270	593
388	645
147	634
238	766
296	637
320	587
171	618
78	747
36	578
471	606
391	678
63	651
555	673
332	776
310	648
344	627
185	687
20	625
522	698
399	719
395	651
153	688
255	620
135	683
276	586
541	719
503	705
127	591
67	774
476	611
53	580
556	588
539	675
443	567
184	722
273	624
535	670
209	687
12	574
166	782
547	716
79	724
64	670
21	622
256	598
490	600
388	726
58	741
102	687
545	697
257	660
340	588
472	592
511	775
291	778
20	771
21	781
494	761
284	726
444	694
48	662
402	753
31	597
280	616
342	672
450	635
44	740
64	763
117	608
232	608
129	615
63	754
203	758
501	730
107	773
126	682
168	598
263	706
379	673
238	615
447	572
83	728
37	704
527	685
547	565
558	700
438	580
298	638
205	603
328	659
248	748
499	720
559	572
92	637
358	727
401	596
257	749
211	768
36	651
224	646
543	745
449	744
15	636
280	703
26	702
128	657
138	602
367	601
455	603
216	676
556	677
407	569
195	721
523	649
394	665
13	660
145	621
274	753
398	708
169	574
265	738
525	748
192	674
395	647
38	667
467	735
95	768
156	570
552	593
95	737
354	738
3	638
177	782
385	616
105	703
104	748
12	624
137	668
22	656
172	589
519	560
553	744
345	576
52	640
125	767
374	761
247	646
354	605
273	628
411	652
411	604
521	693
308	590
99	764
143	742
108	641
368	746
126	724
13	779
510	712
101	771
24	771
244	696
155	651
377	767
337	581
242	611
89	610
360	717
206	691
424	664
42	568
404	613
482	583
237	632
245	763
488	584
250	584
33	568
246	718
530	701
235	685
93	647
86	599
371	707
154	702
367	650
439	564
154	623
372	578
248	731
76	570
113	609
204	667
261	692
149	664
66	769
380	713
369	672
328	768
275	577
437	613
300	598
97	711
412	641
158	573
330	719
502	740
533	775
85	593
448	594
97	607
170	706
299	713
435	758
118	573
551	770
228	704
25	737
60	608
201	699
459	668
100	591
14	738
190	734
24	744
317	707
408	615
340	715
197	765
493	771
152	666
359	631
249	691
557	568
44	617
306	638
153	718
179	733
43	662
134	629
233	573
194	633
392	666
166	567
8	656
534	573
346	756
113	687
124	627
550	672
285	759
375	700
236	578
290	581
519	767
495	599
465	646
522	594
378	562
93	583
215	780
39	618
146	725
202	602
339	667
489	703
225	675
32	645
324	689
380	724
230	649
270	560
397	619
373	675
393	690
537	741
462	688
222	722
292	606
331	723
383	657
469	659
227	779
321	593
418	720
436	571
472	737
266	722
474	783
505	684
484	607
288	630
487	736
256	757
477	586
343	747
520	614
10	764
210	671
254	577
466	727
486	597
533	779
220	641
180	664
65	610
555	653
279	701
493	742
523	763
536	770
295	766
304	762
289	758
545	601
168	684
75	634
426	628
324	597
383	563
151	580
231	600
381	746
198	781
251	743
252	560
152	744
282	753
284	694
143	740
337	590
184	639
297	649
548	754
467	639
191	781
302	591
465	724
347	702
162	698
351	733
219	754
264	570
31	678
468	739
200	752
440	592
131	626
189	677
475	783
348	582
226	663
281	683
482	588
124	743
175	745
134	760
218	714
87	749
417	674
334	741
135	676
409	605
531	568
150	575
1	722
406	707
90	707
366	658
386	560
307	654
287	752
71	725
389	782
141	739
119	777
311	727
74	681
220	619
234	591
8	587
478	704
511	686
334	584
162	744
363	715
35	770
85	657
287	566
307	757
221	782
203	760
390	671
480	708
9	735
382	680
186	677
110	577
78	645
491	626
207	738
253	650
359	644
516	622
427	564
278	646
452	699
72	648
94	623
201	730
429	642
190	567
345	772
4	760
82	754
402	599
355	642
142	634
543	563
300	597
43	612
389	716
244	756
338	561
275	665
546	668
74	669
151	722
464	571
290	773
133	630
54	700
361	631
501	566
47	717
10	644
362	629
296	709
268	633
4	585
554	611
188	600
234	775
366	705
88	743
136	674
223	661
498	723
7	662
506	655
322	714
470	685
159	750
423	637
117	750
51	754
454	605
106	627
294	625
405	570
428	567
423	740
224	731
454	718
510	742
206	767
225	755
205	760
317	576
61	764
376	751
259	780
468	758
182	581
103	595
442	587
433	674
276	619
403	755
165	680
41	704
175	679
0	715
165	731
56	765
77	666
377	725
198	689
160	689
508	693
415	631
405	640
245	772
42	594
69	770
119	713
104	681
157	600
137	609
127	739
417	650
60	681
431	773
271	609
111	639
529	607
400	643
371	644
483	586
45	566
189	700
425	595
122	681
237	715
84	561
136	652
181	736
433	749
325	776
507	743
45	603
370	712
532	585
279	772
255	565
269	562
49	779
176	732
73	736
196	708
177	711
241	764
77	613
416	610
140	751
39	646
499	711
312	589
101	652
92	618
544	621
357	671
498	705
329	624
241	769
551	580
312	780
139	580
538	686
392	728
401	751
512	721
318	770
123	606
52	759
9	735
199	639
18	619
15	657
258	781
426	654
474	601
131	577
122	654
448	685
504	768
69	643
462	630
186	583
120	739
439	644
314	666
251	614
416	562
331	632
285	627
330	650
361	693
503	676
549	656
486	565
196	617
421	676
75	768
521	653
318	645
500	675
490	673
218	652
373	625
247	571
540	594
478	575
173	746
1	607
142	627
504	716
518	775
298	672
436	750
16	718
536	569
263	705
326	574
438	721
357	772
253	672
262	683
214	755
277	745
461	737
18	660
356	741
38	649
7	602
550	654
360	714
440	752
51	581
91	653
229	776
444	762
469	756
319	723
379	678
528	694
485	609
211	640
167	757
368	710
412	614
174	568
530	699
16	760
132	647
272	631
489	719
496	633
387	766
525	588
320	670
227	763
302	757
217	608
414	576
558	741
407	636
291	651
348	569
425	614
339	591
356	681
336	569
167	680
441	589
163	725
228	769
239	727
239	724
254	633
460	746
87	678
292	614
183	774
364	662
11	640
108	730
194	748
343	716
155	658
488	632
188	615
335	697
449	642
385	717
82	701
94	653
66	710
191	755
308	688
441	748
541	642
54	777
445	779
406	648
446	698
171	596
22	586
259	695
114	604
442	625
260	631
327	584
424	658
415	564
197	645
26	747
301	659
146	592
408	701
497	774
178	640
242	669
509	682
326	719
358	708
310	712
527	761
532	700
182	565
513	679
200	593
2	690
437	612
451	728
323	634
110	733
421	717
139	617
323	584
315	703
321	595
480	579
293	690
62	623
215	695
266	752
29	637
160	637
505	621
304	595
526	702
115	576
491	662
27	652
453	644
193	729
109	685
47	740
164	758
148	581
457	571
517	655
179	755
404	634
68	570
207	582
332	621
322	661
249	771
476	735
149	605
473	668
391	648
350	783
19	680
17	691
531	583
319	628
399	739
202	623
508	702
261	721
463	706
299	602
364	622
46	689
309	736
102	656
492	630
475	731
430	706
89	751
529	624
374	688
252	767
57	626
