mmer1	mmer2
193	356
101	345
44	292
245	331
151	385
85	335
145	347
30	310
150	359
63	354
213	364
100	369
95	329
3	367
118	332
1	338
144	291
175	389
201	301
97	298
156	342
165	321
75	313
12	341
109	385
88	357
25	342
6	391
236	344
52	326
224	329
240	389
261	340
142	321
229	371
162	357
23	334
223	305
127	370
16	378
152	281
274	284
184	351
225	329
61	311
238	382
167	297
31	324
29	355
277	377
108	391
171	371
82	290
193	371
160	359
132	323
64	383
54	369
43	286
188	292
80	369
129	315
83	314
226	381
60	344
38	369
48	347
232	387
169	359
131	290
205	367
98	299
4	303
207	345
27	372
235	378
157	357
111	331
173	315
212	361
145	322
208	324
107	318
247	295
19	355
14	334
40	376
96	376
118	368
159	365
174	283
55	306
184	284
242	360
55	387
278	335
205	342
41	286
182	327
241	303
139	367
115	291
100	324
62	332
179	345
239	384
76	353
243	358
42	326
31	332
274	330
265	352
87	285
257	351
199	382
148	280
50	379
0	382
69	337
186	286
34	306
47	336
97	338
104	351
238	333
196	288
60	382
176	326
70	317
213	380
191	344
104	366
125	336
99	376
53	332
9	284
209	331
260	380
264	349
164	375
82	386
177	355
244	283
212	368
254	308
137	366
269	385
196	285
231	375
163	297
120	351
267	296
210	361
257	343
73	348
143	283
222	348
162	384
248	323
86	360
36	360
263	282
227	323
46	373
177	346
214	316
15	377
49	374
239	282
23	350
217	333
249	355
128	307
115	364
21	306
2	352
121	327
278	327
112	330
161	298
128	384
51	319
65	349
67	353
243	347
59	323
121	324
71	391
222	349
224	346
4	319
149	363
5	372
89	384
37	316
92	282
227	339
139	363
33	308
102	338
169	311
68	358
261	364
50	370
170	315
93	362
8	294
271	366
237	381
253	340
231	338
149	353
204	352
47	361
181	317
85	290
142	299
79	280
202	380
58	374
252	289
215	309
37	312
138	298
167	333
197	309
108	305
191	287
200	363
78	325
146	322
246	361
214	307
38	356
135	288
77	286
202	330
199	368
141	314
263	351
119	383
159	317
230	302
107	319
93	357
75	371
165	381
146	285
217	383
20	323
84	282
64	297
80	281
276	375
71	335
113	336
7	326
42	370
15	389
208	300
249	322
255	311
268	304
127	325
265	337
40	285
190	346
234	374
204	377
22	320
244	375
135	327
273	386
5	336
120	292
129	378
96	328
221	350
241	387
151	344
157	342
44	350
170	293
247	381
143	289
197	390
275	311
17	305
154	289
59	362
65	365
250	306
225	313
87	379
185	377
32	298
166	358
7	387
216	280
253	320
240	378
192	390
41	322
117	321
90	378
252	370
72	364
279	301
200	319
154	388
242	317
113	375
16	288
34	288
73	360
52	313
194	379
248	368
126	387
94	307
45	343
1	334
258	331
228	289
123	366
29	350
264	329
13	304
262	359
230	312
164	346
91	318
140	315
229	332
141	281
270	308
236	383
91	339
79	280
133	363
19	324
56	310
220	390
255	320
206	360
25	299
210	294
137	369
13	388
198	380
215	317
30	287
28	327
83	285
74	330
9	385
235	347
180	349
35	302
134	294
10	297
254	341
172	302
122	364
277	311
43	318
250	354
183	316
63	365
152	314
187	339
276	338
203	372
58	293
132	343
0	366
147	340
10	316
36	365
262	313
67	305
268	362
216	386
114	376
105	342
233	341
130	367
26	331
72	310
46	301
258	300
102	344
271	293
198	383
226	287
123	337
228	376
267	380
189	286
144	305
110	287
207	373
279	325
125	348
234	341
260	325
27	345
78	379
17	314
2	281
201	328
195	340
171	296
110	321
160	283
176	296
251	385
106	299
272	288
192	389
153	282
66	359
124	328
181	355
168	313
53	312
111	292
256	312
140	362
223	281
8	352
203	309
54	329
68	280
188	391
273	310
233	301
232	299
106	300
22	287
21	358
190	384
103	358
62	335
130	310
211	347
178	388
156	328
94	290
39	370
218	318
220	372
95	291
81	308
57	314
35	306
11	377
90	337
237	353
33	321
49	374
131	304
269	303
6	334
117	304
89	368
69	293
88	320
206	343
116	309
155	361
99	300
179	295
109	356
14	300
186	388
77	315
105	302
187	373
74	301
26	365
158	343
209	363
18	307
150	290
3	283
138	296
56	367
66	296
153	373
45	333
86	335
61	350
134	291
259	346
173	349
48	374
189	307
219	386
175	328
185	289
32	297
11	295
266	373
218	284
112	372
20	390
194	354
195	295
168	362
147	302
259	352
272	356
174	348
76	390
136	341
182	339
114	354
101	330
24	391
246	295
12	334
122	356
155	308
275	303
124	312
28	336
24	339
161	325
51	388
180	284
183	326
103	348
221	319
148	389
92	371
57	379
163	298
39	322
158	293
116	353
133	292
270	381
219	294
178	303
256	304
211	386
172	309
98	357
126	382
70	337
119	320
81	333
84	318
136	291
166	316
245	345
266	354
18	340
251	294
