mmer1	mmer2
76	148
135	154
63	176
110	177
47	152
7	167
21	174
32	182
64	147
71	161
3	168
31	180
133	184
86	144
72	149
45	149
73	150
8	187
9	162
40	163
6	171
135	175
40	158
115	179
42	146
70	188
56	156
122	192
110	161
21	187
104	195
130	169
112	175
15	154
4	153
121	155
127	161
53	183
128	162
12	178
29	189
3	182
101	140
25	160
24	159
29	185
84	178
20	159
65	150
58	189
46	144
53	155
16	166
73	166
88	141
33	145
108	156
2	150
69	145
121	190
13	174
27	171
14	177
95	186
112	157
136	188
18	160
125	143
113	140
54	167
109	151
98	158
87	177
126	167
132	163
68	145
19	168
74	180
23	179
35	177
55	190
11	166
14	165
64	181
58	158
33	169
7	184
27	170
104	166
49	141
39	148
85	180
136	193
66	191
94	192
83	152
90	173
8	144
127	150
59	164
5	142
36	192
99	182
38	172
45	152
91	141
125	153
23	157
113	147
85	193
97	140
106	171
70	191
129	185
34	143
62	172
97	143
28	170
117	184
75	188
60	190
74	176
37	158
78	182
90	195
91	169
57	142
18	191
82	182
139	178
43	165
75	189
52	163
10	162
109	194
32	175
114	142
87	185
108	172
138	151
89	194
48	188
24	195
39	176
96	193
66	170
139	168
96	186
118	173
34	167
83	169
119	181
26	189
12	179
56	175
123	144
72	174
100	192
81	156
4	183
49	153
111	144
103	159
61	168
131	164
5	195
105	153
10	175
37	160
28	166
11	158
81	149
36	172
137	142
111	171
77	140
44	170
105	190
41	168
106	193
71	176
1	172
79	183
80	165
52	178
2	146
60	186
138	151
79	140
16	161
98	165
134	184
19	152
20	159
122	155
38	161
137	165
6	170
93	148
43	154
133	181
78	149
67	184
17	181
51	163
77	141
63	142
22	183
120	187
124	151
123	173
65	149
46	153
68	163
92	160
30	187
26	171
94	193
67	190
124	160
41	177
118	145
80	194
47	152
31	186
88	188
61	191
89	194
51	147
13	159
48	141
82	157
0	164
117	146
50	176
15	178
50	164
93	143
76	148
120	150
100	156
54	183
102	189
107	181
25	186
129	174
69	192
9	148
116	146
114	185
119	173
107	174
130	147
99	164
128	179
84	195
92	185
1	194
55	156
102	154
126	154
0	179
86	162
131	143
95	180
103	155
134	145
132	146
35	157
30	155
59	147
22	167
44	169
42	151
17	162
115	191
116	187
57	173
101	157
62	180
