mmer1	mmer2
79	321
22	360
8	365
260	333
78	306
193	369
1	319
102	378
56	372
207	304
66	295
132	351
138	379
245	308
152	340
40	294
216	359
228	337
272	367
74	357
168	375
200	374
64	368
265	332
254	360
26	287
114	303
141	303
275	315
231	364
174	302
190	311
132	298
262	366
165	295
42	316
127	301
156	290
42	378
91	301
267	280
82	354
101	298
59	348
175	383
135	320
105	309
43	287
103	299
234	347
62	386
243	383
100	287
277	330
100	337
203	296
51	376
224	371
118	391
145	338
18	349
223	317
279	372
121	349
63	320
226	305
155	345
56	360
106	338
31	326
73	324
246	334
181	338
105	349
183	323
144	361
7	376
124	310
38	358
94	358
202	291
26	301
171	335
57	286
208	311
109	355
39	334
274	316
112	368
89	297
166	284
9	385
194	387
97	361
98	290
5	281
80	350
16	385
202	281
128	347
183	384
67	312
65	332
120	287
191	280
82	366
236	331
152	391
37	370
210	325
143	354
125	341
1	382
39	310
15	343
140	333
211	380
24	286
29	344
84	350
111	294
162	357
8	296
99	345
163	341
260	307
67	281
253	321
170	297
170	355
232	326
247	308
51	390
61	322
197	375
131	289
182	289
207	348
11	289
268	302
160	322
53	293
86	295
248	346
184	377
88	305
133	325
127	324
50	292
117	294
220	327
160	336
0	371
128	365
177	293
158	383
177	363
151	353
87	285
164	336
259	330
230	388
144	388
271	356
99	361
20	372
142	337
101	357
137	306
9	351
271	300
228	356
234	298
219	308
263	282
92	335
279	336
33	339
268	379
252	300
33	319
180	359
214	329
159	282
58	310
20	348
12	346
55	361
158	350
119	372
27	323
178	285
147	331
223	369
169	359
24	307
264	381
267	364
68	370
252	309
219	296
123	348
2	328
229	365
12	373
245	345
27	386
6	318
96	290
211	354
145	300
13	320
150	342
95	355
248	285
3	382
236	356
149	383
213	381
45	298
186	334
133	374
204	349
217	351
31	354
60	340
62	339
199	329
97	293
121	330
188	318
23	285
53	387
240	332
63	326
274	348
224	379
85	363
35	360
227	384
206	291
15	357
176	381
221	383
124	280
153	390
96	307
45	320
87	319
107	307
192	321
60	375
229	321
186	388
201	374
209	283
139	288
142	378
253	385
172	342
258	340
242	312
43	341
52	346
115	352
54	311
266	311
237	283
156	362
195	333
80	384
166	303
249	305
195	323
173	376
113	387
90	332
161	350
14	313
30	299
17	284
261	362
81	330
119	286
4	344
113	328
38	367
197	336
261	337
218	319
265	345
65	346
123	314
243	333
47	379
110	308
162	389
34	327
104	363
86	295
70	344
263	283
179	370
235	315
52	345
88	368
176	303
75	293
254	288
206	306
174	321
141	322
240	365
222	362
120	299
81	333
167	365
21	352
230	300
0	353
90	311
222	386
221	367
212	315
149	378
173	313
212	284
157	292
251	281
64	306
204	309
238	312
269	323
270	340
278	372
71	335
117	373
154	370
114	357
200	358
161	375
196	313
257	378
68	376
262	352
250	342
18	296
40	326
55	384
138	310
30	382
4	290
180	317
49	323
95	335
10	292
16	377
28	289
44	335
178	286
242	302
58	324
146	336
77	296
191	366
184	339
134	302
272	379
155	381
165	313
198	369
233	356
179	358
28	371
273	282
210	362
46	332
217	282
185	370
264	343
198	330
32	294
273	292
237	282
2	347
5	389
71	354
171	318
73	355
21	351
241	382
187	316
275	376
189	386
239	317
19	386
151	360
181	327
59	284
34	343
193	324
269	292
122	358
249	306
109	381
227	316
146	322
129	363
85	326
93	364
239	287
147	291
244	351
108	339
225	382
136	340
255	377
108	290
106	324
102	286
77	298
225	317
148	289
205	315
72	307
74	369
185	280
10	388
213	297
111	294
46	363
188	302
148	375
94	283
7	337
84	362
276	352
112	325
107	303
6	313
232	359
278	295
201	327
72	310
3	288
208	317
182	291
36	328
75	367
258	374
50	322
247	325
246	389
140	334
104	347
92	301
130	312
169	368
190	387
233	318
29	297
57	355
168	344
220	374
126	387
276	299
157	369
238	391
78	291
115	328
134	343
116	390
203	359
196	373
256	331
93	304
116	309
159	316
192	312
194	301
17	361
215	344
103	371
89	349
61	320
32	339
69	353
172	309
129	391
41	342
36	329
259	283
235	288
199	300
91	314
83	373
130	390
23	347
257	350
218	343
125	299
143	308
76	328
76	338
205	285
150	346
25	353
136	367
70	356
189	338
163	304
48	329
66	331
214	331
25	342
48	353
11	280
241	319
175	366
139	318
41	377
44	390
118	325
250	391
266	364
256	327
231	385
47	304
135	329
37	341
79	380
22	315
14	305
167	373
110	366
255	314
216	364
83	385
69	304
35	380
277	377
209	281
54	284
13	388
137	368
49	389
98	305
215	380
226	293
131	389
164	297
244	380
154	288
270	334
187	341
251	314
126	314
122	371
153	352
19	384
