mmer1	mmer2
31	189
11	186
41	169
35	142
53	148
125	187
71	170
69	154
78	174
0	141
79	154
1	184
60	172
33	195
19	185
37	179
125	174
49	158
126	178
50	193
70	186
43	168
30	160
100	186
90	162
2	157
130	147
14	163
61	156
96	185
139	140
73	177
100	177
19	166
74	195
52	188
57	195
25	152
16	148
89	176
97	156
12	158
113	183
20	162
106	150
66	178
99	184
123	173
32	149
79	150
124	175
116	157
84	155
68	166
83	172
41	164
122	180
7	166
56	142
99	181
105	167
104	140
14	157
72	170
4	170
75	193
42	154
54	152
136	163
87	153
35	187
57	146
65	153
72	187
46	170
121	143
65	148
104	179
16	191
131	177
60	181
94	164
103	141
115	165
48	145
77	145
21	149
4	180
82	183
2	194
29	183
122	166
47	163
67	185
27	151
7	146
17	182
64	148
137	154
89	172
51	150
85	194
108	169
87	186
86	182
127	158
70	193
58	182
107	164
52	169
10	162
64	181
118	144
34	168
27	178
115	190
21	157
38	151
120	193
11	171
114	156
6	157
132	149
50	188
9	183
82	147
36	149
44	151
92	181
94	176
86	147
139	188
63	140
80	192
74	170
93	165
123	159
112	183
59	171
15	190
43	160
102	156
25	159
128	176
45	182
106	158
33	159
29	160
101	153
107	168
55	154
22	165
44	180
109	141
129	148
85	144
119	187
138	155
121	164
113	160
81	147
39	175
46	163
96	191
134	184
67	178
133	147
20	177
13	195
124	181
98	189
75	155
59	159
80	195
111	186
136	182
61	160
30	194
129	151
71	143
117	168
138	189
24	150
8	190
8	173
36	172
26	145
23	164
62	142
1	162
134	143
92	192
22	161
109	180
83	187
48	153
95	163
90	153
38	151
53	168
119	188
54	145
34	144
66	169
114	171
5	180
91	185
28	140
137	152
131	191
45	175
0	175
63	146
116	174
105	159
58	171
5	169
130	172
88	162
73	192
40	179
3	191
69	176
110	143
18	144
6	167
12	184
110	150
23	142
98	190
42	145
112	161
49	176
28	189
32	165
84	184
37	190
117	146
135	175
40	193
97	144
81	192
133	140
135	174
132	194
128	189
68	161
55	173
56	171
108	179
51	161
78	191
76	173
102	152
126	152
118	188
77	158
18	173
127	161
9	155
120	141
31	165
13	156
111	155
62	142
17	167
26	141
101	194
88	146
47	192
39	167
10	177
15	143
3	179
76	174
103	167
93	185
91	149
24	178
95	166
