mmer1	mmer2
277	323
277	326
8	373
105	284
21	344
129	288
183	365
266	380
128	373
98	341
62	331
171	372
192	289
163	295
181	379
75	330
101	328
138	363
130	312
39	298
114	296
56	355
152	345
235	288
161	281
102	337
84	310
83	303
249	291
269	326
71	357
53	381
254	327
231	372
27	290
92	380
203	351
185	284
214	350
200	308
112	345
28	332
113	347
262	302
153	301
52	314
218	364
212	340
228	339
70	381
182	335
19	340
206	383
208	315
77	342
258	357
106	376
136	280
100	328
25	388
49	295
162	381
120	310
109	341
132	303
61	291
11	347
268	362
229	375
215	294
132	283
23	350
88	333
80	333
236	280
160	350
255	302
204	324
86	317
122	296
133	299
29	352
206	365
173	284
8	335
37	366
21	355
237	384
260	312
268	352
214	354
82	284
250	334
49	383
100	327
30	333
39	321
23	338
151	334
60	378
74	337
224	368
189	377
109	338
134	376
131	338
151	371
276	367
69	375
129	342
14	281
11	387
264	335
108	371
140	368
200	329
225	283
68	324
67	343
259	336
144	282
91	287
270	349
233	366
261	323
188	292
3	324
33	297
134	357
218	348
265	351
216	309
221	345
57	294
35	327
213	385
244	333
228	293
217	319
167	291
224	359
99	347
163	299
44	391
249	389
96	298
108	383
7	305
48	336
84	385
47	314
187	390
90	300
95	385
29	289
12	364
97	378
199	336
72	359
180	339
20	390
117	309
9	319
148	338
5	309
149	342
237	283
118	369
6	348
194	364
48	316
13	383
80	311
174	336
189	321
81	384
87	293
38	379
245	282
3	293
137	286
76	342
12	389
89	330
28	297
256	285
110	346
252	314
182	282
18	381
242	366
145	356
155	324
211	342
222	372
85	357
245	343
215	300
246	321
168	318
157	283
253	355
50	320
141	316
46	378
137	370
0	377
1	367
194	349
143	379
267	371
167	313
52	294
188	382
195	347
43	307
139	386
31	281
61	365
186	304
47	317
115	365
95	287
191	348
142	295
273	339
147	329
102	299
99	286
111	326
251	349
261	320
83	308
198	280
110	305
86	332
122	322
63	354
156	369
191	315
36	344
6	326
131	322
190	282
248	314
161	384
146	293
73	328
210	309
272	378
158	352
14	316
259	382
265	389
35	387
20	361
71	321
193	329
223	300
79	320
178	330
267	365
279	321
66	313
198	374
176	360
105	308
2	306
89	354
227	328
262	344
45	312
138	377
241	323
275	311
180	390
41	356
209	383
59	362
184	310
55	305
159	313
220	370
230	285
46	304
263	351
128	325
257	323
38	345
117	369
50	382
233	368
184	345
124	384
15	331
58	355
220	363
36	306
113	343
87	325
172	292
160	301
141	315
19	325
253	301
255	299
227	356
104	305
37	300
164	328
140	384
136	380
241	339
154	371
243	369
202	387
231	343
143	287
58	302
78	331
111	375
65	337
217	304
78	360
107	288
186	335
54	368
85	281
199	301
197	315
175	303
60	367
22	374
33	310
264	294
156	350
210	318
70	313
254	362
10	354
91	358
153	348
164	388
248	360
166	312
183	346
42	368
196	302
17	318
24	361
81	363
192	322
225	352
63	313
155	311
178	376
121	293
179	350
276	290
219	290
147	373
43	330
201	378
112	304
270	352
5	389
127	353
226	371
126	386
34	314
169	295
53	317
240	362
24	339
238	310
185	372
116	329
152	288
258	390
92	319
146	327
2	306
232	286
172	326
204	316
73	323
125	346
59	353
211	334
26	284
165	386
123	303
31	297
203	280
30	298
246	359
32	358
40	376
139	363
16	388
165	334
9	317
77	356
269	333
173	353
247	302
222	381
90	318
181	344
205	391
7	285
177	292
257	353
82	391
195	349
44	385
174	292
22	372
256	355
219	344
157	295
17	315
274	370
226	361
239	358
66	334
41	374
271	292
149	309
234	357
232	318
196	379
242	351
176	327
263	298
62	308
125	382
93	389
45	297
278	332
171	301
208	373
103	285
279	319
118	331
135	379
202	373
260	390
273	329
209	281
75	325
243	311
103	367
274	388
126	297
68	320
145	391
57	370
193	289
96	286
207	304
13	296
34	343
216	336
154	330
158	322
238	337
94	307
51	348
205	325
130	351
213	374
148	341
162	307
170	338
65	366
240	332
230	341
64	382
169	361
272	316
271	307
18	307
144	340
107	364
88	285
212	385
97	299
266	298
64	290
74	337
177	308
54	354
10	377
76	346
235	370
51	340
168	353
159	388
123	296
93	300
121	363
124	340
234	377
116	289
179	366
150	312
197	282
106	306
236	287
4	331
190	358
221	356
244	296
229	358
247	335
114	287
1	386
32	324
16	289
72	294
98	283
69	360
27	320
175	364
135	347
166	303
250	317
252	291
201	322
55	369
275	367
26	319
223	332
120	380
15	306
127	375
25	360
4	349
187	291
142	305
251	386
0	391
150	387
79	374
170	346
40	362
56	359
115	387
119	280
101	376
207	341
278	311
239	290
133	380
94	361
67	375
42	286
104	359
119	288
