mmer1	mmer2
33	285
162	346
203	332
118	374
175	341
68	290
228	323
74	371
60	326
201	325
210	324
166	331
115	335
65	365
165	292
73	377
222	289
226	358
100	330
265	297
150	383
189	345
52	309
70	301
62	369
24	344
156	384
182	391
141	283
218	370
176	302
197	391
82	382
239	281
165	345
127	283
224	362
38	318
53	298
260	323
126	366
78	339
276	360
50	341
181	294
222	368
115	364
219	327
263	370
190	365
117	359
174	314
101	368
141	364
44	361
224	316
202	333
244	327
195	334
11	303
55	305
46	386
277	331
207	317
211	333
181	325
200	371
132	336
277	330
135	306
206	320
195	359
147	373
43	365
189	340
238	339
35	288
263	280
15	381
152	313
232	376
156	323
114	352
107	391
8	351
184	377
250	385
123	284
266	311
123	343
60	378
74	285
177	360
255	287
4	316
29	354
159	319
16	299
235	313
270	348
162	346
136	345
71	306
217	328
22	286
276	358
231	329
275	337
167	378
193	343
18	338
247	282
198	301
81	320
180	290
212	295
71	359
223	310
148	284
86	327
160	362
69	296
13	369
41	322
88	317
182	283
61	388
270	382
260	344
120	297
77	293
44	307
127	379
238	316
249	364
243	321
85	296
255	380
90	375
79	297
234	375
28	321
108	298
34	295
43	391
269	348
180	368
28	313
56	307
6	300
121	371
48	356
17	385
152	291
11	311
213	342
0	367
155	354
27	379
41	304
26	292
19	281
223	357
87	300
245	355
59	334
216	352
172	328
257	329
139	353
256	371
56	302
196	339
72	332
12	306
132	341
99	360
185	311
80	389
87	352
183	314
130	383
5	290
30	292
147	315
208	332
83	377
247	347
75	330
27	333
138	290
261	354
214	285
97	287
186	316
105	300
261	302
19	382
196	370
30	319
45	381
198	383
217	378
21	380
267	356
110	386
29	289
151	314
78	307
17	318
136	369
202	382
65	324
242	319
109	355
160	312
111	303
201	312
259	283
83	331
140	299
185	366
258	327
42	372
73	376
49	330
92	325
134	289
86	312
118	386
225	300
114	333
272	292
34	357
148	336
234	293
121	362
179	298
273	366
75	373
3	338
235	351
191	298
236	315
168	390
134	321
244	363
94	387
236	310
186	286
131	317
76	315
36	295
243	377
96	339
278	349
119	284
216	317
70	357
102	373
153	374
91	381
50	374
24	326
137	372
63	347
35	334
32	280
9	296
0	322
248	307
37	281
227	341
80	385
20	338
18	329
107	378
2	381
14	309
119	335
84	363
68	376
90	302
97	384
10	315
138	296
245	329
111	328
176	326
205	306
191	367
161	388
101	291
144	302
268	299
95	329
146	287
57	319
7	335
208	363
129	372
167	367
58	305
210	294
272	367
59	323
193	299
271	326
199	320
22	343
177	355
242	351
163	370
250	316
251	383
64	361
229	377
159	366
179	390
253	363
194	319
88	305
199	320
124	374
12	364
266	350
16	346
125	293
131	285
112	288
92	358
15	350
143	291
259	380
14	288
231	327
77	385
215	349
31	352
207	361
57	391
237	388
169	383
91	324
36	382
274	331
220	369
213	353
76	303
258	356
211	373
264	378
108	304
150	353
84	341
69	351
31	305
46	295
188	282
129	308
178	380
254	350
112	322
183	336
240	312
166	314
257	294
94	339
279	387
64	342
37	353
265	348
98	375
54	288
133	301
40	285
153	321
51	289
42	321
205	315
278	346
246	386
128	337
66	370
218	301
2	388
157	325
6	281
230	337
106	342
40	308
113	284
233	344
155	362
139	340
135	389
117	336
239	307
226	353
67	314
8	291
149	332
144	355
171	322
55	304
225	297
154	357
89	350
39	282
47	368
96	381
251	340
200	367
38	343
220	340
170	389
256	331
267	284
26	379
174	287
61	347
145	324
52	388
204	387
203	346
137	282
116	325
264	362
7	361
232	283
271	289
103	308
252	298
81	348
49	385
151	281
146	342
187	324
125	286
1	310
169	340
33	365
23	379
113	354
133	372
194	304
5	361
209	333
122	326
254	286
163	310
9	369
102	342
93	294
268	356
221	337
173	384
149	358
279	345
197	286
161	348
82	371
140	335
184	296
39	390
63	376
175	280
237	337
110	344
262	293
58	363
128	293
173	303
142	338
103	359
241	390
253	347
143	387
219	334
95	287
53	330
32	357
269	311
248	373
158	305
124	375
3	332
145	294
1	336
240	320
275	359
105	308
204	360
109	318
66	374
221	311
100	365
122	384
157	349
72	292
23	309
48	368
190	351
116	309
164	343
13	354
79	312
252	372
25	323
246	300
214	291
85	299
20	309
45	313
229	389
206	389
212	335
215	375
62	317
99	301
154	386
106	318
10	304
262	355
230	366
98	345
171	328
241	313
172	280
51	303
4	349
93	297
273	306
209	384
54	376
228	328
192	379
233	387
130	347
104	360
47	290
164	282
21	358
89	280
158	318
104	349
178	288
67	380
170	352
168	322
25	344
187	310
192	364
188	356
126	390
120	334
142	350
227	308
274	338
249	295
