mmer1	mmer2
110	326
6	310
245	367
228	329
187	345
186	345
261	285
179	359
13	387
205	291
40	354
156	369
57	293
11	339
235	390
185	287
131	281
210	302
51	293
92	332
75	340
211	389
169	362
66	307
105	283
162	331
212	333
242	374
41	385
174	311
45	350
65	360
233	370
184	315
88	300
154	388
43	381
240	294
55	282
151	301
279	391
261	300
52	307
240	347
132	387
94	334
9	344
193	329
213	314
267	320
206	304
94	391
107	293
271	345
50	316
5	288
229	378
73	339
197	321
104	380
264	289
15	332
192	360
26	383
127	323
147	363
106	355
228	383
42	357
75	357
62	303
6	306
206	305
165	305
23	317
80	286
79	368
18	344
102	337
196	372
152	362
243	376
263	328
227	357
108	290
158	358
279	321
277	334
56	281
216	329
215	384
171	386
87	320
193	369
255	327
103	318
14	324
2	315
198	283
27	291
183	386
9	362
59	353
124	302
274	356
145	325
91	343
68	379
214	352
71	295
221	311
248	344
98	303
8	384
218	380
22	389
236	299
150	292
168	346
135	371
97	353
116	382
222	318
246	382
185	364
115	292
178	284
3	311
133	346
207	310
29	291
249	366
28	338
71	365
266	342
155	353
32	363
275	327
248	379
54	374
276	351
97	375
10	363
85	296
212	309
197	377
34	324
62	282
231	312
177	310
100	383
148	336
270	380
188	317
37	338
254	352
28	319
226	368
200	377
275	297
47	330
110	308
90	335
5	281
19	280
223	301
76	351
136	354
133	376
65	361
115	280
165	383
195	389
176	358
52	305
215	375
166	322
188	296
265	328
44	287
81	380
38	372
84	327
237	319
86	379
24	343
173	362
262	297
88	349
137	386
77	373
268	314
273	337
159	280
61	301
106	355
83	358
38	343
230	316
229	370
219	318
252	299
141	337
172	290
136	377
35	328
203	304
102	335
72	303
67	297
272	288
189	303
232	291
157	306
32	289
49	304
208	379
16	366
257	310
256	318
18	333
34	284
123	319
138	375
22	281
30	377
99	288
238	390
235	358
143	361
186	308
196	334
89	317
203	355
117	295
90	349
224	366
95	357
182	304
124	295
30	363
11	296
210	344
114	285
53	294
145	336
112	329
181	366
153	291
233	373
160	284
202	382
168	378
250	299
21	285
273	307
277	332
270	373
117	347
153	290
129	388
139	370
134	290
123	354
101	381
217	324
234	372
198	328
74	366
135	372
232	308
147	288
60	307
42	298
7	320
211	311
140	361
54	289
63	298
224	320
162	384
58	288
276	342
114	369
152	313
148	338
132	313
173	323
220	336
44	384
223	337
12	285
47	294
238	316
246	318
175	352
170	353
169	346
180	343
205	338
253	330
253	360
64	356
254	381
249	367
160	356
234	322
1	352
171	352
134	296
37	336
139	341
130	282
92	305
191	284
118	356
49	333
98	340
263	341
96	342
69	285
109	388
25	378
156	321
258	372
227	367
41	347
101	312
4	299
241	378
243	376
166	313
209	335
146	387
100	381
127	283
278	350
55	353
116	342
142	387
87	374
76	374
202	313
208	388
144	364
91	308
108	347
86	286
262	390
17	365
131	347
0	327
199	346
69	310
35	361
260	313
19	281
13	301
252	328
194	320
247	298
161	297
50	389
167	367
77	365
149	375
146	362
103	368
161	375
204	292
130	321
182	312
259	290
68	324
191	349
82	297
176	367
214	348
125	363
209	303
53	349
137	323
61	327
10	284
189	355
15	282
140	332
121	360
244	368
207	389
219	326
172	292
93	329
125	355
40	307
225	380
201	351
96	351
164	348
67	364
190	289
129	314
80	319
180	287
170	371
163	334
251	369
231	305
120	322
245	306
271	370
241	374
111	382
39	319
181	316
221	309
122	332
70	376
66	391
225	294
141	330
244	333
259	286
194	340
163	312
33	314
256	304
195	283
85	322
178	293
48	333
109	312
8	341
58	378
113	298
237	371
23	336
25	316
155	368
63	354
119	301
51	349
144	351
255	373
45	294
190	340
78	339
73	388
95	381
39	391
150	369
269	357
70	311
107	385
104	308
175	346
48	342
217	302
112	306
204	325
192	373
59	302
64	330
78	345
239	348
264	289
226	302
149	371
20	385
43	359
272	365
157	315
57	296
82	340
236	330
84	298
93	335
72	300
17	293
118	317
159	341
201	331
200	287
269	358
46	321
121	280
183	377
247	339
99	315
268	356
20	334
199	317
167	326
216	370
46	383
138	338
24	354
222	385
113	382
265	324
29	350
164	335
151	331
74	391
56	386
230	376
119	295
242	390
4	337
250	300
278	314
36	326
12	325
179	379
220	364
177	292
142	341
122	361
111	365
266	345
21	390
260	384
257	286
89	306
213	295
3	325
31	371
33	339
158	385
2	359
267	364
16	299
79	386
36	331
60	287
120	283
258	331
7	280
187	360
27	387
126	359
26	326
31	315
251	323
1	322
184	323
14	286
274	325
174	343
128	309
0	344
239	282
81	348
143	359
154	348
218	350
126	300
105	350
83	309
128	309
