mmer1	mmer2
187	674
423	705
238	616
77	568
303	711
397	645
130	726
67	717
261	770
425	631
110	735
23	764
278	764
78	660
165	631
228	574
249	726
77	611
342	608
59	724
102	726
416	631
44	720
73	676
417	639
68	659
231	725
532	628
298	693
302	584
366	680
3	614
332	686
0	707
319	770
352	568
284	593
5	574
218	647
300	671
31	722
465	747
343	773
408	669
228	620
190	690
224	780
321	582
475	562
531	562
41	683
405	560
203	680
64	773
106	566
401	642
441	758
502	707
119	734
423	568
293	616
316	574
127	685
364	568
557	750
292	709
459	697
314	700
307	713
330	652
281	662
137	758
170	646
60	636
246	747
412	727
374	782
467	717
83	747
192	629
365	705
195	645
61	763
318	583
63	586
454	632
187	561
199	572
272	688
118	617
271	592
390	623
530	634
24	617
401	672
11	616
346	722
192	705
88	563
197	659
396	753
169	591
334	735
226	712
16	612
382	777
330	638
21	669
539	697
338	589
20	614
469	725
440	756
322	686
55	689
79	749
479	639
87	673
436	665
59	692
477	680
275	574
179	728
93	769
363	685
347	642
106	630
197	778
493	706
266	780
397	661
36	635
300	630
194	607
341	755
161	684
208	768
215	706
160	623
53	569
8	617
466	602
432	692
163	771
316	626
83	738
121	709
309	734
171	597
445	771
263	590
535	769
56	603
407	582
130	757
16	610
241	668
507	621
376	724
136	669
545	572
98	644
513	666
296	625
425	630
312	611
408	768
379	620
34	637
459	627
501	722
17	620
443	747
175	702
90	677
153	590
264	600
550	659
113	570
378	744
275	654
276	640
145	701
186	601
46	599
331	769
447	674
435	606
207	601
451	678
100	734
131	699
355	657
123	599
477	691
267	581
518	709
305	613
224	701
526	682
15	614
282	567
370	666
498	668
373	716
329	721
328	600
348	713
315	774
543	647
66	628
412	695
499	677
474	590
109	631
497	567
430	772
223	576
193	643
175	663
372	782
188	631
547	612
318	565
544	704
95	678
277	698
400	711
40	618
455	609
201	723
551	755
458	678
283	707
548	668
30	594
416	645
276	622
549	615
91	655
137	641
57	687
393	560
326	671
12	754
153	695
140	603
92	616
24	757
205	758
152	701
438	717
305	701
10	573
440	762
81	592
12	560
69	695
443	715
422	655
48	596
18	783
79	640
344	748
242	689
269	671
220	634
374	594
123	629
282	630
517	673
360	593
225	679
48	719
356	678
395	677
439	637
546	562
520	672
391	611
523	711
183	724
167	753
206	582
141	563
166	566
122	683
9	687
29	712
382	639
524	667
65	732
372	662
370	604
519	681
229	776
65	622
159	690
62	693
73	761
378	759
490	674
23	633
286	691
217	654
234	672
333	628
39	647
359	690
392	606
362	644
399	626
214	637
66	626
442	660
510	777
500	695
498	730
365	628
413	748
122	629
236	580
410	579
483	780
148	566
171	727
