mmer1	mmer2
206	1478
1065	1477
420	1287
313	1395
13	1183
1047	1398
636	1517
887	1133
910	1500
902	1165
963	1139
136	1421
583	1525
171	1378
974	1159
409	1327
993	1206
118	1181
23	1465
1026	1149
172	1334
446	1340
464	1549
824	1505
429	1444
770	1426
784	1278
360	1470
210	1215
132	1525
452	1297
832	1175
691	1378
499	1354
642	1209
634	1364
530	1314
973	1230
15	1192
399	1279
519	1323
219	1474
279	1216
95	1526
1087	1279
654	1390
169	1264
105	1359
421	1486
566	1213
674	1206
759	1221
186	1538
560	1241
529	1567
696	1213
16	1259
687	1123
367	1135
826	1483
115	1522
763	1345
473	1202
70	1186
8	1567
290	1387
439	1308
1073	1430
500	1311
22	1546
905	1384
83	1189
1048	1556
651	1565
456	1427
859	1397
412	1377
1054	1288
935	1291
776	1434
340	1541
393	1475
474	1346
565	1438
647	1226
125	1321
288	1416
976	1443
224	1179
1038	1312
759	1441
139	1459
258	1341
573	1559
217	1503
304	1419
866	1173
43	1127
17	1561
85	1175
294	1380
812	1138
744	1286
398	1441
1093	1529
321	1199
10	1532
604	1566
732	1392
242	1437
614	1193
543	1469
470	1254
350	1316
533	1174
806	1389
868	1512
228	1308
627	1493
727	1313
569	1157
1009	1458
878	1227
572	1176
913	1206
772	1408
135	1318
606	1558
804	1335
616	1513
346	1147
330	1431
158	1360
731	1402
1001	1273
945	1120
1017	1354
801	1435
531	1215
9	1522
156	1351
381	1472
745	1237
447	1454
488	1554
191	1191
779	1508
26	1229
166	1480
351	1541
152	1184
482	1460
481	1537
211	1129
264	1222
887	1325
339	1447
513	1167
401	1453
371	1376
423	1369
543	1366
850	1393
145	1153
532	1439
1072	1479
222	1236
137	1457
177	1268
1057	1272
612	1156
156	1557
1005	1506
842	1139
20	1481
207	1348
581	1370
295	1432
832	1300
746	1233
544	1121
787	1480
378	1303
127	1258
403	1502
482	1373
682	1427
259	1266
784	1500
298	1523
491	1391
240	1455
459	1317
143	1134
949	1183
1082	1272
253	1527
432	1163
11	1122
929	1355
718	1553
695	1383
663	1545
903	1517
421	1453
697	1505
811	1126
1002	1519
287	1306
108	1250
590	1255
796	1372
265	1509
12	1395
86	1410
894	1329
717	1231
1073	1166
701	1183
644	1267
483	1289
424	1257
467	1376
320	1468
740	1543
1016	1265
901	1412
1042	1130
819	1213
250	1333
191	1325
757	1446
1028	1272
122	1191
1049	1386
665	1504
92	1326
1005	1451
252	1290
670	1404
734	1170
472	1433
540	1182
1083	1297
547	1184
677	1424
531	1275
938	1130
504	1441
394	1256
931	1344
850	1551
991	1244
789	1492
73	1344
743	1403
187	1308
249	1507
955	1447
557	1503
852	1478
753	1220
15	1553
423	1320
283	1371
178	1542
520	1188
426	1484
1115	1216
654	1436
1015	1409
1044	1369
861	1417
1046	1145
1075	1323
1033	1411
408	1265
886	1408
384	1244
388	1382
383	1381
365	1256
398	1548
623	1556
133	1442
902	1490
626	1396
383	1496
188	1399
477	1412
965	1165
524	1152
337	1426
22	1486
10	1249
389	1164
38	1445
101	1191
255	1566
847	1270
325	1431
114	1267
899	1229
591	1375
873	1350
986	1397
1064	1350
799	1132
1118	1148
873	1343
862	1407
342	1376
430	1277
1102	1211
610	1296
877	1467
616	1255
462	1353
495	1367
1119	1274
575	1194
454	1185
954	1207
816	1259
812	1319
694	1530
96	1125
845	1552
1116	1420
984	1282
247	1440
817	1214
409	1464
42	1366
301	1313
838	1239
1007	1307
495	1384
595	1403
63	1540
39	1518
926	1476
476	1377
1043	1298
31	1215
1016	1252
71	1461
957	1547
392	1283
215	1537
0	1535
244	1214
570	1212
130	1548
155	1172
311	1547
1003	1507
989	1241
1079	1196
763	1167
408	1360
823	1477
1011	1418
765	1307
928	1169
230	1190
655	1204
1012	1237
