mmer1	mmer2
124	721
309	667
512	712
345	772
202	657
530	622
415	646
46	569
462	576
392	563
315	776
275	763
444	674
194	721
446	635
462	777
263	650
77	750
317	770
522	625
173	755
552	674
490	746
457	669
178	764
218	768
18	636
427	651
92	599
76	677
551	691
359	560
371	706
418	616
532	771
4	606
485	678
202	761
56	657
29	572
328	770
391	753
201	763
397	588
524	654
303	692
419	571
430	653
342	783
336	620
455	565
42	653
237	562
120	652
323	770
142	561
297	563
515	614
387	592
483	670
556	626
82	778
209	577
534	717
222	620
318	702
159	750
75	748
335	623
253	647
308	717
351	641
549	666
164	706
245	726
45	752
337	628
156	638
276	702
482	628
399	683
543	765
362	582
296	722
409	663
181	728
487	690
116	614
496	708
3	748
545	599
186	576
330	758
497	630
271	606
283	725
540	571
529	769
78	714
321	727
331	760
107	652
347	769
460	738
338	635
91	578
558	700
84	768
242	615
11	686
334	593
15	696
134	705
321	563
413	706
265	768
349	680
108	572
48	660
493	626
145	682
52	620
414	721
314	618
73	691
247	699
542	597
517	665
101	641
374	595
461	658
491	612
182	578
37	616
67	704
464	655
431	560
423	766
189	568
502	691
102	693
365	779
167	781
12	597
352	669
206	663
536	757
425	700
488	706
259	746
506	600
410	579
133	703
395	744
411	778
31	711
415	746
129	600
345	776
44	627
404	594
198	685
268	595
346	711
119	623
243	753
476	716
121	679
69	562
532	676
238	650
232	689
252	760
358	749
389	720
455	695
405	715
434	649
96	704
367	572
295	574
504	590
453	630
149	568
337	661
514	570
530	656
314	707
116	580
151	615
290	718
360	712
433	756
452	739
208	734
92	721
479	779
523	613
25	687
180	783
90	601
118	768
2	709
192	731
458	594
439	590
22	723
340	589
52	742
542	693
538	633
378	646
75	620
505	745
442	774
361	688
177	610
14	625
263	757
283	592
43	565
431	659
284	762
153	707
45	633
190	735
178	584
480	780
104	597
333	680
270	707
500	637
298	663
339	727
125	588
231	574
51	686
555	754
319	566
294	588
527	715
269	604
493	643
200	761
558	677
246	778
216	587
503	715
223	645
454	647
184	651
158	587
409	694
539	734
141	686
138	592
309	680
471	749
411	639
38	667
79	720
326	780
441	678
300	708
329	563
315	770
187	665
84	729
385	725
14	740
170	747
364	722
500	682
150	746
