mmer1	mmer2
89	337
119	343
46	365
212	284
161	303
35	376
37	336
206	388
95	389
0	315
40	339
169	324
58	358
112	332
144	324
83	370
156	344
111	312
226	298
274	382
230	316
113	297
260	281
46	326
215	376
269	330
21	292
21	367
75	318
216	310
51	361
104	285
34	362
89	343
130	292
72	300
170	342
116	297
264	344
98	328
97	318
110	328
98	391
235	307
24	299
95	327
74	381
85	374
90	284
242	355
202	383
163	385
142	387
180	379
218	350
201	308
128	325
230	324
37	287
48	282
87	294
91	362
199	304
223	372
138	363
158	336
171	308
106	367
196	317
118	366
130	293
33	299
118	341
279	376
15	317
86	322
25	311
171	315
211	292
81	350
117	338
234	365
18	313
275	391
99	332
26	377
160	281
261	353
215	355
109	295
247	377
84	286
4	372
252	285
57	317
126	329
187	366
272	302
182	354
15	283
105	280
127	330
55	380
268	386
243	360
2	319
109	308
60	322
107	300
50	326
241	286
33	365
244	386
120	301
114	309
164	354
173	378
18	342
53	338
178	387
125	316
254	293
38	364
55	335
190	311
3	333
14	323
224	340
273	320
10	305
210	328
191	347
79	288
248	391
106	389
268	306
249	280
277	357
121	301
161	375
35	373
207	370
20	346
115	390
110	294
246	291
190	349
225	371
278	330
6	304
102	306
242	351
175	337
253	292
195	298
64	309
49	388
244	327
14	366
255	356
69	309
0	352
236	380
172	293
148	359
47	341
102	295
131	331
175	329
16	345
13	363
147	310
214	386
262	282
114	372
20	290
134	325
184	379
54	381
67	349
128	390
176	367
94	312
165	288
138	362
107	383
195	283
56	339
104	349
105	374
87	362
277	347
219	331
203	321
210	314
251	287
186	281
119	380
100	294
259	340
189	321
92	337
196	334
177	378
162	362
92	370
187	321
208	289
1	363
209	342
267	388
181	331
257	353
103	289
250	379
12	322
70	373
208	305
255	344
153	375
145	384
72	348
229	384
188	320
233	379
236	340
71	303
262	290
239	335
7	375
160	338
47	387
154	391
168	314
132	305
207	372
58	312
140	297
44	286
223	314
96	335
271	285
134	327
248	280
62	319
153	284
1	370
159	359
147	290
82	332
192	353
166	369
149	289
240	323
27	369
108	296
222	360
66	286
42	342
214	358
170	319
83	359
63	345
30	351
157	367
158	367
221	315
38	346
8	287
234	355
77	355
88	373
267	298
251	335
29	334
24	357
126	280
11	346
51	298
200	390
155	325
254	343
148	315
41	384
78	341
79	368
188	366
76	371
54	318
213	298
217	321
228	284
216	381
48	336
135	311
123	307
91	361
279	306
237	329
9	282
155	323
183	354
205	286
213	330
142	342
69	382
186	346
149	340
31	346
17	354
166	299
276	376
137	303
28	306
139	335
32	332
165	374
17	384
73	356
137	327
65	295
139	372
182	312
132	378
237	359
258	295
31	291
198	390
56	356
111	359
270	297
205	385
5	300
177	283
167	289
201	330
29	318
23	371
63	319
28	348
121	288
86	326
174	297
265	322
12	388
131	310
253	341
26	351
183	327
156	339
146	364
245	312
9	364
77	293
135	363
80	343
39	321
143	377
122	357
144	377
122	391
240	304
125	381
238	326
141	323
261	390
245	319
101	305
172	305
85	324
22	378
246	288
61	337
228	385
270	365
45	299
227	309
258	371
36	385
167	373
218	293
199	282
129	385
221	302
173	296
62	320
250	386
152	334
152	285
113	374
239	290
243	363
124	354
88	328
80	334
3	347
74	361
44	306
197	339
68	380
97	344
61	376
34	301
27	368
140	307
247	373
64	291
81	383
108	331
78	296
194	339
272	289
189	361
45	290
60	303
275	307
259	368
154	317
211	311
256	355
194	344
202	361
176	315
75	345
93	334
278	351
116	364
30	328
220	356
5	311
217	313
133	316
151	356
150	384
191	313
136	282
32	329
225	371
263	383
159	374
271	348
101	377
19	326
123	347
269	337
141	323
256	387
235	280
136	369
23	283
198	387
200	287
39	285
94	291
151	309
233	383
22	281
232	304
93	358
10	386
41	381
264	345
40	368
4	348
19	287
179	331
117	281
257	340
11	291
266	318
71	294
181	320
212	283
127	352
13	343
184	388
197	349
260	389
68	378
8	369
204	310
185	379
70	353
241	352
185	302
90	352
252	292
16	347
36	310
265	350
163	294
219	333
273	345
206	325
115	308
220	314
100	307
203	351
133	316
103	317
99	375
76	302
7	325
82	382
145	304
50	358
66	382
150	314
2	308
157	349
59	336
25	389
143	348
232	360
73	380
49	357
53	375
84	350
193	300
42	350
124	329
192	336
169	369
209	313
238	358
129	300
6	322
59	382
266	366
67	333
52	301
231	299
57	296
178	302
204	338
193	301
52	389
222	303
120	284
226	365
179	295
146	324
43	360
263	364
65	338
43	313
249	360
274	320
276	296
227	316
174	370
224	353
168	288
180	333
112	368
96	333
164	352
231	332
229	341
162	357
