mmer1	mmer2
126	194
8	180
86	195
28	142
81	176
84	163
121	178
95	169
50	169
129	180
103	154
8	178
133	157
12	170
11	147
56	165
29	175
63	173
103	186
49	191
118	155
85	152
18	163
22	187
90	194
52	141
63	171
42	142
21	184
111	173
83	184
20	143
56	191
123	149
26	145
71	179
100	188
10	176
33	144
17	145
112	175
115	161
88	140
127	154
115	157
139	162
13	185
78	143
5	187
95	194
47	180
110	192
0	151
71	146
102	169
72	170
66	186
117	176
66	146
25	162
109	155
29	178
134	159
87	150
116	179
40	143
32	160
41	166
107	179
0	182
13	195
97	144
75	142
2	153
41	181
43	155
14	180
47	193
43	145
62	181
90	147
48	172
82	183
73	172
5	163
7	146
53	159
118	168
96	141
94	161
100	184
82	163
36	174
128	147
46	160
38	189
85	167
25	158
3	160
113	187
120	143
18	149
52	167
91	168
15	161
124	175
26	158
1	154
57	181
24	151
1	189
16	170
34	192
74	150
55	155
91	177
51	190
111	140
137	164
44	188
2	193
79	155
106	150
33	148
68	174
99	158
87	192
9	152
119	162
19	154
105	151
31	191
35	184
104	179
131	173
57	177
44	188
105	166
136	192
139	153
89	182
27	171
125	148
17	172
54	182
114	165
67	148
31	186
72	140
7	147
14	162
20	181
126	157
114	178
39	172
132	162
104	195
127	151
80	152
128	158
86	185
38	193
32	189
92	149
70	179
130	173
112	167
76	145
129	160
93	146
93	148
46	149
28	156
138	183
107	144
123	168
6	169
109	193
136	188
22	186
51	192
40	195
119	173
58	168
3	194
4	156
53	190
45	175
89	165
19	190
94	153
77	146
130	148
62	166
37	185
68	166
133	176
24	152
73	161
34	164
122	143
21	176
96	187
80	186
97	158
65	183
48	153
4	183
113	171
92	183
69	178
110	181
45	140
35	145
76	194
59	164
64	189
36	174
138	191
83	167
132	169
60	159
61	161
15	166
11	165
74	171
49	184
125	140
117	168
77	152
61	182
101	144
122	167
6	180
98	195
137	187
108	190
69	175
134	188
79	190
10	149
84	141
12	164
67	144
102	165
70	174
64	164
42	147
23	189
99	159
50	193
54	157
65	156
23	157
58	170
55	150
81	177
30	150
9	159
135	151
60	182
78	177
75	191
131	156
135	160
106	174
98	170
120	177
88	185
59	141
27	156
39	141
108	154
121	171
124	172
101	163
30	185
116	142
37	153
16	142
