mmer1	mmer2
102	319
217	293
27	317
151	322
132	385
122	385
129	370
175	360
42	325
264	353
140	337
249	371
238	376
69	363
239	380
212	350
222	341
169	337
38	360
225	379
0	362
189	302
150	352
173	341
142	320
237	288
55	287
221	361
187	357
107	355
77	292
40	373
33	321
63	314
43	315
171	319
231	344
73	316
105	299
266	358
13	333
61	330
185	331
91	293
62	353
3	372
92	290
250	335
57	300
201	348
76	297
168	378
107	324
159	315
156	355
88	286
226	343
164	379
181	329
93	283
210	367
16	370
163	311
180	345
196	295
12	381
218	297
126	286
100	354
113	385
87	321
119	382
252	320
158	362
9	350
57	367
101	304
250	296
215	288
185	390
26	319
227	340
149	377
69	358
243	339
55	309
36	317
245	370
125	343
2	280
108	306
3	282
203	281
193	388
206	349
26	353
154	366
165	374
196	331
25	348
66	384
15	286
244	371
125	289
75	381
63	323
230	347
190	335
78	297
219	343
255	292
252	388
89	298
247	286
178	364
134	366
117	332
146	385
137	342
242	315
49	346
47	386
277	380
121	351
223	283
197	328
192	386
275	302
265	287
44	344
273	324
164	326
109	364
194	347
233	334
20	363
278	389
28	337
122	295
145	313
27	322
75	306
84	351
77	329
116	391
7	327
12	302
219	389
204	365
1	308
192	364
115	298
223	337
265	345
152	301
209	333
97	368
5	318
102	377
200	380
212	280
124	349
168	283
18	288
113	282
94	301
56	368
106	288
209	334
128	315
95	367
162	344
99	390
141	361
178	350
41	381
85	350
117	352
253	312
152	325
257	292
267	370
109	338
96	347
268	391
47	301
200	317
205	387
263	284
50	313
22	336
127	282
182	327
278	282
272	369
179	373
19	384
199	318
214	347
13	382
268	356
114	318
0	368
254	378
246	309
234	302
204	376
274	296
124	335
153	291
37	304
118	370
264	382
227	383
177	288
130	386
241	373
85	343
259	377
48	374
257	326
133	356
29	285
121	354
245	281
84	297
235	346
24	378
159	290
279	310
6	313
271	372
235	313
208	323
32	341
263	299
155	300
246	369
111	311
133	356
83	368
28	388
156	391
229	354
147	375
174	362
270	314
1	342
51	353
232	374
138	349
112	280
45	359
130	383
104	304
174	362
261	316
36	309
104	352
35	299
183	325
169	333
177	330
274	335
25	305
22	309
5	312
154	352
276	332
31	310
243	365
17	284
6	345
147	363
64	350
224	303
215	316
67	368
270	303
157	308
50	355
244	329
120	336
82	389
81	385
115	383
108	353
271	285
114	359
260	373
123	280
142	318
228	355
145	357
58	281
94	346
144	289
83	341
191	316
256	286
175	309
210	343
80	391
70	308
207	312
144	284
21	326
236	284
30	338
68	345
161	342
2	358
179	390
146	283
170	331
21	361
97	315
207	333
218	295
225	371
15	375
184	311
11	307
42	355
40	284
118	361
30	330
96	369
248	310
180	357
79	383
68	283
93	362
71	380
54	292
238	294
255	340
56	285
232	366
8	313
269	281
37	356
136	387
188	366
23	389
8	339
167	316
217	369
60	354
53	367
213	320
211	373
203	314
99	340
89	374
120	301
9	367
184	354
279	298
39	344
189	306
236	381
111	351
214	361
73	280
112	290
143	296
59	311
165	371
48	388
160	335
216	321
195	290
221	337
14	293
172	371
132	312
172	302
253	342
242	386
78	326
87	281
79	287
46	372
166	358
88	380
171	293
98	307
166	347
17	375
52	372
10	389
197	379
173	387
266	307
256	328
60	336
105	328
80	314
191	329
241	305
131	296
103	329
211	381
49	352
194	295
54	357
72	349
126	339
234	384
213	345
273	334
208	386
275	334
262	366
230	310
247	321
153	384
58	289
16	326
139	299
100	372
127	339
167	303
41	318
43	360
220	359
131	358
34	289
20	377
62	295
143	344
202	291
141	294
72	363
261	341
224	375
190	294
260	374
29	299
135	303
251	365
148	360
95	297
226	339
187	363
82	291
157	311
110	348
46	390
161	322
119	346
38	383
44	357
170	319
195	332
259	379
150	379
90	298
136	325
216	308
14	328
23	346
239	289
134	300
201	300
163	378
128	348
103	365
39	387
198	282
106	359
18	317
123	375
229	306
59	296
182	291
32	338
76	327
24	307
91	332
276	376
202	330
158	317
137	384
65	320
183	330
4	390
251	331
4	356
205	307
7	349
181	387
86	376
33	294
186	303
70	333
74	336
140	378
188	314
71	364
135	320
262	323
199	331
162	319
74	298
90	351
277	328
51	323
206	285
116	360
11	301
86	294
129	338
233	291
101	391
98	388
176	292
258	338
231	290
155	287
176	304
248	364
160	312
45	321
139	327
228	300
35	322
53	324
31	287
237	306
193	304
61	327
19	376
65	334
66	310
10	293
67	377
92	336
52	382
149	323
151	342
267	365
148	305
34	322
81	305
222	325
198	285
258	340
254	308
186	382
240	340
249	359
220	351
272	324
269	324
240	369
138	348
64	305
110	332
