mmer1	mmer2
78	169
81	160
112	190
58	143
110	185
84	140
61	155
123	169
130	154
69	187
64	158
50	180
108	168
105	153
95	166
104	183
116	169
21	149
25	144
124	180
5	187
63	179
48	183
85	188
27	177
36	144
13	176
15	150
138	173
16	141
83	146
54	160
59	162
19	169
112	191
124	157
72	171
107	152
15	143
7	159
102	155
127	151
63	189
96	180
101	182
103	192
35	154
36	164
22	180
39	176
3	188
0	186
111	166
126	161
8	150
79	140
126	157
41	179
20	162
41	156
24	148
92	164
17	187
100	147
58	170
125	151
74	173
18	188
81	145
138	148
119	166
34	186
0	156
5	146
118	163
125	176
46	158
86	147
10	163
80	175
87	141
119	152
8	177
70	147
32	164
60	153
83	183
82	174
56	182
93	185
78	185
31	182
99	163
69	183
30	148
74	177
57	175
77	177
45	154
128	183
84	145
123	167
136	164
20	145
12	144
23	155
38	194
37	143
57	142
100	184
93	194
121	153
30	149
132	178
65	167
46	159
55	152
90	155
131	167
37	165
16	181
29	179
115	170
45	190
10	175
64	165
53	163
49	193
89	173
130	192
19	171
28	151
134	144
99	175
25	190
1	161
71	157
52	147
32	155
131	191
59	150
12	195
77	190
44	172
101	172
72	184
33	194
17	179
1	179
40	175
92	185
97	160
129	176
33	142
76	156
76	147
14	167
85	168
35	145
50	160
11	163
68	141
129	170
68	157
86	171
38	143
27	171
24	146
9	188
55	193
26	172
52	156
137	141
56	195
82	153
137	184
43	150
122	161
66	174
48	189
94	174
135	195
113	142
104	142
127	156
43	149
44	162
133	185
117	151
120	190
40	170
90	162
132	188
106	146
9	140
4	141
102	160
113	151
114	149
62	187
110	150
106	181
18	158
62	162
67	149
87	187
91	184
79	181
54	189
29	168
94	182
88	172
47	182
120	158
65	159
61	161
105	178
98	194
51	168
28	144
47	193
2	193
133	192
91	189
89	172
71	168
2	174
75	154
21	191
135	148
97	193
121	176
118	169
39	165
6	189
22	146
109	173
34	192
23	171
31	186
3	142
13	143
53	158
73	194
103	140
70	159
109	177
51	191
67	178
88	195
49	159
42	186
14	174
134	140
107	154
122	153
139	191
128	173
108	181
95	145
4	180
136	164
115	148
116	167
96	192
80	195
42	178
111	152
98	152
60	166
75	161
139	181
114	178
7	157
6	165
73	166
26	186
117	165
66	170
11	184
