mmer1	mmer2
107	158
77	153
59	164
119	155
85	171
0	194
87	160
44	176
98	144
134	154
122	158
42	150
29	185
108	172
137	148
87	159
112	194
1	183
116	163
49	144
110	155
100	148
121	180
4	193
64	187
63	186
9	182
19	151
120	159
118	148
114	162
107	188
97	145
61	161
88	177
111	140
26	195
104	145
94	182
112	179
118	157
20	160
6	192
137	165
132	162
18	154
125	181
99	169
132	174
6	142
58	177
127	142
43	191
31	143
120	191
92	186
95	183
105	162
113	172
67	147
3	176
24	193
39	166
82	192
80	186
115	184
28	172
96	192
135	166
12	149
34	174
70	165
97	174
8	189
139	177
91	147
51	168
15	148
89	179
0	179
45	162
2	188
133	145
71	189
95	181
32	178
134	152
91	174
60	151
90	150
13	141
139	158
130	178
72	153
93	184
101	190
102	185
96	169
53	151
52	150
136	175
59	175
22	194
14	163
129	147
65	185
32	145
37	188
40	156
86	141
34	173
84	168
103	174
99	146
80	154
30	171
66	180
36	161
21	165
23	166
106	171
110	167
35	175
16	187
92	193
8	186
17	189
122	152
82	161
93	158
81	195
65	166
94	168
116	175
5	152
5	189
50	143
23	159
46	172
124	195
57	181
22	178
81	154
85	188
36	189
124	193
48	151
83	157
75	164
84	143
67	191
130	152
44	182
131	153
125	178
56	187
73	180
111	157
28	190
86	141
2	180
70	178
54	142
117	177
10	156
69	173
56	185
101	151
123	157
79	160
46	142
108	143
40	181
73	170
127	169
83	181
45	159
47	150
35	173
11	177
24	167
12	141
37	169
117	194
62	171
55	145
52	153
128	172
15	191
21	163
33	149
14	173
27	144
138	190
61	169
78	170
126	153
1	186
102	192
104	185
71	147
74	141
68	140
30	158
25	155
9	157
25	150
42	149
54	146
55	188
3	182
7	140
63	152
64	149
129	164
76	147
128	160
68	170
114	187
16	164
113	146
18	195
60	154
10	180
62	173
103	163
41	140
90	167
26	156
131	161
115	160
138	155
133	161
50	184
88	184
27	176
41	182
39	140
78	170
7	192
4	171
109	146
109	191
77	176
11	144
43	167
49	156
51	179
98	149
20	155
76	166
58	167
53	176
48	190
19	175
105	183
29	143
121	183
47	183
33	195
75	146
136	179
17	187
123	184
79	164
57	168
66	190
106	194
72	193
31	159
74	162
13	156
89	165
38	144
126	170
38	165
119	163
69	168
135	142
100	148
