mmer1	mmer2
1000	1465
180	1141
169	1472
229	1212
397	1409
1039	1309
238	1302
446	1413
575	1362
75	1392
272	1178
889	1504
1052	1250
927	1310
1019	1214
514	1396
702	1471
837	1193
785	1182
25	1191
1057	1488
933	1509
1006	1152
553	1466
256	1126
893	1223
957	1560
1079	1147
490	1362
597	1144
242	1369
869	1455
503	1381
600	1307
885	1561
583	1530
461	1148
186	1414
1056	1341
175	1400
467	1352
747	1513
281	1287
538	1408
803	1138
947	1470
968	1509
458	1376
88	1317
16	1566
756	1356
729	1398
614	1505
312	1159
270	1279
1048	1419
422	1487
273	1539
489	1357
648	1528
883	1567
227	1392
433	1472
274	1170
384	1361
222	1208
380	1484
428	1552
7	1423
503	1434
968	1274
787	1207
739	1165
830	1280
394	1449
600	1258
453	1478
641	1535
279	1128
868	1155
146	1193
321	1452
1029	1496
387	1492
395	1244
960	1274
696	1228
6	1563
783	1414
531	1198
460	1361
106	1315
353	1170
185	1367
474	1496
673	1128
149	1124
1114	1407
357	1280
83	1334
756	1424
1063	1495
1027	1265
781	1236
1013	1129
41	1312
113	1418
809	1397
494	1383
132	1267
480	1334
454	1525
820	1188
1060	1143
1070	1446
586	1518
250	1335
53	1432
804	1252
1025	1375
378	1512
1065	1337
1113	1550
495	1462
177	1130
531	1296
174	1263
864	1477
346	1381
799	1217
362	1498
55	1353
884	1223
461	1127
827	1399
278	1258
40	1227
204	1523
894	1484
318	1163
819	1261
368	1316
0	1122
230	1217
1037	1529
1061	1277
1095	1349
945	1503
935	1241
822	1531
3	1190
674	1238
863	1516
854	1402
836	1153
34	1465
616	1461
571	1445
8	1235
387	1560
264	1254
296	1473
262	1463
623	1511
190	1330
367	1561
1054	1225
1021	1351
370	1166
680	1305
112	1515
991	1190
341	1536
33	1368
606	1332
990	1205
1092	1462
298	1267
1058	1151
378	1407
28	1202
511	1271
788	1420
754	1343
247	1271
200	1525
951	1524
662	1129
260	1360
892	1355
982	1218
310	1401
598	1280
909	1199
923	1362
807	1464
774	1529
117	1476
228	1260
417	1232
462	1378
629	1555
608	1521
475	1558
37	1300
1044	1363
831	1509
897	1283
57	1303
684	1320
219	1249
646	1349
909	1325
900	1128
404	1526
848	1446
497	1168
638	1437
410	1153
345	1120
794	1231
540	1510
1083	1163
795	1176
285	1355
71	1155
911	1421
364	1342
315	1285
709	1200
218	1288
686	1433
165	1150
715	1488
867	1486
937	1540
261	1202
245	1386
293	1176
621	1189
344	1515
186	1499
303	1565
419	1444
495	1274
178	1136
570	1186
486	1483
1090	1455
445	1487
78	1519
140	1423
451	1376
1065	1522
620	1201
692	1222
368	1203
472	1460
857	1166
279	1288
220	1413
625	1347
379	1371
522	1537
487	1344
532	1132
745	1363
631	1253
905	1354
854	1418
1066	1157
636	1465
202	1440
862	1450
469	1454
290	1520
103	1128
1060	1167
486	1514
809	1198
833	1365
240	1438
1030	1538
43	1326
804	1162
992	1164
427	1398
411	1418
713	1217
1001	1396
270	1281
724	1405
339	1443
153	1484
255	1428
625	1525
80	1551
714	1533
896	1404
29	1529
349	1435
53	1240
720	1507
778	1150
157	1125
154	1538
458	1441
239	1564
582	1378
434	1498
473	1454
735	1367
354	1279
309	1156
44	1324
611	1462
765	1467
1057	1445
134	1376
150	1485
780	1447
86	1298
49	1504
1094	1539
202	1153
942	1269
508	1379
1008	1364
204	1526
68	1517
297	1302
158	1237
914	1468
728	1518
421	1294
1032	1556
932	1322
593	1368
827	1183
786	1436
1072	1339
329	1328
558	1284
191	1220
211	1410
1008	1289
76	1435
123	1390
70	1305
139	1141
922	1489
345	1302
1097	1170
351	1208
886	1474
187	1554
687	1360
254	1336
859	1427
882	1270
1053	1285
1071	1555
442	1215
731	1374
831	1243
943	1143
873	1371
195	1157
1006	1239
147	1178
512	1213
541	1133
865	1215
953	1538
487	1295
481	1539
987	1168
969	1270
738	1196
1013	1479
659	1173
599	1554
488	1191
159	1181
669	1403
772	1316
1015	1245
619	1342
762	1283
464	1286
278	1216
874	1343
332	1182
650	1307
1031	1370
675	1200
1071	1391
115	1249
423	1394
708	1175
814	1471
201	1481
906	1561
89	1386
530	1157
125	1430
710	1429
690	1335
1085	1547
32	1482
721	1562
5	1429
159	1194
471	1198
302	1425
284	1228
892	1276
452	1405
312	1300
860	1334
161	1306
235	1240
1073	1214
523	1129
867	1220
934	1502
789	1452
120	1456
440	1385
590	1264
227	1323
489	1130
918	1567
974	1410
904	1449
990	1121
942	1327
604	1288
103	1426
214	1535
1	1470
948	1424
826	1177
499	1173
105	1262
496	1366
815	1524
643	1164
771	1536
693	1234
1078	1154
470	1508
677	1161
1007	1501
52	1341
183	1263
1003	1527
574	1194
176	1298
79	1347
1070	1234
871	1331
0	1390
839	1306
109	1523
482	1438
530	1271
1038	1406
251	1242
617	1532
956	1233
268	1256
863	1513
1061	1542
813	1318
361	1281
331	1171
291	1553
60	1487
543	1143
399	1318
931	1327
219	1489
526	1547
449	1199
1075	1406
98	1279
429	1314
698	1205
887	1238
209	1267
706	1183
317	1213
1044	1258
352	1195
116	1463
164	1133
468	1290
1104	1549
246	1445
372	1472
285	1161
478	1261
77	1492
247	1140
829	1134
876	1359
243	1158
117	1132
859	1224
42	1560
280	1221
46	1458
742	1239
806	1335
938	1396
888	1123
366	1239
435	1358
1068	1404
108	1353
906	1397
717	1429
100	1411
155	1160
537	1451
730	1351
294	1207
86	1222
602	1178
493	1564
412	1340
895	1295
294	1287
400	1532
684	1330
512	1271
413	1169
622	1558
472	1436
1033	1554
1087	1435
894	1460
377	1177
307	1413
390	1262
193	1137
549	1146
919	1539
36	1272
194	1275
1053	1268
137	1349
946	1452
262	1524
850	1153
654	1461
1074	1304
389	1364
812	1510
697	1546
1048	1132
679	1264
579	1483
758	1542
1022	1121
30	1336
779	1440
837	1374
14	1295
612	1232
1049	1236
38	1456
87	1422
710	1205
509	1372
882	1543
608	1348
1019	1211
398	1273
643	1179
1047	1514
750	1401
261	1505
733	1482
203	1565
533	1184
687	1346
420	1512
928	1256
879	1499
910	1304
1080	1425
67	1354
805	1164
296	1504
71	1325
1089	1125
877	1390
221	1303
868	1126
323	1380
61	1449
149	1448
358	1362
350	1524
1024	1495
656	1369
644	1338
852	1230
122	1437
36	1339
76	1335
823	1264
950	1203
986	1388
796	1552
398	1199
686	1223
205	1401
538	1393
425	1240
621	1340
438	1179
680	1236
1094	1127
132	1468
22	1536
388	1551
903	1278
507	1189
944	1450
994	1391
701	1512
320	1152
652	1478
1045	1261
128	1370
1055	1493
659	1185
457	1477
421	1391
342	1395
108	1537
548	1493
801	1206
225	1269
415	1556
681	1275
144	1272
260	1175
736	1266
484	1324
610	1171
1106	1478
747	1332
43	1468
1119	1534
589	1464
773	1239
916	1338
182	1155
87	1295
365	1562
986	1144
31	1406
361	1124
414	1387
167	1320
696	1382
930	1386
618	1492
5	1519
388	1424
554	1373
733	1216
860	1142
615	1392
364	1352
403	1448
996	1229
26	1324
958	1209
415	1416
1113	1367
448	1478
44	1366
183	1459
813	1270
557	1513
304	1290
745	1340
360	1403
122	1256
891	1415
2	1145
976	1197
347	1259
291	1249
441	1176
772	1476
179	1163
236	1207
231	1480
97	1548
163	1265
179	1286
934	1209
547	1155
58	1442
577	1498
797	1126
104	1248
647	1424
845	1567
588	1392
936	1448
1075	1296
660	1309
418	1283
212	1377
430	1563
594	1370
283	1354
998	1194
1024	1287
163	1277
787	1442
705	1418
35	1460
1054	1136
101	1319
699	1365
172	1191
954	1247
160	1533
789	1536
900	1475
429	1146
852	1379
916	1139
124	1259
282	1280
166	1389
985	1493
48	1492
265	1270
373	1534
289	1261
263	1369
849	1138
767	1248
304	1319
623	1416
331	1336
407	1334
578	1438
382	1466
748	1564
842	1444
30	1503
244	1473
566	1314
42	1231
233	1443
156	1517
740	1469
228	1229
941	1201
313	1538
793	1427
1066	1323
1116	1230
870	1387
13	1230
603	1308
216	1187
660	1547
838	1459
602	1355
966	1555
1112	1421
101	1355
808	1290
35	1419
546	1362
452	1307
252	1388
584	1565
83	1510
277	1514
193	1299
818	1563
348	1314
791	1390
237	1332
878	1406
400	1486
15	1444
1041	1557
4	1394
160	1368
637	1532
510	1468
699	1385
743	1505
243	1359
820	1177
718	1344
1062	1293
924	1417
225	1208
1020	1135
292	1245
234	1378
824	1348
707	1304
545	1395
749	1331
786	1225
75	1329
4	1541
386	1184
665	1303
95	1475
127	1421
413	1555
248	1501
816	1538
759	1147
559	1174
806	1326
742	1343
480	1158
184	1381
907	1530
231	1494
19	1331
1023	1482
642	1136
170	1377
111	1491
514	1197
862	1531
564	1528
1034	1559
328	1544
555	1246
335	1120
528	1521
418	1505
532	1149
11	1260
992	1255
40	1417
375	1467
48	1477
836	1353
382	1326
92	1353
562	1337
1084	1432
426	1384
504	1378
966	1262
962	1499
335	1127
188	1426
561	1342
29	1358
121	1430
236	1422
99	1410
565	1126
437	1389
576	1224
764	1467
463	1143
464	1144
613	1437
523	1484
363	1514
1090	1382
287	1506
34	1441
2	1263
592	1148
300	1480
1003	1133
790	1189
877	1161
326	1356
1089	1269
131	1304
736	1477
628	1121
130	1450
784	1219
1042	1566
9	1186
682	1260
1027	1566
66	1211
913	1325
359	1205
21	1383
585	1448
381	1336
634	1139
902	1525
392	1285
691	1273
855	1505
205	1508
196	1223
682	1373
841	1377
425	1393
853	1241
195	1235
45	1195
1046	1319
89	1306
350	1177
465	1142
337	1439
858	1446
365	1436
322	1383
266	1428
782	1425
211	1462
244	1249
266	1476
408	1490
828	1347
595	1422
1080	1246
998	1309
17	1487
773	1315
695	1188
1059	1338
1087	1219
301	1279
587	1398
592	1124
142	1522
380	1209
929	1385
668	1266
456	1394
394	1150
716	1407
757	1490
64	1341
615	1271
507	1218
737	1250
997	1548
184	1142
213	1243
401	1254
61	1130
1028	1277
94	1464
685	1463
898	1140
177	1372
167	1226
1042	1357
293	1540
131	1382
