mmer1	mmer2
694	1246
338	1387
726	1544
1001	1144
417	1223
203	1287
641	1481
482	1217
731	1217
106	1561
113	1268
148	1187
79	1162
758	1453
1063	1220
254	1318
349	1301
208	1361
1086	1281
553	1274
514	1337
426	1321
687	1420
894	1476
1054	1293
979	1317
536	1408
735	1352
59	1143
920	1171
348	1468
473	1390
210	1320
745	1424
31	1303
1	1209
773	1356
21	1472
201	1547
873	1384
260	1529
360	1432
432	1360
261	1527
534	1480
649	1201
645	1271
683	1255
1018	1488
77	1459
158	1304
483	1312
478	1526
800	1446
937	1425
296	1288
614	1496
910	1168
811	1272
311	1247
882	1189
1053	1477
467	1499
909	1232
539	1199
932	1377
740	1525
815	1487
543	1364
145	1158
744	1291
1016	1459
532	1190
117	1302
772	1210
474	1132
266	1243
41	1268
165	1259
286	1379
919	1410
238	1192
897	1421
833	1142
1115	1161
461	1523
600	1328
557	1336
843	1296
299	1195
272	1223
52	1307
941	1311
1052	1370
393	1224
916	1215
359	1321
874	1488
279	1478
1117	1454
719	1313
390	1217
1050	1496
1038	1296
1104	1414
985	1179
1061	1179
657	1460
1003	1376
447	1447
567	1444
458	1292
585	1565
558	1329
252	1455
144	1510
71	1271
710	1418
421	1343
67	1246
839	1151
530	1522
407	1435
494	1282
502	1174
1073	1333
1034	1363
503	1249
856	1407
831	1335
486	1491
1031	1241
1050	1146
859	1536
809	1478
685	1379
648	1209
45	1235
942	1250
416	1548
771	1270
90	1457
453	1322
714	1127
397	1484
875	1339
285	1141
79	1140
384	1191
488	1314
864	1293
150	1450
165	1522
0	1369
655	1487
727	1487
459	1267
865	1214
670	1498
1042	1495
50	1438
854	1436
1107	1170
962	1128
464	1536
824	1474
539	1159
679	1221
321	1429
603	1539
38	1189
597	1167
401	1295
696	1230
1039	1132
671	1448
318	1329
914	1555
510	1519
120	1260
282	1528
255	1395
454	1461
573	1279
877	1490
853	1305
353	1280
725	1202
950	1325
188	1512
378	1237
541	1200
991	1233
479	1264
364	1164
577	1123
835	1287
1068	1348
754	1383
7	1153
1023	1553
324	1252
774	1472
167	1536
546	1207
491	1167
516	1419
767	1534
798	1132
707	1552
753	1125
727	1326
840	1545
870	1162
12	1502
801	1535
579	1316
392	1565
64	1347
1009	1483
767	1148
410	1157
969	1135
591	1331
567	1120
654	1455
952	1265
441	1342
765	1128
1037	1512
195	1351
1071	1151
120	1329
737	1415
481	1372
225	1300
644	1276
831	1410
937	1559
381	1431
1107	1225
665	1228
1113	1133
239	1303
808	1449
944	1388
673	1564
982	1378
1113	1158
183	1438
1025	1344
272	1436
947	1544
560	1494
475	1196
366	1389
745	1261
564	1282
104	1465
908	1484
143	1482
1071	1521
304	1183
874	1208
851	1391
236	1227
572	1385
1029	1198
327	1492
503	1476
886	1378
468	1380
333	1417
505	1350
891	1153
826	1558
515	1513
372	1365
462	1502
1081	1353
16	1204
160	1492
235	1396
246	1391
803	1261
335	1337
452	1341
972	1506
1065	1423
1090	1353
667	1221
1024	1516
489	1173
221	1342
116	1554
1043	1508
372	1445
847	1182
321	1439
609	1151
963	1411
198	1517
81	1481
347	1416
1046	1405
