mmer1	mmer2
1004	1282
188	1207
44	1233
333	1404
619	1350
782	1428
719	1277
12	1472
787	1242
913	1430
424	1137
1067	1154
241	1474
769	1409
371	1161
177	1167
774	1509
468	1300
700	1531
145	1258
866	1220
493	1533
252	1156
670	1470
456	1330
1095	1164
327	1211
811	1426
393	1129
434	1153
1092	1204
270	1253
758	1400
87	1147
1104	1428
663	1503
338	1537
764	1398
687	1341
136	1474
1095	1462
985	1418
621	1188
736	1130
850	1375
1004	1507
457	1389
549	1179
1014	1280
74	1256
335	1520
265	1371
928	1145
710	1315
978	1337
474	1492
848	1355
744	1472
406	1542
999	1341
939	1248
814	1483
480	1561
17	1272
581	1254
1032	1391
824	1547
364	1403
220	1169
465	1562
914	1557
796	1326
614	1457
628	1463
79	1234
419	1228
957	1447
886	1247
383	1491
778	1551
743	1162
611	1383
343	1390
621	1481
10	1488
405	1164
43	1149
437	1338
580	1455
165	1415
130	1252
111	1551
657	1369
525	1270
868	1453
916	1487
259	1489
1085	1325
398	1299
302	1253
720	1443
594	1493
569	1547
778	1361
1017	1522
392	1444
83	1259
857	1288
229	1464
800	1295
908	1454
780	1358
728	1281
102	1141
1118	1257
694	1403
356	1533
116	1318
804	1272
616	1438
180	1301
254	1293
786	1201
753	1300
865	1145
903	1523
476	1183
1026	1461
414	1207
100	1171
55	1264
426	1474
342	1498
468	1266
812	1260
711	1382
1051	1436
497	1513
218	1172
615	1346
494	1324
830	1278
290	1417
507	1556
632	1549
952	1511
706	1546
241	1385
375	1273
332	1196
941	1477
69	1398
998	1343
61	1511
577	1554
1045	1292
471	1199
511	1381
238	1220
240	1212
1032	1280
707	1184
123	1543
1003	1259
436	1212
878	1365
432	1289
46	1303
387	1401
96	1525
410	1549
789	1285
1044	1144
1025	1476
364	1495
534	1335
80	1178
476	1386
962	1311
231	1261
926	1185
469	1423
674	1479
90	1499
635	1120
910	1274
816	1411
209	1323
1043	1482
625	1347
46	1145
489	1516
268	1321
907	1168
660	1334
906	1535
87	1446
244	1229
651	1465
348	1128
156	1132
627	1277
964	1230
801	1521
1104	1163
833	1152
459	1147
751	1337
106	1451
113	1494
21	1433
501	1527
6	1126
673	1169
1052	1122
673	1248
941	1558
139	1505
277	1309
959	1250
313	1455
75	1498
561	1552
117	1419
347	1174
1045	1425
495	1159
722	1415
918	1370
997	1419
726	1355
623	1450
361	1416
1029	1291
888	1308
839	1384
117	1227
466	1168
136	1256
725	1190
1111	1217
1068	1195
1011	1529
1033	1363
141	1206
903	1473
771	1262
492	1268
418	1554
84	1149
809	1411
159	1502
439	1185
122	1441
321	1231
437	1302
79	1283
485	1166
36	1296
932	1140
464	1405
23	1150
410	1265
264	1550
661	1396
934	1449
519	1556
376	1126
17	1311
373	1429
228	1555
200	1378
51	1490
274	1448
622	1371
971	1205
184	1420
686	1358
904	1377
985	1400
1077	1560
9	1194
781	1441
1022	1193
767	1349
905	1168
916	1344
4	1124
180	1179
642	1410
456	1138
635	1500
78	1449
876	1523
816	1549
869	1537
780	1466
4	1124
650	1305
33	1352
591	1270
1069	1279
498	1351
111	1419
968	1357
429	1166
72	1161
890	1460
886	1322
755	1195
613	1258
183	1254
32	1408
201	1200
827	1196
417	1557
30	1239
236	1382
1085	1417
91	1311
246	1265
1018	1541
574	1504
253	1442
794	1536
82	1417
779	1221
721	1523
508	1199
697	1198
793	1188
984	1366
675	1335
1079	1447
702	1187
301	1235
207	1556
250	1395
613	1195
237	1427
1019	1497
1047	1178
84	1323
826	1374
298	1482
199	1561
73	1502
873	1216
584	1157
1087	1192
712	1263
552	1258
765	1427
1009	1426
191	1215
599	1385
246	1391
1084	1516
112	1363
138	1432
373	1402
454	1508
355	1528
625	1339
121	1218
185	1273
710	1401
1010	1548
287	1452
171	1451
609	1275
334	1459
827	1502
479	1538
40	1284
1071	1181
216	1445
521	1406
840	1134
366	1522
563	1359
334	1564
759	1550
92	1480
645	1223
103	1197
938	1165
832	1285
1110	1224
977	1382
990	1192
26	1151
842	1187
5	1209
317	1385
143	1240
401	1350
942	1317
360	1148
488	1500
998	1535
25	1202
82	1344
623	1320
341	1354
445	1442
879	1184
297	1208
1054	1346
747	1219
896	1280
547	1334
229	1191
999	1565
669	1489
738	1299
472	1417
363	1385
532	1466
763	1294
696	1476
256	1139
979	1430
513	1222
143	1316
817	1207
88	1469
193	1286
382	1563
388	1499
558	1446
434	1380
450	1436
