mmer1	mmer2
132	175
57	142
37	181
138	155
102	170
44	171
30	189
27	164
137	194
2	194
13	195
81	159
37	171
51	177
28	150
21	169
9	151
96	178
90	190
64	158
125	162
80	191
94	142
82	141
90	151
121	162
115	185
54	172
49	167
11	173
72	148
113	165
103	185
97	161
132	147
42	151
123	140
76	143
88	186
123	179
16	188
26	190
127	192
83	157
78	182
78	176
56	174
124	164
70	167
133	163
74	141
95	168
99	169
48	192
87	176
136	179
93	191
66	185
20	195
71	166
122	169
18	142
0	159
88	186
65	156
126	162
55	149
5	161
117	182
95	181
125	147
127	179
20	159
74	178
108	150
34	184
137	143
120	159
13	145
109	174
60	166
93	187
47	183
124	173
116	167
133	178
19	145
80	158
56	146
59	183
31	153
89	154
134	155
85	152
45	181
7	180
30	154
11	170
36	144
18	163
135	153
83	152
116	157
107	140
12	188
62	146
77	165
101	143
22	184
79	185
3	147
89	184
43	176
118	177
68	189
84	151
84	188
54	195
1	169
14	193
48	190
130	186
75	182
45	171
49	172
63	174
68	164
114	172
40	173
70	180
115	156
100	157
31	146
130	163
129	186
97	189
27	160
103	168
52	190
25	176
114	151
14	178
47	185
39	161
35	175
73	162
61	186
29	158
61	147
71	182
51	187
10	170
35	153
50	157
109	163
12	172
41	143
42	184
21	193
100	184
52	160
129	187
110	181
9	181
75	159
111	170
113	152
26	162
120	164
118	143
106	189
87	160
98	156
15	187
110	155
105	188
65	146
108	178
39	161
34	145
64	174
67	171
121	177
119	183
104	166
19	180
138	156
117	169
105	193
102	140
59	164
2	175
85	157
8	180
36	141
10	160
46	174
29	150
58	163
33	188
122	152
136	189
53	191
79	140
139	175
98	154
6	192
92	154
60	173
119	190
17	176
134	177
22	153
135	148
128	153
40	168
86	167
8	144
50	194
16	140
67	156
43	170
23	177
92	160
24	166
69	142
0	150
66	180
33	182
53	142
106	141
24	175
4	144
126	179
38	168
25	166
5	155
94	146
111	145
104	195
55	161
82	187
6	165
73	171
32	192
15	173
38	194
63	147
1	152
107	158
76	191
72	165
139	168
81	195
112	155
7	150
62	148
96	144
77	145
86	183
128	172
28	193
112	154
41	192
3	193
131	167
99	148
57	165
101	179
131	149
46	141
17	183
58	144
91	148
32	149
23	194
44	149
4	191
69	149
91	158
