mmer1	mmer2
102	155
123	147
44	152
0	153
74	140
42	180
137	162
18	142
124	148
36	164
64	182
139	183
94	180
34	164
103	156
3	167
79	174
128	186
80	152
135	177
53	147
37	167
133	178
63	189
13	150
40	150
29	159
4	175
103	179
100	194
130	191
87	182
2	184
107	190
111	160
91	149
117	158
45	140
108	149
46	172
76	171
12	146
98	190
127	169
49	166
0	192
10	148
16	157
98	169
46	187
135	140
40	163
101	184
91	183
114	166
53	191
62	195
119	176
99	144
138	194
109	185
54	145
41	170
45	194
132	175
136	179
93	141
89	143
97	144
17	160
110	187
30	142
109	145
94	195
42	180
48	167
115	189
59	192
68	165
73	165
48	162
21	140
44	171
105	174
136	191
31	143
9	190
24	156
90	146
36	193
58	173
126	152
125	178
126	163
19	181
22	168
65	145
122	147
120	179
57	142
84	148
54	168
85	154
123	175
9	177
18	166
19	165
15	184
89	183
33	154
132	149
23	152
86	156
55	172
67	172
78	155
119	176
71	172
28	186
72	170
31	148
6	188
56	151
108	165
82	154
92	160
14	189
107	181
81	161
56	153
47	186
66	166
112	144
1	154
22	142
106	162
101	178
139	184
131	141
11	183
47	159
69	175
14	166
32	144
35	173
8	173
20	162
77	178
78	177
7	175
121	152
88	157
121	141
11	189
65	189
137	180
33	191
43	188
38	164
130	173
2	163
7	147
92	151
13	145
12	154
95	165
76	185
75	176
28	185
68	156
125	193
134	149
52	192
129	184
128	155
95	163
131	153
17	149
115	156
122	143
105	157
51	179
113	170
5	142
118	153
85	167
83	173
60	164
43	193
134	141
27	143
10	167
61	164
120	180
37	174
62	145
50	186
5	160
39	170
112	174
29	182
27	168
49	170
20	187
15	171
97	182
60	158
41	181
75	178
74	141
79	177
106	174
118	168
38	172
102	183
90	169
114	143
81	146
96	193
117	192
96	191
71	146
70	161
113	192
21	168
52	159
26	150
39	155
124	171
32	147
50	150
111	159
88	161
99	181
4	160
87	163
61	155
73	161
26	188
55	169
129	181
70	150
1	144
86	159
3	176
59	153
93	187
69	146
24	185
35	190
133	193
58	182
51	179
110	171
67	186
25	195
34	151
104	158
80	169
82	161
138	176
30	177
64	188
83	162
16	188
127	151
66	158
6	194
25	187
63	195
100	185
84	151
72	157
116	194
23	148
8	157
77	140
116	195
57	190
104	158
