mmer1	mmer2
41	173
6	142
128	175
80	178
70	188
35	155
28	195
14	158
94	177
61	176
127	186
29	192
132	185
124	186
4	156
14	189
61	189
9	141
54	146
26	148
97	151
126	181
113	182
133	140
71	168
114	162
109	154
23	170
21	180
24	151
56	188
49	165
79	184
88	194
130	168
92	147
11	173
134	159
130	160
123	150
43	156
46	172
94	146
7	172
100	171
103	176
134	190
116	141
91	145
115	191
121	170
84	183
34	195
13	185
66	193
125	162
6	180
40	165
5	173
37	149
5	152
68	175
7	187
95	148
44	152
50	153
129	177
83	171
87	144
19	178
109	176
53	144
34	144
57	193
102	162
105	145
108	142
65	141
52	163
49	193
63	153
56	151
136	140
39	178
115	190
128	174
90	153
80	174
101	174
17	186
98	163
29	186
54	165
99	151
58	184
84	140
126	163
89	185
26	158
90	162
30	146
71	191
114	180
108	160
33	181
131	182
75	149
81	159
55	148
38	149
41	152
118	169
113	167
122	151
12	192
45	176
103	167
85	142
25	169
138	183
51	195
60	157
50	162
104	150
138	140
102	194
87	161
59	142
120	148
30	184
40	183
125	183
105	147
116	170
112	150
64	185
131	175
31	193
73	181
132	174
139	189
23	178
13	194
133	171
36	164
60	159
25	155
77	156
76	145
33	152
65	155
42	188
35	167
21	195
53	155
72	195
106	141
59	188
37	184
20	149
117	156
67	152
16	187
58	186
0	147
122	154
100	170
17	185
8	193
48	159
18	189
137	176
101	155
118	165
136	179
74	145
44	168
47	164
27	154
120	166
3	153
3	190
86	183
22	142
43	175
110	175
124	179
63	194
121	174
16	187
19	167
27	168
18	179
119	171
78	178
62	169
135	140
39	157
28	169
111	191
32	156
137	187
9	177
51	144
85	171
82	190
111	168
86	184
38	159
73	145
107	187
81	169
97	179
112	181
68	177
0	177
10	149
62	164
55	160
123	173
42	191
69	161
57	167
70	158
99	190
31	153
76	160
74	160
11	192
10	182
78	166
72	144
93	192
93	161
64	164
104	146
20	173
67	147
69	180
139	150
110	182
8	163
77	191
75	194
15	172
89	146
82	158
47	189
15	170
96	143
46	141
36	143
32	143
83	179
22	180
1	172
129	182
1	157
12	166
91	181
79	150
98	166
48	161
2	143
135	188
2	158
66	157
127	157
95	163
119	148
52	172
117	166
4	143
96	164
88	154
107	147
106	165
45	192
92	161
24	154
