mmer1	mmer2
109	179
96	185
36	175
118	180
32	155
136	152
85	193
85	165
41	150
6	146
2	182
37	190
86	195
52	183
108	192
134	184
90	162
68	179
138	193
72	146
35	195
92	161
21	168
52	170
16	150
7	149
58	143
107	148
6	160
10	144
27	143
44	195
12	165
98	174
114	180
2	182
107	159
100	152
135	142
57	158
51	154
18	177
95	194
48	176
0	168
50	192
82	184
73	174
10	141
69	163
61	186
98	179
109	187
110	155
26	190
53	148
60	140
116	153
58	165
121	163
54	186
71	157
89	147
55	171
11	149
113	178
47	160
18	189
59	183
116	192
125	166
93	189
59	152
104	148
92	145
103	159
106	154
83	158
115	144
105	150
93	157
114	193
39	181
112	167
31	187
46	165
102	189
90	142
21	144
131	177
86	155
83	156
103	155
3	185
3	150
43	163
20	171
14	172
134	186
126	179
8	179
76	151
17	145
23	176
126	151
73	193
4	142
46	175
45	185
113	174
45	184
36	173
128	164
31	147
5	141
51	164
79	158
12	173
63	188
81	194
35	159
133	161
25	156
42	186
115	153
62	194
25	181
50	160
78	142
15	144
97	191
138	154
132	159
120	153
123	178
65	141
80	159
34	166
60	189
61	161
137	167
101	169
29	155
117	168
91	177
41	162
100	185
38	149
68	173
5	148
44	164
48	145
32	163
15	177
76	151
88	189
56	162
130	141
57	154
127	175
120	188
4	173
17	183
66	150
39	164
55	193
96	173
54	166
121	167
49	157
119	148
34	164
70	192
62	169
70	195
80	169
37	157
111	166
88	191
24	154
87	188
94	182
49	177
19	175
66	194
79	153
133	187
128	181
28	144
77	176
82	182
139	187
127	182
1	153
22	141
111	178
9	169
117	145
124	143
87	192
129	168
40	186
42	168
30	145
19	146
1	169
30	142
23	180
0	190
43	190
110	191
38	156
67	194
137	162
7	163
72	162
28	147
139	195
75	151
122	180
105	147
84	181
84	166
74	185
11	188
20	190
81	176
130	160
47	188
16	156
77	167
33	160
27	157
91	167
95	178
78	165
53	146
63	172
118	170
71	191
56	178
125	170
104	184
108	180
129	143
9	156
22	175
13	172
112	140
99	149
122	187
106	183
99	140
136	171
124	174
14	181
64	184
123	151
26	149
119	191
29	176
67	146
132	140
94	140
131	170
13	158
69	171
75	183
89	161
135	171
64	152
33	147
102	172
65	152
101	172
40	170
24	161
97	174
8	143
74	158
