mmer1	mmer2
77	141
56	176
136	162
52	140
93	188
68	152
64	185
4	154
87	150
102	163
114	152
39	155
115	184
81	181
131	153
62	188
7	143
77	175
24	142
105	160
82	155
70	180
18	192
65	183
80	185
32	195
81	158
128	171
13	194
132	171
17	150
43	176
45	152
13	165
5	186
57	156
44	187
41	195
137	153
127	184
108	186
19	149
84	181
73	190
47	146
31	191
109	195
42	178
69	172
103	155
8	179
101	150
41	177
40	174
32	148
113	157
114	141
138	142
122	168
0	167
45	159
26	145
130	161
67	170
18	180
75	161
102	168
0	162
100	165
4	192
35	185
49	152
107	195
86	161
12	177
60	160
108	193
28	167
23	191
43	146
130	142
62	145
28	179
117	172
112	178
100	161
58	183
131	170
20	157
21	164
123	171
134	144
90	166
116	190
51	182
21	155
68	150
22	179
3	159
92	140
111	147
37	163
119	143
103	170
127	141
98	180
139	194
59	169
98	160
66	180
15	158
9	194
10	147
75	179
30	183
120	173
128	158
31	145
55	166
58	193
133	141
123	189
89	148
95	185
134	188
23	185
57	163
79	186
2	186
76	167
61	160
14	156
124	156
6	176
66	188
120	170
88	178
124	177
36	190
39	167
14	183
118	154
111	175
54	149
121	164
139	169
56	171
125	154
47	155
48	184
106	168
135	170
137	154
76	156
72	173
91	181
83	166
70	159
67	174
44	191
71	145
133	169
107	172
34	193
27	148
2	183
115	142
97	145
116	143
34	171
49	140
65	167
135	152
54	153
88	153
29	146
110	176
106	151
91	188
73	184
104	148
93	143
79	176
19	191
3	168
129	166
36	157
16	143
84	140
17	148
132	168
1	174
71	175
83	178
6	173
20	154
9	149
105	192
85	173
138	181
30	187
22	157
25	184
99	157
1	187
117	192
92	162
61	169
82	177
104	141
7	159
74	194
50	195
113	161
136	175
80	190
87	150
63	179
53	147
110	144
51	153
55	156
33	194
64	144
46	160
101	191
16	173
29	164
11	166
94	165
8	177
46	189
40	164
72	187
26	164
118	193
11	162
121	146
33	192
126	147
125	149
35	181
78	180
63	159
27	163
12	158
38	165
129	158
59	186
109	140
48	174
10	193
86	174
69	172
95	149
74	142
122	169
96	165
96	146
53	178
37	162
112	182
42	187
78	189
97	190
5	189
119	182
99	189
50	175
52	172
85	151
25	144
126	163
89	182
38	151
60	151
90	151
94	147
15	144
24	182
