mmer1	mmer2
106	156
129	194
12	185
48	190
88	162
56	171
49	170
112	192
110	168
95	141
104	146
42	141
84	160
118	167
16	178
119	188
109	151
45	166
133	153
103	158
129	142
82	152
31	187
67	155
26	146
62	185
116	144
94	193
38	181
98	149
89	181
33	183
5	182
98	195
6	180
80	147
117	162
130	164
120	148
124	175
69	158
100	185
47	154
43	157
121	150
80	167
68	153
45	155
99	166
135	164
96	183
62	177
83	154
127	141
35	179
90	193
92	184
138	190
105	167
74	193
5	177
74	145
75	157
40	169
49	172
121	184
0	187
32	172
1	148
128	163
103	140
122	164
95	145
130	192
43	148
87	140
58	191
108	143
65	157
73	166
126	143
132	168
112	189
111	179
97	179
8	171
36	183
93	186
108	162
9	141
57	155
77	146
138	147
124	157
15	148
24	165
39	152
91	145
53	172
113	149
50	194
139	156
66	195
3	175
81	171
131	161
15	144
27	184
119	151
65	164
75	184
23	164
34	148
20	158
137	153
27	180
83	166
131	195
13	151
139	141
3	191
47	178
70	170
46	192
67	142
6	163
113	160
102	185
23	160
57	163
10	154
60	195
70	189
114	183
30	168
14	159
133	172
29	173
34	150
107	182
105	191
39	178
134	159
71	180
17	170
82	193
66	184
28	159
14	176
61	178
19	171
1	156
90	169
48	161
7	161
85	187
44	166
8	183
91	165
63	142
10	168
16	144
40	144
126	169
122	157
123	149
41	147
2	154
11	162
128	195
64	160
59	146
100	172
85	142
93	167
123	188
73	153
21	193
26	181
64	159
18	178
136	169
52	189
30	174
77	163
33	162
72	155
116	159
25	154
7	143
89	146
35	152
17	187
115	170
134	187
44	140
115	171
81	177
87	140
101	177
71	190
37	150
84	188
46	169
53	192
36	179
41	153
118	147
86	147
69	177
68	155
106	192
0	190
127	152
136	160
37	189
50	170
125	142
117	168
22	165
104	140
4	144
101	167
99	156
56	191
4	173
22	189
2	163
88	149
55	145
97	179
9	173
11	156
38	191
13	181
29	149
51	165
18	185
120	150
28	173
96	143
21	190
107	173
12	181
109	151
54	143
61	165
79	175
32	188
60	150
76	161
54	152
132	161
58	158
92	182
42	145
137	158
102	180
55	151
78	176
20	182
52	174
19	194
24	188
51	176
76	174
110	174
63	194
114	175
94	175
86	174
111	176
79	180
125	194
135	182
31	176
25	186
72	186
59	186
78	186
