mmer1	mmer2
77	172
105	166
87	157
6	166
19	195
27	140
88	170
67	147
133	141
104	175
20	190
101	159
91	179
82	146
36	184
106	163
124	193
32	145
64	167
79	147
110	151
118	149
121	171
139	144
55	141
66	150
95	140
69	192
55	172
21	182
22	181
30	163
121	182
46	187
86	157
79	150
68	182
85	170
13	161
41	167
29	174
57	174
59	193
129	192
109	183
40	173
34	158
93	186
65	150
4	194
107	183
89	164
18	150
104	152
25	175
92	178
0	152
108	171
42	190
134	164
75	176
128	154
100	148
65	160
78	143
84	169
50	141
49	162
106	145
119	178
23	154
21	177
17	144
71	177
98	153
53	183
74	151
29	195
84	173
112	189
90	168
28	175
40	164
83	194
14	185
78	187
69	184
91	187
129	185
19	182
117	172
95	151
87	191
2	152
43	188
122	142
105	152
130	164
114	153
103	146
62	166
80	154
108	180
9	162
75	181
98	187
18	175
120	147
138	180
7	192
76	195
64	186
28	186
126	177
1	169
80	161
38	186
82	191
89	177
41	159
35	159
4	148
37	148
124	190
9	166
51	179
49	153
6	160
13	151
10	167
83	181
11	178
45	189
50	160
71	179
123	184
17	156
116	165
48	176
33	155
62	158
127	176
2	168
73	180
47	161
135	145
46	160
113	182
23	153
5	168
136	146
8	188
88	167
110	146
115	149
27	170
44	140
131	190
77	170
31	163
74	184
7	177
99	194
118	188
102	151
12	166
100	180
48	157
76	140
130	167
66	176
22	149
136	170
132	152
31	174
11	195
86	144
102	150
68	140
111	143
92	171
30	141
107	160
25	193
115	148
96	148
97	188
3	195
70	186
33	179
72	187
39	157
109	194
133	154
72	180
54	145
67	181
35	168
39	163
52	162
44	162
63	157
135	144
93	178
14	183
120	194
99	161
134	176
113	149
56	181
34	158
123	183
36	178
32	191
45	172
59	169
125	153
15	159
52	171
81	154
38	141
0	174
101	147
125	184
137	163
58	158
26	173
3	192
43	159
12	149
94	161
70	179
119	155
53	174
20	145
117	189
85	188
131	142
54	191
16	192
114	143
139	172
16	162
60	147
94	175
111	164
37	169
26	168
128	146
56	173
58	143
61	158
63	155
47	173
51	171
116	144
122	189
132	165
126	189
5	190
24	185
81	185
1	142
96	193
90	165
137	193
8	185
10	165
73	169
138	155
112	142
97	155
127	165
42	156
15	143
103	156
24	142
57	156
61	191
60	156
