mmer1	mmer2
26	169
135	181
44	140
40	192
139	177
119	156
76	194
89	151
79	145
54	183
101	174
111	186
83	177
124	187
81	190
108	189
77	147
31	144
96	165
33	192
78	171
136	168
77	166
80	189
34	181
114	148
111	163
72	152
39	157
72	166
61	185
94	176
46	155
49	151
74	143
30	160
118	169
117	188
50	181
15	153
124	177
122	167
15	165
69	151
29	143
125	156
57	145
36	156
28	162
24	157
16	185
103	142
61	191
47	141
98	146
34	154
84	173
137	158
21	178
101	156
126	160
90	184
36	180
87	188
32	153
110	142
90	141
56	168
26	174
137	187
127	150
13	169
63	149
95	155
89	146
120	193
2	143
130	150
109	164
53	161
65	172
48	179
67	157
130	146
40	175
70	195
50	162
93	188
59	184
0	179
76	167
97	170
4	152
25	180
18	180
128	141
113	176
22	194
131	147
82	195
16	147
88	146
23	191
122	174
33	143
104	159
3	161
17	194
80	150
1	160
102	167
49	154
134	150
13	149
10	165
9	140
20	185
9	182
75	168
38	180
64	176
86	182
102	171
106	190
51	185
27	164
35	191
12	170
100	153
55	188
75	194
37	186
6	145
104	153
71	144
43	195
32	178
73	145
103	175
123	175
112	174
66	154
64	166
59	172
47	155
99	193
7	192
20	174
83	182
71	157
0	164
19	194
81	171
42	178
108	163
133	156
8	183
82	143
79	193
92	169
115	177
43	157
95	167
84	188
138	179
133	169
138	182
69	162
45	164
105	168
99	165
23	179
107	167
87	152
115	171
35	140
74	172
14	184
135	142
42	176
91	192
67	172
5	186
31	181
110	152
139	166
38	162
121	160
106	164
132	147
88	175
56	151
10	191
70	148
57	145
85	172
24	162
121	182
100	190
119	184
60	180
21	195
6	142
93	168
107	146
19	179
114	140
4	142
58	152
62	171
55	140
94	141
39	195
60	191
30	178
91	192
18	149
109	149
14	151
54	189
129	153
3	178
113	161
63	187
48	158
126	154
62	144
27	144
97	161
118	184
25	170
98	189
5	185
85	183
41	190
41	147
120	161
112	148
116	148
65	189
11	170
12	177
52	155
8	155
45	173
125	193
66	150
1	149
116	144
52	141
78	148
11	187
2	175
136	159
7	186
29	163
46	160
51	158
58	165
44	173
37	163
134	193
132	159
123	183
22	183
17	187
127	170
129	176
117	154
105	186
131	166
73	159
96	159
68	158
86	181
128	190
53	163
28	173
92	158
68	173
