mmer1	mmer2
111	143
36	175
115	148
4	150
71	168
53	160
32	172
95	195
9	154
78	160
11	156
57	163
130	184
63	164
32	177
19	185
102	192
40	191
71	187
131	176
39	185
138	172
5	171
14	144
127	162
112	192
131	155
86	179
8	153
134	151
108	172
91	185
66	157
136	183
52	162
25	141
8	189
29	156
37	178
112	171
51	177
67	176
101	154
110	189
85	172
74	148
28	158
100	182
134	158
17	166
99	149
116	195
68	183
116	174
101	174
37	140
125	151
51	147
17	190
45	161
0	191
109	188
96	181
6	169
12	184
94	187
73	167
65	178
23	173
98	140
38	194
82	186
61	152
41	145
120	166
28	152
72	142
23	193
118	192
59	170
79	184
16	195
61	190
123	143
88	162
24	150
47	192
30	159
132	187
127	148
43	151
70	173
34	191
5	170
60	168
15	185
39	155
122	143
50	158
133	140
62	162
40	178
27	158
45	144
0	157
80	175
4	184
70	170
117	181
87	147
139	163
50	180
29	141
20	190
106	165
18	177
128	153
124	180
72	188
90	183
77	152
64	165
89	167
135	189
26	169
56	164
119	165
34	190
129	165
2	188
138	175
92	141
93	149
69	189
30	155
85	159
75	162
107	173
49	164
48	173
44	192
21	180
77	168
73	159
15	146
103	156
81	170
121	164
125	193
98	181
126	179
47	163
46	190
110	194
137	194
10	166
99	179
111	152
78	185
1	163
36	147
59	142
33	148
2	159
119	176
76	164
102	184
122	166
64	158
114	168
57	165
100	194
20	178
67	146
42	175
133	161
80	163
74	170
137	181
121	178
136	149
35	195
31	153
22	179
139	157
42	153
58	166
3	175
106	143
97	169
7	195
95	183
123	188
97	154
3	179
90	182
46	171
104	140
21	146
128	153
92	171
107	144
83	161
82	151
56	167
52	171
55	169
75	154
86	189
114	191
118	155
66	191
33	143
84	147
44	187
7	176
12	174
109	150
24	142
22	183
132	151
87	174
76	150
117	142
49	149
38	174
93	159
58	147
41	148
48	182
126	146
130	167
129	180
120	181
35	182
68	140
63	194
26	149
27	172
124	173
16	176
6	142
105	156
115	155
79	144
1	150
96	146
13	177
55	156
10	160
113	182
65	167
105	154
135	157
108	169
69	186
14	188
19	187
60	144
88	186
43	141
84	177
25	141
89	180
31	161
104	161
54	160
53	186
83	145
11	145
94	152
91	168
9	145
54	193
81	193
103	186
13	145
62	193
18	157
113	160
