mmer1	mmer2
86	184
32	147
51	160
51	187
69	188
81	150
43	142
27	148
114	186
75	173
6	154
18	144
25	182
81	149
35	182
106	167
19	170
79	168
29	169
40	145
0	172
136	178
83	185
60	146
7	180
105	175
41	153
95	171
127	141
48	141
91	146
104	159
13	153
138	161
10	179
64	162
99	188
62	164
73	147
56	177
117	179
46	143
136	143
66	192
77	181
78	191
129	174
119	193
1	155
96	181
74	183
62	180
66	194
32	161
90	176
134	142
52	183
16	175
26	167
73	161
119	184
120	190
35	180
123	166
38	181
49	164
100	148
102	157
110	193
132	140
34	180
132	188
67	190
91	150
87	182
83	186
2	195
10	141
3	172
107	146
103	144
47	152
80	162
124	151
107	182
54	168
21	165
46	194
22	189
20	182
131	159
25	143
23	165
65	145
55	163
67	144
55	156
53	156
24	187
90	169
72	170
58	165
92	147
101	160
126	151
5	150
130	145
41	140
94	188
93	175
82	160
122	153
4	158
9	184
11	176
135	172
8	150
9	161
31	163
88	159
33	171
0	173
49	146
56	174
112	183
125	184
94	149
12	171
103	185
122	189
109	186
101	193
84	183
106	152
80	158
85	176
88	171
12	175
18	170
137	142
105	184
68	169
117	172
113	181
11	158
92	169
100	145
115	195
98	185
58	192
24	185
34	149
131	144
111	149
15	140
86	153
26	151
42	162
84	181
59	152
15	168
44	161
42	142
98	160
87	164
95	183
43	193
36	158
63	157
60	149
76	165
110	193
75	155
108	153
50	150
116	192
71	159
44	179
76	175
14	152
118	179
120	158
21	187
36	164
53	189
22	180
1	148
52	170
70	192
133	156
28	162
64	147
138	166
116	194
45	186
3	171
93	163
89	176
82	159
126	151
129	154
71	157
79	187
47	155
134	192
121	154
57	148
57	195
124	154
111	157
4	156
40	169
115	157
50	187
137	148
16	160
108	166
97	172
61	170
38	163
135	167
102	146
17	165
19	151
127	143
97	141
77	147
99	167
14	144
28	162
104	194
109	173
130	179
6	166
72	168
139	143
30	173
70	163
139	152
85	140
39	166
13	156
39	186
118	174
114	154
45	185
37	167
74	140
69	195
31	190
48	188
68	145
128	178
17	155
128	178
30	189
27	190
7	173
89	178
123	142
29	174
8	191
54	141
96	174
63	177
125	168
121	191
113	178
20	194
2	191
112	191
59	189
23	176
78	164
33	177
37	155
5	177
65	177
133	190
61	195
