mmer1	mmer2
65	150
47	165
95	193
109	154
98	154
4	142
47	175
76	171
9	162
99	177
139	186
31	190
105	174
37	155
110	191
116	193
83	190
13	175
10	162
86	144
113	141
139	147
31	182
115	172
66	140
62	140
138	171
105	165
118	185
51	188
122	141
136	143
85	157
97	164
80	143
19	170
71	149
103	171
137	144
80	173
52	174
81	158
126	154
34	170
123	168
70	148
27	147
23	191
106	150
109	180
90	153
121	143
81	159
21	156
85	173
13	169
117	183
5	141
103	181
35	195
128	151
49	174
44	146
60	145
14	172
60	161
125	152
122	189
12	190
56	185
72	180
8	147
3	183
32	194
138	158
63	181
24	166
1	191
131	149
74	178
84	194
101	140
131	179
61	140
6	166
134	151
9	183
89	157
111	178
102	170
119	166
63	163
135	148
30	181
130	169
1	141
39	145
75	185
59	161
108	141
29	154
107	192
5	176
24	152
82	159
101	188
6	152
48	194
12	182
46	182
125	154
111	145
35	189
22	157
59	183
87	178
102	179
51	148
42	155
16	167
7	182
71	169
29	142
61	195
100	143
92	165
99	164
92	170
55	152
126	185
107	194
42	192
2	160
8	179
18	159
33	167
0	186
45	163
34	168
75	173
65	149
57	176
43	165
119	189
22	167
127	191
2	178
129	160
91	180
79	145
96	156
54	151
120	176
77	188
53	183
108	192
54	156
129	175
93	171
50	195
16	158
100	180
20	195
10	193
117	151
68	155
23	191
17	148
36	163
88	160
133	145
124	192
19	186
45	188
96	186
128	186
49	150
44	179
7	185
106	143
39	169
17	148
136	169
88	194
89	158
64	153
69	190
74	189
120	140
15	181
78	180
33	149
18	188
121	164
37	144
25	147
72	187
86	165
46	192
116	184
132	144
56	157
133	160
41	172
130	172
78	144
38	178
68	155
14	142
66	189
26	167
90	151
84	174
67	167
11	175
43	171
98	190
64	179
112	166
95	166
62	147
110	182
50	157
38	149
82	193
104	168
57	181
70	164
0	193
137	152
53	142
26	142
114	150
104	174
94	162
32	170
48	158
28	184
3	156
97	153
87	159
73	175
114	173
115	176
27	187
83	172
15	159
11	187
127	161
134	184
36	150
20	184
77	164
135	184
58	187
67	160
25	156
93	161
40	173
21	168
30	187
124	162
40	155
41	162
55	153
73	195
112	177
69	153
52	161
79	176
91	177
132	177
118	163
123	163
94	177
4	146
28	168
76	146
113	146
58	146
