mmer1	mmer2
10	187
83	142
131	184
8	140
50	180
107	195
95	193
72	192
39	167
58	150
33	148
31	163
99	151
29	182
101	161
11	178
59	152
22	186
12	192
51	147
54	145
70	178
127	148
55	179
14	174
84	166
16	163
132	166
41	154
61	152
68	154
118	156
85	153
127	178
85	171
43	176
96	191
77	143
81	159
117	193
89	168
125	177
62	184
18	179
102	191
35	187
32	158
88	194
20	144
56	162
98	184
48	172
42	191
118	159
124	163
82	180
80	157
109	165
24	186
49	147
116	192
121	141
126	181
66	182
133	169
57	182
69	172
12	173
86	176
14	146
28	144
1	140
76	174
94	149
77	183
106	171
79	181
114	160
37	157
106	153
139	155
90	175
11	165
9	155
45	146
88	179
21	170
64	182
30	184
102	189
89	168
87	141
109	146
0	160
59	144
53	162
128	164
112	188
53	184
2	149
129	177
94	179
34	182
104	158
15	181
68	171
41	183
2	186
75	145
115	192
27	151
116	180
42	154
115	170
64	158
73	170
120	161
62	161
110	195
49	190
15	140
135	176
134	155
133	195
128	149
121	156
60	173
38	164
44	171
82	169
119	143
7	170
4	142
13	156
100	163
101	194
13	160
5	187
55	194
96	156
65	161
6	154
117	171
84	155
40	179
81	175
111	185
90	157
131	141
135	189
3	156
31	145
0	174
34	161
36	177
66	158
124	158
111	153
23	168
35	145
130	190
97	174
138	165
120	195
123	165
99	167
19	173
122	181
132	189
58	170
3	178
60	190
19	144
136	172
18	140
46	192
48	193
97	140
67	176
25	155
75	194
47	162
137	177
78	174
119	185
73	186
9	169
105	181
74	172
107	177
95	153
93	183
36	149
126	187
67	165
57	188
76	185
8	153
93	160
4	186
29	143
123	162
108	162
5	183
7	152
16	189
23	152
32	142
69	166
113	145
83	180
24	189
26	166
45	151
28	195
114	144
63	159
86	185
1	163
26	146
78	164
98	176
63	191
6	146
50	149
129	148
138	160
71	168
40	168
27	175
52	141
20	175
80	172
22	173
21	183
43	167
37	147
108	180
17	169
91	154
56	187
100	147
125	188
71	166
54	152
110	190
136	151
39	167
52	169
47	164
137	143
112	141
103	148
10	159
61	191
105	159
113	142
72	147
134	173
87	175
33	164
104	194
17	185
51	167
139	142
122	157
44	178
91	193
92	157
30	148
25	143
46	193
103	190
92	188
130	151
79	188
65	150
38	150
70	150
74	150
