mmer1	mmer2
103	165
19	156
89	194
113	158
27	185
49	164
77	158
7	151
22	182
29	153
54	177
86	134
31	174
44	169
78	152
11	170
123	143
115	179
99	190
1	132
40	154
23	173
68	160
15	185
70	143
74	191
9	161
57	187
10	180
43	166
74	146
27	172
60	185
93	147
72	144
5	155
98	192
75	170
71	167
13	164
63	193
24	145
47	165
83	153
81	183
123	163
18	169
54	130
56	162
109	159
102	175
23	181
8	152
49	145
0	182
34	148
85	163
63	140
67	137
122	135
91	187
68	188
107	142
16	174
25	135
48	141
61	189
55	176
57	162
108	152
76	180
101	160
39	148
66	144
24	143
72	184
97	178
100	131
116	175
64	155
40	173
62	163
127	166
82	133
31	168
46	183
126	152
5	139
65	155
64	193
50	161
29	138
88	164
16	173
114	147
28	189
6	154
120	180
110	187
3	169
96	171
45	187
12	137
122	166
116	193
52	177
93	140
66	136
53	135
55	174
37	139
126	177
36	145
94	144
38	131
112	134
33	159
114	144
30	194
115	164
118	154
124	191
50	146
118	137
110	168
13	177
59	192
129	193
11	181
47	172
26	184
39	159
59	175
32	190
19	167
87	151
34	147
22	153
89	156
104	167
62	138
106	151
90	194
76	146
103	132
92	161
56	141
21	136
83	147
48	168
104	173
78	181
18	157
26	179
117	136
70	141
28	150
51	145
38	131
45	184
10	188
53	136
52	160
125	149
119	142
20	181
71	194
95	176
121	156
117	186
129	153
30	160
77	191
7	174
85	161
1	140
46	192
6	176
4	171
88	170
67	189
128	141
120	178
95	137
112	157
79	133
121	138
17	166
98	158
91	155
58	158
127	143
105	170
90	165
109	178
111	142
69	156
119	175
43	189
69	159
102	130
15	149
92	186
81	130
94	171
25	186
35	183
80	190
86	133
82	163
100	130
97	172
14	154
33	134
44	191
32	146
2	162
75	132
61	139
87	139
42	133
36	192
79	165
108	190
21	168
58	134
51	188
14	179
4	132
99	183
107	171
65	149
0	151
60	140
9	172
106	148
41	180
35	182
12	162
111	138
37	178
80	131
73	148
17	176
73	157
124	188
20	169
2	135
101	182
113	184
42	150
96	186
84	185
105	179
128	167
3	150
41	142
84	149
8	150
125	157
