mmer1	mmer2
96	186
11	179
75	141
113	134
105	138
110	178
11	157
21	133
98	160
78	171
53	166
38	187
41	188
64	183
42	155
5	163
103	145
74	173
116	166
112	149
44	154
87	161
20	180
91	136
41	170
9	139
16	190
55	175
19	181
1	164
56	188
28	173
62	172
8	142
74	174
27	173
31	142
127	142
118	167
87	182
33	177
61	154
28	193
126	135
114	176
12	150
46	131
30	131
20	168
108	161
86	155
110	167
39	187
101	194
111	138
64	172
112	191
84	148
79	168
54	141
35	148
25	176
106	184
102	166
18	175
59	159
115	174
111	182
44	145
6	153
99	188
42	161
58	146
0	140
93	141
19	145
13	149
48	163
39	179
108	147
53	193
68	170
26	175
31	151
120	143
56	178
100	147
51	181
25	158
89	149
23	191
22	156
71	137
66	183
127	189
78	158
14	174
61	170
89	185
27	158
67	171
95	165
104	155
92	138
82	159
33	189
90	168
60	136
26	182
100	136
3	153
21	183
70	159
75	162
60	175
45	180
80	152
17	193
13	130
65	146
68	172
34	146
70	151
122	169
72	174
73	157
94	166
96	143
36	135
58	171
121	181
69	147
123	135
59	151
5	134
125	182
85	141
72	153
2	140
115	153
128	134
24	190
18	169
118	134
3	146
88	144
8	143
10	138
55	149
122	132
22	176
17	154
98	186
47	170
125	186
109	131
120	157
52	193
32	162
43	148
92	156
15	139
105	184
73	133
104	137
99	185
86	136
46	130
103	191
76	194
29	190
30	132
71	140
114	154
85	148
84	164
82	147
48	140
49	178
66	156
50	190
40	165
116	192
123	133
54	177
129	139
32	169
94	183
15	167
36	194
124	192
119	167
49	150
37	163
14	169
90	172
69	186
0	188
40	157
95	143
80	152
16	158
63	160
63	192
101	160
12	133
52	165
128	180
67	189
9	156
91	171
6	180
34	179
45	151
51	173
106	159
10	164
126	185
24	130
57	164
47	181
117	145
77	162
79	185
4	176
117	142
102	191
129	165
76	177
50	137
97	161
81	178
29	152
38	160
35	152
113	168
107	131
83	177
88	179
97	184
77	135
109	194
2	162
65	163
7	184
81	132
107	189
23	187
83	137
93	150
62	155
57	144
4	150
7	144
37	144
119	139
43	130
121	132
1	192
124	187
