mmer1	mmer2
67	133
54	159
51	160
127	151
27	142
72	133
116	159
98	132
94	184
31	154
27	193
6	155
1	148
21	192
88	159
116	141
71	152
53	191
66	137
24	171
92	167
119	194
78	176
113	151
86	133
91	180
55	159
26	179
127	145
69	163
8	192
99	168
124	157
60	158
99	170
96	177
112	155
110	180
74	162
63	168
52	148
70	172
3	194
129	193
129	162
61	136
39	130
102	194
86	179
118	181
107	137
30	130
65	143
2	131
56	143
35	187
79	177
114	147
38	172
12	164
49	161
13	158
4	147
15	173
97	191
103	176
84	137
104	160
110	157
35	189
100	191
14	149
91	146
64	185
42	139
59	145
113	135
6	169
128	189
3	151
29	140
81	150
112	169
36	163
57	140
128	180
18	134
34	178
20	178
107	166
19	175
12	134
51	141
105	189
97	171
45	165
123	180
29	166
62	137
104	144
58	157
21	156
34	147
101	173
11	174
22	169
54	165
25	152
115	152
22	168
63	144
18	187
19	172
105	163
46	183
5	176
80	139
28	170
73	145
24	167
82	130
76	168
58	162
101	189
32	135
90	140
96	139
1	150
121	181
5	190
62	177
10	155
126	149
68	177
87	136
77	132
95	183
88	131
49	193
15	146
0	138
109	186
89	130
47	144
122	162
50	176
23	143
32	147
48	161
69	165
79	138
40	142
125	173
42	163
28	170
2	187
23	178
64	182
61	185
85	141
114	170
20	192
44	153
50	193
75	194
83	146
0	187
37	173
45	186
48	155
10	175
80	142
126	158
121	160
117	148
33	135
120	143
57	149
44	184
111	148
43	164
95	181
93	179
25	191
100	188
56	182
87	151
81	134
93	156
33	157
74	136
102	165
98	166
16	144
38	167
14	146
60	164
92	166
41	154
43	171
106	169
119	188
11	178
7	142
72	174
94	174
108	138
40	131
117	150
73	182
67	150
85	190
55	186
77	183
31	161
52	139
16	164
123	153
30	131
26	145
36	188
118	190
83	153
89	158
59	140
84	153
65	192
13	154
66	160
37	179
53	181
90	171
17	136
124	174
76	134
17	132
125	175
108	184
41	154
8	161
78	149
68	183
115	133
109	188
82	185
106	175
122	138
71	132
70	152
39	185
9	135
46	186
103	182
75	172
9	156
4	184
111	141
120	167
47	190
7	156
