mmer1	mmer2
97	144
71	152
55	180
83	142
125	175
76	172
47	173
75	140
99	178
51	160
41	157
105	174
18	137
126	145
3	179
118	171
118	177
1	141
70	173
56	191
35	185
98	134
96	146
106	177
117	159
73	188
111	172
65	168
82	173
122	143
93	160
25	137
84	183
22	166
81	190
79	130
49	133
39	148
85	148
67	151
61	153
46	146
40	187
72	187
54	169
79	134
90	155
50	167
94	149
109	171
19	189
0	143
64	175
33	162
114	152
120	193
32	131
111	147
11	136
128	188
76	182
98	157
112	138
124	143
8	154
66	166
35	177
103	145
20	154
107	140
2	176
62	179
66	191
39	140
23	189
126	189
26	151
0	149
101	194
40	153
25	190
36	185
57	190
123	144
95	161
86	164
4	144
38	149
61	160
129	169
37	157
49	159
33	157
54	137
29	167
92	141
47	156
88	174
107	170
122	186
16	147
73	166
84	151
120	158
9	161
95	155
81	187
90	194
48	133
12	164
22	155
70	192
108	177
11	131
10	175
4	194
108	193
14	156
69	189
21	182
12	135
5	163
27	178
19	147
94	169
87	163
128	176
124	136
53	148
129	188
74	151
91	142
69	159
113	165
101	194
48	179
58	168
105	144
115	180
89	158
115	170
64	172
89	176
88	148
83	149
1	139
5	185
21	186
2	134
102	139
91	135
116	152
20	181
80	150
31	164
114	170
104	135
24	181
36	172
103	158
6	184
77	142
52	175
96	162
28	182
75	156
100	150
97	188
17	159
127	135
104	183
57	142
29	170
34	180
78	187
99	137
52	140
30	146
9	171
67	136
109	154
58	183
59	150
46	184
110	130
93	171
63	169
44	141
27	176
80	193
78	153
100	182
10	179
127	165
87	162
30	192
121	156
13	165
44	191
106	150
34	161
117	167
71	186
68	181
43	158
55	132
59	160
110	130
74	131
112	163
28	193
15	183
125	143
72	168
119	181
123	174
15	178
17	141
51	133
14	162
92	132
26	155
3	131
45	180
102	163
77	132
116	164
86	153
68	184
8	161
63	165
24	154
82	190
121	178
6	168
23	132
45	147
53	138
42	146
85	134
16	130
113	139
41	192
119	136
7	152
31	167
18	145
62	192
32	174
37	184
56	186
60	191
50	145
65	138
13	173
60	139
7	133
38	185
43	138
42	166
