mmer1	mmer2
111	158
98	174
124	176
48	179
98	188
106	171
22	150
137	165
119	182
56	180
141	165
62	190
19	175
18	196
30	169
1	156
26	166
42	179
53	184
61	168
115	182
71	196
28	185
114	192
78	189
118	170
113	196
83	174
138	176
61	155
40	184
56	154
127	158
108	183
75	168
37	187
89	171
25	187
19	163
123	181
133	151
30	162
21	168
22	151
85	177
110	193
79	156
9	198
7	160
59	196
57	159
17	181
85	191
140	167
73	185
23	177
103	178
106	189
83	166
63	170
147	159
145	155
109	195
24	156
123	157
128	189
91	193
105	199
117	181
81	157
97	198
117	161
71	150
27	178
82	169
45	160
46	181
135	182
70	158
84	197
82	163
143	150
131	152
16	156
36	171
132	180
12	187
143	152
31	167
9	163
142	151
8	188
23	166
54	152
145	154
80	192
49	172
144	165
72	179
58	175
148	172
8	197
92	189
62	161
90	167
47	183
7	162
44	156
34	185
121	150
55	186
59	162
66	170
134	184
18	191
113	169
65	186
12	153
66	174
139	166
130	172
14	189
126	154
34	184
2	183
63	186
110	153
101	160
121	173
125	164
112	184
32	187
13	173
137	154
20	182
99	194
20	178
38	169
88	159
68	168
69	164
132	167
5	152
60	194
146	157
120	190
89	199
90	155
133	160
87	187
130	171
43	195
116	190
84	197
112	176
28	188
32	150
79	185
146	152
17	191
76	198
46	185
39	158
129	188
141	176
100	174
25	194
39	194
80	193
11	154
94	155
72	188
3	197
76	159
149	170
104	168
88	192
6	160
125	199
64	177
124	155
148	194
33	198
31	182
36	158
122	183
44	187
10	193
33	192
131	173
54	193
47	186
77	164
99	151
118	196
50	165
129	172
119	185
15	178
40	172
105	170
10	150
69	173
87	198
60	153
108	163
26	175
24	172
135	162
38	151
29	197
67	174
3	175
142	178
37	169
78	153
50	179
65	195
86	198
74	191
138	153
68	164
67	181
55	194
41	171
53	152
100	176
91	175
74	156
48	168
102	161
144	157
64	165
6	186
94	176
122	166
35	192
29	189
4	163
140	184
77	199
70	178
57	190
4	167
128	161
0	179
49	199
11	183
35	179
81	180
102	163
86	195
14	151
45	186
147	162
115	183
127	180
97	159
107	196
126	177
109	177
92	197
1	164
93	166
116	160
139	175
15	191
51	169
136	173
134	180
73	190
96	192
149	190
2	153
21	159
95	154
0	157
5	195
93	155
96	188
16	173
120	181
95	182
114	164
41	161
58	174
27	158
51	165
136	177
103	171
52	170
13	191
104	161
75	193
101	180
111	195
107	157
52	199
42	167
43	162
