mmer1	mmer2
66	151
136	199
18	166
7	185
47	156
63	171
110	174
25	177
78	167
70	188
7	165
116	186
46	156
17	191
118	164
93	193
124	156
111	154
52	167
94	159
119	185
31	178
9	185
135	160
125	155
104	175
15	188
119	166
61	194
144	163
131	162
92	154
89	172
41	173
47	173
133	190
28	181
143	151
83	187
136	192
102	171
140	180
149	197
146	165
68	165
69	191
77	182
85	165
108	153
76	151
55	195
87	194
2	156
6	184
51	169
130	161
50	160
57	161
101	170
64	187
147	164
10	181
0	158
29	178
63	158
42	163
146	192
14	152
137	173
131	199
138	169
129	159
18	177
116	182
38	190
91	151
122	193
39	155
37	180
34	161
45	185
79	186
11	173
4	162
61	164
11	154
81	193
67	157
81	177
14	175
43	158
59	181
93	192
99	192
31	162
1	186
56	165
24	195
13	152
35	166
140	189
27	180
86	186
122	187
45	165
114	190
58	196
86	196
92	195
124	168
98	174
145	158
32	197
128	194
39	181
126	189
19	199
24	179
28	150
85	176
26	167
43	178
78	192
90	175
142	157
23	175
68	161
115	164
36	191
113	167
71	157
82	177
79	159
88	177
56	159
54	182
141	174
121	150
80	174
50	157
101	184
129	199
106	189
33	185
112	179
36	178
66	172
5	157
33	171
87	195
21	190
143	190
95	180
110	173
53	193
107	153
104	177
5	196
52	178
19	194
46	160
59	187
65	188
115	184
9	183
42	171
49	199
130	160
118	170
135	176
145	155
128	162
111	194
17	172
84	170
22	184
25	190
71	178
10	169
32	154
53	182
109	179
99	181
13	198
144	158
54	174
64	170
109	189
57	168
62	171
96	186
127	152
69	151
97	192
41	172
20	155
37	153
132	191
12	176
134	191
141	185
97	153
60	159
82	176
96	197
73	187
44	166
98	183
8	182
6	175
148	169
8	152
40	166
65	168
74	161
74	151
100	163
80	168
3	176
139	160
95	170
94	184
100	198
106	195
108	168
51	180
75	197
38	152
139	155
102	156
117	173
15	182
55	150
123	158
1	180
84	150
149	198
16	152
138	167
132	183
44	198
75	163
67	196
4	191
16	196
35	150
62	199
137	183
60	171
23	176
70	198
114	154
72	187
2	157
142	183
27	172
22	194
49	153
103	168
48	154
125	170
83	183
117	162
73	169
107	156
103	160
147	197
120	179
0	196
40	161
113	189
105	184
48	188
26	153
30	164
29	193
126	198
123	174
30	195
89	179
134	169
58	167
20	172
72	150
112	186
91	181
3	197
34	166
88	155
120	179
121	163
148	175
133	164
77	188
105	159
76	162
127	188
90	163
12	193
21	189
