mmer1	mmer2
31	194
29	169
112	181
37	176
84	183
119	194
137	191
122	168
23	193
91	159
90	194
48	170
148	157
86	182
20	162
139	199
58	195
130	181
20	169
123	196
32	157
43	190
1	190
97	194
48	158
51	155
141	151
131	155
5	152
55	160
136	195
86	150
84	159
67	168
129	174
13	196
31	153
35	184
81	176
91	180
9	153
8	160
105	197
121	155
69	196
93	151
38	164
66	165
102	161
4	189
30	180
88	195
75	183
21	178
133	199
29	151
11	150
5	199
138	166
138	193
17	192
131	170
63	189
27	154
100	172
80	169
77	153
147	164
57	198
2	159
38	192
50	188
96	188
69	163
108	168
0	154
45	171
1	187
104	158
60	178
110	189
37	153
93	181
107	158
140	182
99	177
71	169
12	179
116	192
72	197
98	164
129	157
92	176
8	177
115	157
55	161
127	183
135	196
74	181
121	170
146	162
118	197
64	180
72	173
19	180
113	162
134	172
21	195
89	188
64	181
68	198
15	158
50	162
116	152
39	165
54	195
54	179
25	169
22	154
49	182
123	171
63	187
88	169
11	154
92	194
15	155
106	179
77	185
78	179
143	167
127	183
128	177
124	167
59	187
105	153
128	171
147	197
49	167
98	167
36	172
94	191
7	180
61	192
35	153
83	161
82	159
13	189
18	156
9	154
79	152
57	164
56	157
27	184
122	188
61	164
51	188
76	198
111	155
17	182
58	163
101	186
42	177
125	176
108	165
109	161
36	190
97	166
101	175
99	191
40	178
140	198
75	190
68	189
34	174
144	189
73	174
4	181
149	151
26	186
137	165
73	160
34	190
71	173
41	175
139	163
6	198
44	165
10	199
33	176
117	154
81	173
106	165
142	156
107	179
30	194
65	167
142	166
136	151
22	156
149	193
16	160
47	159
43	191
59	168
132	185
45	192
56	190
26	160
103	188
53	150
100	199
14	174
28	150
19	166
14	197
52	171
145	186
117	150
148	178
102	187
16	173
23	187
65	167
41	172
133	158
90	198
28	166
42	155
3	174
70	193
46	177
33	182
146	162
103	174
130	163
67	170
47	152
12	171
6	193
78	151
144	163
82	182
119	196
87	184
143	173
46	186
62	184
0	195
25	152
24	173
87	161
134	185
115	168
53	156
89	176
44	183
126	184
60	185
94	152
85	157
120	192
95	185
2	179
112	180
83	168
80	186
79	171
126	156
120	186
104	172
76	158
96	166
10	159
40	170
111	191
114	175
52	196
141	178
125	170
3	164
135	162
39	185
66	177
132	172
70	193
114	161
74	183
109	187
145	197
110	178
62	175
95	175
32	156
24	160
118	163
124	175
113	199
18	184
85	150
7	191
