mmer1	mmer2
2	154
15	150
40	198
49	189
89	190
110	165
1	196
61	171
132	162
104	182
98	194
143	155
58	162
28	157
10	175
7	165
55	176
68	150
86	177
64	181
72	160
32	155
128	150
76	168
13	152
48	168
59	189
13	152
18	196
113	190
140	171
75	162
144	153
8	173
148	152
57	178
6	160
17	154
92	182
94	187
139	198
50	158
141	174
24	175
21	192
126	198
100	181
141	183
114	182
0	173
95	192
53	173
3	191
137	167
125	154
78	159
9	199
23	194
27	176
144	163
51	150
103	179
20	151
104	167
34	169
37	152
142	191
70	177
29	151
115	177
131	183
20	165
101	187
120	171
115	179
76	154
140	195
31	158
108	189
103	197
129	188
26	197
72	180
93	156
22	166
56	181
94	186
27	199
112	194
90	161
100	179
110	180
54	171
38	155
75	177
92	183
148	184
107	183
122	157
42	168
126	185
93	153
60	175
78	161
66	159
133	157
132	164
123	174
99	161
62	188
52	196
66	188
67	159
33	186
43	161
6	156
7	153
86	195
10	154
138	155
149	187
58	163
81	183
17	172
118	189
120	190
127	177
9	190
106	164
83	185
45	192
44	193
111	188
111	159
118	184
139	159
135	189
47	190
116	156
62	170
127	167
55	185
69	199
28	155
119	172
125	199
52	166
80	184
31	194
147	166
91	157
129	191
51	181
64	160
101	165
3	196
98	151
134	166
96	153
67	172
121	186
11	198
8	188
87	182
122	176
149	155
41	184
146	180
116	172
89	170
18	161
34	182
73	186
79	158
60	194
14	180
33	165
84	179
137	195
39	170
136	188
109	153
37	174
26	158
43	183
123	184
74	185
90	172
65	163
108	192
119	193
19	158
15	177
107	193
85	180
56	199
32	197
2	196
88	165
65	187
35	157
47	156
146	197
147	170
135	162
36	166
142	164
106	173
5	197
49	167
41	161
44	170
16	199
82	178
131	181
69	164
12	162
77	185
48	169
124	151
11	195
14	187
97	193
130	152
36	191
99	187
124	160
133	198
1	151
91	178
29	166
23	171
102	154
73	157
134	162
97	175
80	150
117	173
59	174
130	164
88	195
105	175
117	150
102	186
40	158
24	156
121	153
45	182
19	169
84	179
136	178
30	186
87	172
63	178
105	168
61	168
83	174
71	192
82	160
68	176
12	194
25	178
16	169
114	195
71	163
57	169
46	167
74	175
145	197
39	180
109	156
145	189
30	174
21	173
4	171
0	185
112	198
85	152
63	192
143	184
38	179
25	159
46	176
113	169
42	164
53	151
50	168
22	167
128	163
96	170
5	191
81	163
4	190
79	193
95	193
54	181
138	196
70	160
35	176
77	191
