mmer1	mmer2
134	164
77	161
145	179
96	158
136	193
127	186
102	168
23	171
101	155
54	173
61	152
7	185
144	153
36	156
76	183
60	192
30	172
13	186
147	180
67	199
65	151
6	188
14	155
126	156
133	167
26	165
105	164
36	159
17	193
64	152
58	159
99	191
5	172
107	182
16	154
22	154
43	174
130	196
96	174
8	160
8	150
130	191
9	150
93	181
11	158
67	178
87	166
71	172
49	159
108	163
131	194
44	189
142	178
84	174
76	171
90	176
91	159
51	176
123	156
81	165
40	161
104	195
81	165
22	169
38	154
113	162
83	182
72	195
12	189
45	185
126	173
4	192
95	176
95	195
73	181
72	187
121	187
139	176
74	163
80	196
140	151
57	198
26	179
125	189
86	191
139	186
138	150
2	170
24	162
20	187
75	168
97	196
1	182
110	197
119	177
85	157
15	161
78	196
89	157
131	192
73	161
109	177
92	180
70	160
16	172
4	160
129	185
106	199
33	156
110	160
17	155
62	170
29	188
30	164
21	194
118	157
84	170
104	197
149	163
106	158
132	183
137	152
102	161
103	177
50	172
55	177
135	181
117	192
15	170
97	155
107	154
123	174
146	190
48	196
132	164
27	167
3	184
124	166
112	167
89	191
140	165
108	188
56	151
87	157
2	179
100	184
98	151
65	168
66	183
62	192
27	198
58	171
92	165
39	184
82	193
143	178
3	174
18	196
0	195
148	163
39	170
23	168
35	182
34	190
149	180
37	166
64	150
112	186
146	183
40	169
35	180
83	169
55	160
122	188
13	187
6	199
138	183
43	178
54	199
9	180
115	151
63	193
141	175
28	194
66	163
133	155
144	199
24	179
75	199
77	159
14	185
38	162
12	151
111	182
74	162
129	191
19	178
47	167
51	171
0	176
11	177
101	197
59	197
105	169
88	176
53	194
141	168
29	158
85	164
98	150
115	187
46	188
94	156
148	153
109	171
53	190
128	181
31	190
21	178
69	161
63	185
32	175
116	167
25	175
147	184
80	160
20	188
86	174
69	182
124	197
145	184
1	193
28	193
57	198
60	154
118	171
119	173
7	190
135	153
78	177
41	153
117	197
32	194
52	157
88	150
25	179
10	153
137	163
61	166
79	189
116	198
134	186
41	187
50	179
47	185
114	198
100	157
82	190
128	183
49	170
120	175
48	152
42	186
46	169
31	173
18	164
122	166
52	162
111	158
99	181
70	156
143	181
44	175
56	180
33	154
10	195
5	172
103	153
79	194
45	198
91	155
42	168
59	158
142	191
121	173
120	169
19	173
34	175
68	162
93	189
114	165
125	166
127	192
136	184
37	159
113	152
68	167
90	195
71	189
94	152
