mmer1	mmer2
31	157
25	154
110	156
88	188
149	153
81	159
46	165
143	199
25	193
124	152
41	172
119	174
109	187
32	179
9	183
115	173
136	167
10	155
105	199
138	180
38	182
73	151
7	169
115	157
140	160
61	196
27	188
14	167
135	156
13	181
103	163
21	185
66	182
13	194
49	188
51	153
4	178
26	159
113	173
132	199
40	177
67	152
44	186
134	198
132	162
5	167
111	168
34	156
42	189
23	158
55	185
38	188
78	176
96	181
62	187
49	190
72	158
35	191
149	184
135	177
86	194
68	178
120	177
76	156
1	190
146	162
6	179
97	187
114	170
121	152
71	196
8	154
89	157
52	186
127	150
106	162
133	189
78	171
102	195
142	163
3	150
26	171
4	166
125	185
74	159
47	157
94	184
69	156
73	195
46	191
87	160
11	185
90	181
101	183
62	157
15	170
28	165
140	155
98	191
63	174
29	160
121	181
36	163
71	165
16	176
43	188
139	164
96	168
0	193
107	179
52	155
48	169
74	166
44	187
97	196
143	191
112	177
48	178
37	191
11	156
102	183
65	160
59	180
134	154
145	168
39	196
118	181
128	176
39	182
120	157
126	187
90	151
14	183
33	174
5	197
72	153
61	159
91	198
35	151
24	178
64	179
63	186
82	161
67	167
0	174
137	185
3	171
144	168
19	162
60	150
75	194
141	176
79	170
131	162
15	184
31	180
100	164
131	182
42	189
18	159
65	180
85	194
113	192
101	186
80	161
1	164
104	179
32	166
9	176
91	155
64	158
138	154
10	184
130	160
17	196
20	154
105	181
69	188
114	152
85	166
139	193
110	198
30	178
22	152
147	175
43	197
148	161
146	159
75	195
122	171
68	174
93	153
12	166
2	195
109	173
76	198
95	189
33	171
118	151
81	150
141	183
19	195
58	190
24	196
117	174
93	162
133	169
80	175
124	175
89	163
8	185
136	179
106	161
123	169
116	173
53	189
127	151
137	184
41	164
117	184
125	192
37	199
119	177
122	198
77	150
104	175
79	198
129	150
77	152
56	178
57	168
130	194
112	192
60	169
87	155
84	187
28	167
55	189
51	192
108	182
103	153
147	182
83	172
148	171
129	183
111	173
7	161
47	199
123	170
92	155
88	197
99	164
144	172
82	163
30	186
54	175
107	167
50	193
56	165
20	172
57	161
84	186
21	180
99	151
2	154
6	164
59	165
27	192
100	170
58	175
45	190
128	177
45	199
54	165
98	170
126	192
70	160
92	193
17	166
94	190
66	191
29	176
53	158
36	172
95	158
12	153
116	194
34	169
142	163
145	195
70	190
18	173
40	158
50	168
23	197
16	193
86	197
83	197
108	172
22	180
