mmer1	mmer2
45	153
107	171
146	153
56	186
67	159
30	153
17	163
92	191
18	192
129	198
29	170
127	167
97	157
124	169
21	151
16	150
74	175
87	188
149	152
32	165
110	196
36	199
63	186
146	166
143	152
15	173
123	155
130	175
148	158
72	172
47	179
106	190
130	181
107	176
23	157
28	188
3	179
51	190
31	150
104	184
92	175
144	152
5	199
77	194
119	193
41	157
30	172
103	177
100	165
57	189
147	157
102	195
62	197
15	159
114	166
54	151
81	161
93	190
61	157
34	180
44	182
106	185
45	195
57	164
24	160
68	195
66	194
111	179
78	169
132	170
39	178
113	158
22	154
51	167
70	174
84	183
91	176
120	199
29	169
94	166
14	185
1	160
141	154
101	175
7	157
99	167
70	171
65	177
101	153
55	181
16	173
125	171
7	192
79	192
58	153
103	190
60	192
136	177
13	178
1	183
28	184
136	155
98	173
25	177
108	193
79	193
35	175
72	196
37	188
6	189
69	171
145	175
111	189
75	151
118	166
80	176
140	165
35	169
131	164
38	152
20	191
122	183
119	189
141	168
96	162
22	185
85	183
97	168
124	180
128	170
134	186
64	176
128	151
43	183
33	151
21	172
13	195
112	168
12	159
94	156
135	154
73	194
95	162
11	199
76	163
126	193
98	173
145	193
0	180
88	187
125	190
27	182
8	185
100	182
149	187
54	191
25	155
121	165
10	169
53	154
65	163
2	159
59	159
64	164
19	161
81	180
147	160
19	189
62	158
2	192
42	179
115	151
46	170
50	192
104	172
26	174
116	173
80	163
82	197
26	188
63	160
42	179
117	173
39	186
74	155
108	182
89	170
14	187
52	156
83	155
9	197
121	189
110	188
71	197
34	156
139	174
41	153
58	172
143	178
114	161
135	166
76	167
117	159
122	187
38	194
48	198
129	187
131	160
142	197
69	150
123	164
105	184
46	166
109	184
139	196
53	180
137	181
27	176
99	178
61	164
138	195
18	168
24	198
77	198
115	165
20	185
133	156
142	174
140	162
49	170
68	195
12	171
120	160
86	181
0	155
118	177
148	162
109	181
6	150
32	169
96	156
37	196
116	163
50	162
40	158
52	184
87	167
137	152
56	178
4	194
48	176
4	198
31	168
85	163
84	191
93	186
66	193
11	161
73	194
138	154
86	152
90	188
59	191
3	164
78	154
71	190
144	181
88	196
82	182
132	197
134	158
90	191
67	196
47	174
83	183
40	161
17	199
126	187
36	180
95	162
102	199
127	182
60	161
113	158
9	186
44	177
10	185
5	198
33	178
55	179
23	174
8	156
43	167
105	150
49	172
75	171
112	168
89	184
91	165
133	150
