mmer1	mmer2
95	188
19	185
55	151
29	185
133	179
49	160
119	160
36	182
102	170
114	167
139	151
131	188
91	173
89	169
32	191
40	172
53	169
15	170
104	168
139	165
70	174
17	186
2	182
39	174
105	154
3	168
73	156
65	198
14	176
146	197
141	169
73	158
43	158
84	159
118	180
80	163
41	189
28	190
107	157
19	192
53	191
57	183
21	153
124	160
69	186
144	173
71	192
56	166
25	198
143	169
108	156
112	154
120	180
30	193
111	185
115	183
7	179
39	158
34	185
103	150
125	196
145	167
18	199
67	188
47	167
137	162
116	186
142	174
138	162
92	164
62	172
102	176
113	165
37	180
29	196
56	180
121	158
85	172
72	175
15	194
117	175
58	154
35	193
106	159
9	177
94	189
127	195
2	150
87	157
104	152
120	150
111	164
13	175
57	190
124	172
141	157
45	171
122	169
145	150
76	155
98	165
85	184
108	177
110	186
119	153
21	196
36	155
18	167
48	165
92	159
3	196
103	192
68	199
137	191
32	190
96	168
89	189
74	184
38	192
42	185
24	182
77	184
149	187
60	194
84	198
54	161
107	199
63	173
46	194
112	171
46	150
135	153
148	195
100	199
128	170
31	171
97	166
12	167
4	156
113	181
87	157
13	163
126	152
126	163
136	196
8	155
115	168
31	155
60	151
93	164
74	178
96	175
20	183
140	195
77	160
63	164
10	186
12	170
99	188
41	191
49	163
70	178
128	182
37	195
116	183
134	167
8	182
90	162
121	197
10	198
98	193
51	179
7	197
52	163
66	156
133	168
26	197
27	150
1	174
35	166
76	175
0	176
20	194
25	170
54	194
123	179
114	181
125	197
83	186
86	191
110	158
93	187
62	155
130	178
134	162
148	182
6	184
67	196
33	179
43	156
109	188
149	187
34	166
40	170
69	198
81	189
50	177
142	198
47	160
101	191
80	172
147	166
129	177
132	166
88	180
123	151
117	193
68	163
132	173
146	181
106	154
52	161
44	165
51	156
30	153
55	183
100	194
143	157
16	152
64	161
79	171
78	159
95	154
5	162
24	152
5	180
22	184
94	154
75	164
4	190
144	178
58	189
122	176
61	195
88	195
101	161
23	187
109	190
136	181
17	181
48	187
50	172
71	183
131	158
0	173
61	188
66	184
75	190
91	176
27	192
79	171
23	181
135	155
83	161
90	178
28	162
147	159
14	153
86	177
11	152
45	165
78	174
127	187
64	199
138	193
6	193
22	197
65	199
82	164
42	151
72	185
59	168
44	189
97	178
118	192
16	179
38	177
11	151
129	161
105	173
33	176
59	153
82	160
99	171
140	152
9	159
130	175
81	174
1	169
26	157
